Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
33,36,28,30,40,37,39,28,45,25
38,29,38,30,29,30,38,33,32,33
29,32,41,31,41,27,27,35,32,28
41,41,35,43,44,46,30,37,39,36
51,37,25,42,32,27,32,45,37,33
27,27,29,30,36,25,35,50,44,34
54,33,32,45,33,38,32,33,38,24
33,32,27,38,38,28,41,29,35,44
39,39,31,28,25,35,33,36,42,48
37,31,32,43,34,36,40,36,46,28
32,36,35,44,25,35,29,42,29,21
39,48,43,30,26,32,33,42,32,28
39,34,33,39,29,38,31,38,27,30
34,32,35,32,51,32,47,57,40,35
33,48,30,40,38,31,40,48,29,29
27,42,34,42,33,36,31,27,34,29
42,27,28,26,35,35,47,35,49,28
35,34,30,42,31,33,37,37,29,30
27,39,28,31,28,36,44,27,31,36
30,29,33,32,34,31,41,33,38,38
33,46,40,42,30,35,33,52,38,27
24,34,46,33,29,31,40,37,36,34
34,40,30,35,36,29,34,43,34,28
37,30,29,36,33,27,45,37,36,31
44,34,40,35,32,27,29,30,34,33
32,34,37,28,28,29,34,30,24,28
32,32,29,39,36,31,34,39,53,33
39,38,36,32,30,33,36,37,34,29
43,26,27,37,31,32,32,37,28,37
33,33,35,29,28,33,36,28,26,37
25,29,30,35,28,24,28,41,31,33
29,33,39,31,35,37,37,28,31,34
26,34,28,31,28,32,30,37,25,36
35,35,32,30,35,33,28,36,25,33
32,39,39,25,34,31,35,47,49,27
34,32,34,40,37,36,37,37,34,27
36,27,35,33,31,24,28,52,41,34
34,30,44,35,26,40,37,32,36,40
36,41,32,43,33,30,38,31,32,34
31,39,38,36,41,32,35,33,40,37
28,35,34,28,41,31,57,50,28,36
45,42,31,33,40,32,42,36,34,29
50,33,36,47,35,31,29,57,32,33
60,31,35,26,39,24,36,36,40,25
48,31,33,32,30,31,32,40,28,38
37,33,36,30,30,29,27,34,33,37
32,28,33,28,40,25,27,33,31,32
27,34,34,36,35,28,36,35,32,28
36,39,34,36,33,36,31,48,40,39
28,29,35,33,29,43,32,45,43,30
32,28,36,37,34,34,29,33,30,39
27,29,33,37,30,25,32,34,29,30
28,36,31,27,31,29,32,37,31,28
33,54,29,28,37,29,37,37,37,34
32,33,28,32,26,27,23,44,36,36
29,26,41,32,49,32,25,48,36,27
30,28,27,29,28,48,32,32,41,43
42,34,29,32,36,29,24,30,39,33
32,31,56,42,35,31,30,39,35,31
40,32,26,43,31,26,37,39,40,31
36,33,30,33,41,38,39,31,37,35
41,38,40,54,41,36,34,35,41,36
26,29,27,28,35,27,33,31,36,40
37,46,27,37,34,34,36,50,33,31
44,35,36,34,35,34,45,35,27,34
38,33,37,33,36,28,36,32,33,39
32,37,28,29,33,27,37,35,38,38
27,37,35,33,32,25,33,28,33,28
28,33,27,31,40,35,38,40,29,27
31,32,38,33,28,29,41,31,38,29
43,35,29,36,36,49,43,30,28,29
35,31,33,33,33,31,38,33,34,31
36,38,31,33,37,30,26,33,28,37
41,32,32,31,40,35,35,37,32,31
39,28,40,37,27,30,46,35,34,38
38,38,30,31,27,36,29,44,36,34
29,34,43,48,35,33,38,46,33,37
34,35,43,31,34,28,47,70,36,20
37,45,33,35,39,35,35,33,34,32
36,37,24,30,33,26,28,35,37,27
35,33,32,31,34,28,35,29,34,32
41,34,33,34,44,33,41,29,44,41
30,33,30,29,42,29,32,30,26,24
31,40,37,32,33,29,31,39,30,37
29,31,27,31,42,31,36,38,35,23
34,37,46,32,41,35,26,41,40,38
42,53,31,32,60,31,32,30,27,33
43,27,32,29,45,41,31,52,32,28
37,36,26,40,42,31,40,39,42,31
26,43,27,48,31,35,36,35,35,31
29,42,32,25,29,30,33,32,38,29
33,40,38,47,35,26,38,44,28,35
28,32,40,38,31,28,55,46,48,27
30,41,29,45,39,35,39,34,42,37
31,29,31,36,38,29,50,39,24,30
32,35,30,35,42,32,33,37,33,37
38,34,24,27,33,42,28,46,25,32
24,41,32,34,35,35,33,31,33,29
38,41,33,35,32,35,33,30,38,26
31,36,29,31,35,30,28,41,29,28
24,28,32,31,40,29,31,34,27,43
34,27,32,43,34,35,44,31,37,34
29,32,32,46,26,25,29,33,39,34
29,26,31,27,33,37,56,53,35,31
35,33,34,25,39,37,49,36,34,30
29,31,31,30,40,41,31,38,35,28
30,29,35,35,31,29,27,26,46,32
31,34,36,30,35,34,31,36,34,22
28,47,31,36,36,34,65,44,30,27
38,37,26,32,28,36,35,35,34,28
32,32,38,35,30,30,38,30,31,31
33,33,44,29,31,42,47,27,26,30
40,32,36,37,34,38,30,40,33,28
39,37,33,31,37,35,38,27,43,26
30,30,25,47,30,34,31,31,38,40
29,29,33,34,38,27,34,33,36,27
31,33,44,43,31,23,54,36,46,27
39,28,33,36,33,25,32,40,32,46
35,37,38,28,40,33,33,32,45,35
33,36,35,35,35,41,45,30,26,35
28,25,37,39,40,33,36,38,27,35
28,38,32,48,28,28,39,35,31,30
33,35,28,29,52,39,36,32,31,36
32,30,37,49,45,39,31,27,31,30
33,39,22,31,34,30,30,48,32,31
32,26,40,40,39,28,38,57,39,33
35,36,43,27,32,34,43,36,26,25
28,27,39,31,39,25,38,36,36,32
24,32,27,26,31,29,40,37,34,25
38,34,34,29,53,40,49,33,36,38
36,36,40,34,46,30,33,39,40,38
34,38,30,39,35,49,30,34,55,29
33,38,29,28,34,32,30,32,33,36
39,35,28,28,28,33,28,34,23,41
28,31,36,38,26,33,34,54,24,37
29,40,31,34,28,30,34,39,32,34
31,35,35,36,40,33,33,38,42,27
45,29,31,32,31,26,41,34,33,32
32,38,27,41,35,34,33,27,34,31
33,31,24,41,37,29,33,40,37,29
36,37,30,38,26,37,25,38,21,25
39,27,29,40,36,37,41,42,33,32
30,33,51,32,28,35,32,44,27,37
36,27,32,48,35,33,32,30,34,41
36,38,28,35,48,22,34,37,32,30
40,24,35,33,31,32,37,33,33,28
36,25,36,26,31,34,43,36,36,33
35,36,37,45,35,33,32,34,28,39
34,32,31,33,43,34,36,52,33,30
37,29,33,30,33,26,30,37,28,36
31,38,31,28,27,27,32,37,35,26
42,33,30,41,36,29,37,44,30,29
33,41,41,36,32,29,35,40,52,26
30,32,28,39,39,34,25,42,36,38
29,32,29,30,40,30,36,41,39,29
31,34,31,48,32,28,27,27,37,32
26,37,39,27,46,35,38,47,30,42
40,32,35,22,41,35,53,39,34,37
32,30,30,31,26,33,30,39,26,30
29,33,34,39,37,38,40,33,36,27
48,32,27,47,29,28,26,34,32,42
34,29,31,36,44,30,30,41,35,27
21,39,41,34,42,27,40,40,36,41
33,32,45,31,37,32,36,38,33,28
42,31,29,50,41,35,31,38,37,30
33,30,38,37,27,39,29,36,33,35
35,39,33,35,39,35,28,41,36,32
27,42,33,27,36,28,43,33,33,53
32,29,43,32,32,34,28,37,36,31
35,30,38,39,39,32,50,30,43,39
45,29,37,30,35,30,43,30,34,37
50,33,32,29,36,33,55,33,28,29
41,38,30,34,36,29,44,36,42,29
37,28,34,31,34,33,31,36,35,33
42,32,30,40,38,33,33,29,34,33
40,38,34,37,36,25,36,28,37,31
34,35,34,31,43,39,29,40,33,40
28,33,26,33,33,29,33,42,34,32
30,30,36,31,36,22,53,38,29,30
29,30,28,50,28,27,29,31,27,27
33,48,39,35,36,32,29,45,42,29
46,31,27,38,36,42,26,46,34,33
31,32,37,31,29,28,29,31,42,27
38,42,24,30,31,38,31,34,45,25
43,27,32,39,36,27,47,29,29,34
36,35,34,29,36,37,41,30,42,35
38,29,37,47,28,31,26,36,46,37
40,37,29,28,35,47,36,39,31,40
36,35,30,38,35,27,26,34,30,38
32,25,27,35,35,32,29,33,41,36
37,25,27,27,54,37,45,39,31,36
25,39,42,29,35,37,35,43,47,33
36,34,31,34,43,28,34,33,40,34
31,38,29,37,28,26,31,44,34,31
33,35,29,26,39,24,25,48,29,34
38,33,35,33,37,34,41,36,29,31
32,39,32,29,36,25,43,36,31,25
29,35,46,30,35,31,27,42,35,35
48,35,34,32,33,37,33,33,36,29
27,37,29,28,39,28,31,38,30,44
31,30,30,35,50,28,32,44,31,34
30,30,44,28,34,33,51,42,30,28
37,33,37,40,35,33,35,32,45,35
29,39,28,40,49,32,33,32,25,29
37,28,42,44,36,31,42,29,43,33
40,44,30,36,34,26,33,33,28,34
25,39,34,38,34,30,39,36,33,34
36,25,35,26,32,30,42,44,29,31
45,39,28,36,33,30,45,41,34,31
35,41,31,33,31,37,34,35,41,29
38,32,28,36,47,28,37,29,33,34
37,30,38,28,38,37,27,37,25,30
24,34,33,31,41,38,36,41,35,30
28,30,33,30,26,25,35,55,28,35
31,33,38,25,33,28,33,36,28,32
35,27,35,35,38,37,27,43,35,42
32,26,35,33,29,32,40,40,38,26
38,36,29,36,36,37,35,32,40,24
31,34,36,32,45,30,30,38,30,33
34,32,32,39,50,32,36,41,34,42
29,32,32,34,31,35,44,39,26,33
38,29,28,30,42,26,33,48,34,37
36,25,33,26,35,25,41,40,31,34
30,40,49,38,45,34,26,43,30,30
41,45,31,36,32,29,31,32,30,31
26,40,30,34,30,37,46,26,31,26
32,24,31,47,36,39,25,43,32,35
41,24,25,31,25,41,35,44,28,30
37,25,33,40,34,29,38,43,33,30
29,26,28,22,34,29,32,37,30,29
25,38,31,37,41,27,34,55,37,32
37,34,33,40,38,28,40,31,39,31
30,37,35,33,44,28,48,39,29,30
27,43,41,38,29,27,32,50,26,28
29,29,38,31,34,35,37,46,42,36
29,34,36,28,44,35,28,36,39,33
41,34,33,33,29,28,42,33,26,28
33,33,27,30,41,35,33,44,32,24
41,25,33,28,33,42,38,53,33,26
33,28,28,30,33,31,43,43,34,24
28,29,31,35,32,31,26,41,35,32
42,34,33,34,37,28,36,29,27,33
25,32,33,26,36,39,35,31,31,28
38,37,29,35,46,33,31,40,43,24
34,33,30,30,39,40,45,46,30,32
35,38,26,50,31,29,30,46,30,31
30,42,28,27,29,37,25,53,51,33
37,56,30,33,38,28,41,41,30,37
34,35,30,31,37,31,24,41,33,30
34,25,39,35,28,26,25,37,31,26
40,51,40,25,41,30,40,36,35,29
