Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
42,37,29,29,35,30,25,35,30,24
32,32,29,28,47,34,30,28,33,30
34,39,29,36,27,31,32,43,30,38
60,36,28,27,23,34,22,31,36,33
37,39,24,49,27,39,38,31,38,39
43,27,31,45,41,26,25,32,30,35
25,27,41,27,29,44,23,26,32,30
36,38,28,49,33,27,28,42,24,29
40,33,24,28,42,32,27,28,36,37
45,28,33,28,27,29,27,41,43,37
31,40,29,57,30,34,28,37,33,51
30,44,28,26,32,27,26,33,29,58
33,33,28,27,29,36,28,26,36,34
31,35,28,29,34,36,25,43,43,29
35,27,30,29,30,26,30,32,39,27
30,38,29,37,33,28,25,30,35,39
34,28,30,37,23,34,25,48,29,29
35,42,35,35,32,30,24,21,35,33
27,35,26,28,34,28,30,24,31,29
31,50,43,39,31,33,39,34,32,25
27,28,23,38,28,31,29,27,37,36
28,31,29,31,34,28,31,30,35,43
29,32,33,32,27,40,32,36,33,30
33,42,27,37,29,30,27,30,22,26
33,34,31,29,32,34,32,29,39,32
33,31,27,26,25,36,27,33,24,31
31,36,24,26,28,25,27,38,28,56
27,29,27,32,27,45,32,32,39,24
25,41,29,31,27,23,30,31,42,28
31,39,39,36,32,28,24,30,33,30
33,31,31,45,33,34,22,42,30,26
27,33,23,48,30,41,38,49,27,36
28,34,37,32,33,33,23,28,29,35
32,35,33,37,28,37,22,38,28,27
30,39,34,29,28,31,29,27,34,35
37,36,28,31,24,29,26,30,50,32
30,44,34,32,30,30,22,31,24,35
35,33,35,28,28,26,32,35,38,29
42,26,36,55,35,31,37,33,31,36
26,36,29,30,24,32,28,35,30,25
30,35,33,29,27,30,31,25,44,40
29,32,29,30,34,24,17,38,36,32
33,31,24,34,45,29,33,35,39,40
30,42,36,33,31,29,24,41,26,32
23,31,29,47,29,43,33,29,37,30
30,24,28,31,32,26,21,32,39,34
32,32,29,42,30,22,31,30,39,28
26,34,27,27,27,22,28,31,31,31
35,43,27,35,26,24,39,30,30,34
30,30,28,29,36,29,24,47,27,36
52,42,24,32,42,33,28,36,41,34
28,31,35,29,33,30,26,40,23,32
35,36,28,34,32,37,31,28,34,42
32,35,25,29,26,29,29,27,34,32
24,45,25,31,38,30,29,31,31,37
32,39,40,31,31,34,35,33,33,33
34,31,30,36,31,34,27,27,44,31
32,35,32,35,33,33,34,25,29,32
39,42,31,39,25,26,34,29,24,26
27,32,29,45,33,36,31,32,36,37
29,34,29,37,29,30,34,38,31,34
37,31,23,33,28,55,26,33,35,34
44,29,28,36,33,30,25,34,41,26
50,34,30,24,26,34,35,36,43,27
24,36,25,36,39,28,30,35,37,40
25,28,29,28,30,39,27,31,39,31
32,34,28,27,33,29,35,27,34,39
40,38,32,37,28,35,32,37,46,27
30,36,29,30,44,34,30,32,35,49
24,31,28,28,22,31,33,37,35,30
27,32,27,35,27,27,30,35,34,35
38,48,31,27,29,25,32,27,34,35
39,31,29,36,31,31,33,27,32,34
35,29,33,37,27,30,32,30,39,33
32,39,27,30,34,25,28,40,31,32
32,34,28,26,22,41,32,32,30,35
27,30,35,40,31,34,38,33,32,28
33,33,29,38,34,32,29,33,36,47
30,34,25,31,36,29,38,30,29,23
55,36,29,43,43,30,42,32,31,40
37,22,34,40,41,38,29,27,28,40
35,42,25,27,25,34,32,30,33,34
45,30,42,36,31,33,31,39,27,36
35,28,33,26,26,35,24,32,41,34
49,37,21,32,29,23,41,30,37,30
28,33,28,29,33,25,28,30,28,40
50,28,31,51,23,30,27,27,33,32
39,38,29,28,26,28,45,42,43,46
42,34,24,27,36,37,23,38,31,32
42,38,26,27,27,33,29,32,26,27
36,44,32,27,27,35,37,34,31,35
28,42,35,38,30,32,31,40,40,27
29,33,28,31,32,36,34,29,27,34
67,39,35,35,45,27,27,27,29,35
34,29,23,39,34,25,28,35,24,28
27,32,28,48,28,32,33,33,30,36
41,30,28,34,43,27,41,31,32,24
43,32,29,29,32,40,30,30,30,39
38,33,40,36,24,32,17,38,30,34
41,26,29,37,35,34,29,38,35,34
39,32,35,31,33,31,29,31,27,40
39,37,34,39,24,35,23,21,32,30
38,31,27,36,29,32,28,30,36,28
34,40,25,29,38,27,32,45,26,27
42,38,34,35,28,29,43,34,27,30
28,41,25,34,33,27,29,28,35,27
27,28,23,32,23,32,42,22,47,42
30,34,37,31,30,38,36,35,28,30
41,44,31,37,31,37,32,43,24,38
31,36,29,36,28,35,42,29,47,38
34,43,24,27,35,39,25,29,34,30
37,35,45,31,41,27,34,31,29,29
34,36,34,24,31,26,27,33,37,39
33,42,34,41,35,33,30,25,30,25
40,32,23,34,36,25,31,34,34,32
46,34,23,33,30,27,26,38,31,33
45,32,34,30,23,27,24,34,44,29
31,30,39,24,23,27,27,29,40,29
47,31,32,34,32,32,34,38,38,30
32,27,44,29,32,32,31,32,40,25
43,41,26,28,26,34,28,33,35,35
30,38,27,26,30,33,23,27,33,33
38,39,37,36,26,31,29,32,40,26
28,35,28,31,33,29,28,28,33,24
44,31,29,34,27,28,28,35,35,35
27,34,35,25,47,25,33,27,37,37
35,37,30,47,35,31,29,30,36,40
36,26,32,36,31,34,27,22,30,31
28,30,31,37,36,34,30,27,26,29
38,43,25,28,32,28,35,29,41,22
30,30,34,46,23,31,27,30,33,27
38,34,27,28,28,25,28,38,46,23
36,42,29,35,28,32,23,32,37,30
33,31,30,30,35,37,40,48,25,45
33,40,37,44,40,35,30,31,30,38
28,36,36,34,28,38,36,31,30,34
35,48,25,33,34,38,22,32,41,27
32,30,38,34,23,36,36,27,30,29
34,35,30,29,31,30,30,40,31,33
28,44,34,35,34,41,27,39,26,28
62,34,28,39,45,28,28,36,33,36
52,34,32,32,30,32,32,40,36,28
54,27,24,32,25,30,30,34,46,29
35,32,27,41,35,28,28,26,37,32
34,39,28,42,31,23,28,24,37,36
46,36,29,47,32,30,28,24,24,33
35,36,27,34,30,35,39,35,37,34
34,31,28,49,44,28,32,32,26,28
38,37,29,27,37,33,35,33,27,28
31,27,34,36,27,36,26,47,37,39
30,27,31,40,33,31,29,36,28,33
24,37,40,55,28,27,25,37,42,32
26,25,34,35,24,38,42,26,27,32
31,38,39,30,31,26,31,31,30,29
29,36,39,24,34,36,24,31,29,51
32,48,30,37,25,25,33,29,43,38
40,30,27,31,37,32,31,31,30,30
27,36,32,46,30,35,35,26,34,40
40,33,38,41,29,31,29,26,38,37
37,34,23,38,31,33,25,36,42,26
37,33,30,43,39,28,32,37,34,30
33,36,28,37,24,28,29,34,27,37
32,24,37,35,28,22,32,31,38,41
43,37,23,26,36,21,33,40,26,38
34,30,32,36,31,25,28,31,26,30
32,30,33,27,37,28,29,31,31,28
34,36,25,31,33,27,27,32,30,25
36,32,24,26,26,34,32,39,30,40
30,37,28,24,31,36,29,30,37,35
27,34,32,27,41,34,34,43,28,29
40,34,28,28,29,34,26,31,49,27
37,27,33,29,31,27,26,33,39,35
49,28,35,33,26,39,33,26,22,44
40,47,34,46,29,32,27,23,30,37
45,35,29,35,36,23,25,43,36,38
28,33,33,37,26,27,27,34,46,26
29,29,24,29,42,32,28,39,45,33
51,35,33,30,38,33,29,32,32,35
30,34,31,31,29,29,31,32,37,31
27,31,30,34,35,43,29,32,38,49
31,30,26,25,24,33,30,46,25,35
29,43,37,47,34,36,27,34,42,28
37,46,37,30,27,30,34,35,32,30
39,49,35,44,34,35,24,32,28,31
51,39,27,44,28,34,33,29,32,34
38,29,32,28,39,29,25,32,38,26
35,34,24,28,36,33,29,36,31,35
22,48,24,37,35,34,38,38,31,31
48,40,33,28,30,31,27,28,33,25
36,34,26,30,34,32,29,30,39,29
35,32,34,35,33,28,36,22,33,24
29,37,30,26,29,34,36,45,33,48
37,30,34,33,32,33,24,25,44,30
37,33,26,24,28,28,26,27,39,30
32,37,27,31,33,32,27,41,49,30
40,27,29,26,35,31,33,25,25,50
32,37,28,39,49,27,29,32,35,38
41,37,39,38,28,41,28,39,30,26
35,33,38,29,39,22,28,38,36,28
26,48,28,28,26,35,29,32,31,41
32,41,27,28,34,25,35,42,27,39
26,59,29,40,38,38,30,34,35,39
46,28,23,32,36,26,39,34,49,44
38,32,40,31,25,41,30,33,27,28
43,39,29,29,39,28,34,44,41,57
33,37,21,52,25,37,39,25,35,28
30,28,30,22,25,49,35,28,35,32
37,34,30,29,34,23,31,34,34,31
32,41,25,35,26,28,31,30,30,32
34,33,38,33,33,28,29,37,32,33
40,38,31,29,42,34,28,41,49,30
26,39,36,36,31,28,24,27,35,27
31,25,27,28,34,24,28,27,25,35
28,36,26,26,34,28,30,24,26,30
45,29,33,27,28,30,25,36,30,44
33,40,27,29,28,27,26,42,34,32
49,49,44,39,25,31,32,34,45,29
37,38,26,29,34,27,37,36,37,31
34,29,30,41,30,27,28,40,36,32
34,32,27,29,29,41,37,33,31,31
32,38,43,32,24,33,34,32,32,36
31,26,35,23,34,39,28,24,34,43
27,42,29,29,25,28,30,27,35,36
41,39,33,34,28,35,31,41,33,32
38,33,35,28,35,37,30,38,31,58
39,38,37,34,24,24,29,31,25,36
34,26,29,33,25,34,36,35,28,23
29,31,32,32,26,31,24,34,27,25
43,27,32,40,29,28,33,34,31,43
33,29,28,30,31,23,30,31,38,37
31,28,30,29,31,28,38,31,31,42
31,43,28,30,38,30,31,36,36,29
29,36,31,28,32,45,28,44,32,36
32,35,38,40,34,44,36,31,33,26
31,36,40,44,26,23,34,32,36,42
33,47,24,37,26,34,25,22,49,29
37,29,31,28,23,33,32,30,32,33
35,32,30,31,32,43,34,28,33,42
31,32,25,30,31,29,22,33,42,49
24,33,25,24,34,30,33,28,33,40
