Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
27,32,45,27,30,24,33,32,35,53
53,35,29,24,26,39,37,21,32,34
51,24,34,27,29,25,24,30,37,24
35,27,32,32,23,27,36,31,34,36
29,29,23,27,40,29,30,27,19,28
31,30,24,22,26,25,27,37,31,25
28,34,27,29,27,33,25,35,33,29
29,32,27,23,23,31,30,27,30,43
30,31,40,31,31,25,34,25,29,28
27,32,27,29,39,30,31,30,24,26
33,39,21,26,25,25,27,25,31,27
23,28,30,22,31,28,35,32,25,31
28,28,22,24,29,33,30,29,27,22
26,31,27,22,24,23,33,27,31,32
21,35,25,22,38,30,30,24,33,35
30,38,34,35,22,30,22,25,36,37
28,29,31,23,35,26,34,35,42,22
25,24,28,30,27,27,35,29,38,24
37,29,30,34,27,21,33,27,29,36
25,27,38,24,26,39,29,34,37,31
28,28,19,30,28,21,26,19,37,29
33,30,34,28,29,23,22,24,27,31
24,34,26,31,30,46,34,25,33,27
27,32,28,34,36,26,38,52,25,24
32,51,25,24,36,25,31,26,25,32
29,30,26,23,27,26,35,33,26,36
33,33,30,35,26,28,33,23,34,27
36,27,26,23,26,31,31,22,24,21
26,38,25,37,25,27,28,33,25,31
31,34,30,37,41,38,32,25,34,21
28,27,25,32,27,25,22,25,27,43
30,34,38,29,25,30,27,22,35,34
24,22,25,31,25,30,42,30,25,33
29,39,30,26,26,29,30,32,30,28
33,28,26,32,25,24,37,28,21,33
30,32,30,28,32,25,30,31,27,37
32,25,34,28,43,31,30,20,33,45
24,30,39,21,25,24,31,32,36,25
28,37,36,32,25,27,26,35,31,47
26,34,29,28,32,40,28,28,24,31
35,39,42,25,32,40,25,29,36,27
25,25,29,27,26,27,37,30,35,18
46,31,31,23,38,27,30,25,38,23
31,28,32,38,21,23,31,32,21,28
35,31,28,37,28,30,22,38,34,38
28,33,26,34,27,33,29,29,33,26
37,38,35,27,26,25,29,27,23,29
31,29,27,27,29,29,26,29,30,35
25,40,26,26,30,25,29,25,29,31
24,39,20,34,33,26,31,36,25,30
24,30,34,40,24,26,29,24,25,28
25,32,29,33,34,30,25,24,27,56
32,28,32,29,35,24,27,29,27,47
27,36,31,25,25,20,33,32,46,31
30,28,27,23,28,26,27,24,41,29
35,20,28,23,31,29,22,21,24,44
38,31,38,27,44,29,20,36,31,27
31,32,30,31,22,24,31,28,41,25
34,28,35,30,27,23,28,33,30,31
33,39,28,30,31,26,43,29,35,24
34,40,26,27,32,31,27,25,25,27
24,33,27,26,27,30,25,28,34,24
41,26,31,34,37,33,27,21,44,31
39,31,29,25,26,20,33,20,28,39
34,32,24,42,24,24,31,41,24,25
28,34,24,28,34,26,28,31,29,32
40,23,24,29,26,29,23,22,33,39
29,27,30,22,22,24,28,24,35,39
39,28,34,25,38,27,29,40,38,42
29,30,32,27,41,34,32,29,34,24
30,26,25,34,29,29,30,27,30,33
23,25,29,26,38,30,30,23,32,34
35,33,28,30,30,31,29,28,24,39
29,34,36,28,36,29,29,29,38,23
37,27,34,28,35,23,31,32,47,31
34,29,31,36,32,36,29,37,25,46
27,28,41,29,32,29,26,36,26,36
26,42,28,33,35,28,33,28,33,25
32,31,33,27,25,29,31,24,39,27
26,35,22,35,28,28,28,31,29,32
39,31,40,32,25,25,28,24,40,50
23,26,38,24,34,30,35,26,45,25
29,37,31,31,30,26,19,24,29,36
35,43,21,29,34,33,29,36,51,22
