Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
35,41,29,40,35,25,31,27,31,33
32,32,36,39,32,27,35,27,34,31
30,30,30,36,42,35,34,27,33,42
27,39,28,36,31,38,45,32,33,25
30,33,36,45,22,25,36,28,32,27
29,28,32,27,28,44,25,37,30,34
56,36,39,50,33,36,26,31,29,40
31,28,38,30,35,27,30,30,28,31
36,46,40,25,26,32,24,26,34,34
36,40,36,40,47,35,27,30,32,51
31,40,37,28,28,35,30,31,35,32
28,30,35,27,25,30,33,29,30,47
26,39,32,40,26,34,27,36,54,28
32,32,41,33,35,40,36,32,28,33
28,33,38,37,41,38,36,30,29,28
38,34,39,37,32,29,42,40,34,36
30,44,34,24,29,32,39,27,22,33
26,34,41,32,39,28,34,25,29,35
31,34,42,39,26,37,30,29,27,23
33,27,41,50,27,31,28,29,27,35
31,28,45,54,40,41,33,29,35,29
26,46,33,31,34,40,30,29,34,30
38,45,37,37,43,40,31,26,28,31
29,38,31,54,34,26,28,28,41,36
28,33,31,44,34,37,36,38,30,31
30,38,28,34,34,33,25,36,33,49
35,31,33,43,28,29,37,29,25,43
25,24,40,27,24,40,36,30,28,27
36,31,44,36,28,38,29,43,33,37
28,25,28,38,35,37,26,27,29,56
29,33,35,26,33,37,26,37,30,38
29,33,38,52,32,31,27,32,33,38
36,41,29,26,31,29,34,28,45,33
33,30,39,65,34,42,35,37,26,40
35,32,43,36,31,31,28,38,33,55
30,30,33,29,36,28,39,32,30,30
33,32,33,28,32,30,31,37,24,38
36,23,31,48,37,33,31,23,29,28
35,38,30,28,32,24,34,31,28,34
36,30,41,32,34,33,28,34,33,38
41,41,37,34,33,32,26,32,47,38
28,29,25,36,40,39,30,36,31,38
28,27,33,28,33,37,26,32,23,31
26,48,30,29,38,30,32,34,50,30
34,25,36,37,23,24,38,28,25,39
41,38,40,28,38,29,25,24,30,29
27,38,38,28,27,37,34,30,28,29
34,22,31,38,26,26,24,33,26,34
26,30,31,28,39,27,33,36,38,31
34,35,61,33,41,51,45,35,41,40
33,30,31,33,37,34,32,31,30,40
30,26,28,34,34,49,26,25,45,26
34,23,37,39,38,29,42,32,24,35
28,34,34,31,28,27,35,28,33,32
35,33,34,42,36,40,29,26,30,37
33,28,41,40,33,28,24,29,45,29
26,30,42,30,36,29,24,29,24,34
23,32,28,31,31,39,31,30,33,40
28,28,47,27,28,34,32,38,35,35
33,40,30,68,31,38,28,28,30,36
26,34,30,37,33,27,40,30,26,29
27,25,35,25,28,34,33,25,34,29
33,28,37,34,34,29,39,31,30,40
35,28,49,37,27,41,30,28,36,30
31,23,32,36,31,32,33,25,27,30
22,38,33,55,32,36,36,30,28,27
33,29,42,38,32,38,27,34,40,23
37,35,38,24,28,27,33,35,26,34
35,31,31,23,29,34,39,23,36,32
29,35,34,33,35,34,25,33,30,30
42,34,35,30,32,43,27,38,31,27
24,32,32,51,27,24,33,31,24,29
31,34,34,40,33,31,29,29,27,33
34,33,36,27,40,32,34,36,28,33
40,36,49,25,29,37,42,28,25,45
29,29,36,34,31,38,26,41,26,37
39,31,40,36,27,33,29,31,27,30
33,49,39,58,31,34,35,32,35,29
21,34,36,29,30,31,38,27,29,44
38,27,42,27,33,27,29,28,33,34
31,31,37,31,31,38,25,31,26,27
32,27,34,26,29,25,35,29,39,34
34,41,35,49,35,27,37,36,30,34
32,31,32,28,33,29,36,28,24,41
43,27,33,29,32,41,30,33,26,25
41,35,34,28,27,37,23,34,31,42
26,29,41,32,38,35,36,32,45,26
32,30,29,31,31,29,36,28,32,27
40,27,43,32,23,31,34,27,26,36
33,31,30,33,33,38,32,44,34,29
26,27,34,30,37,41,27,43,30,38
38,32,40,32,28,32,34,22,35,28
33,27,42,43,36,53,34,33,49,27
32,34,41,27,24,45,46,21,31,44
30,33,25,33,24,37,28,29,32,30
26,22,30,48,33,24,27,33,37,33
30,31,39,33,34,38,36,27,25,36
46,34,32,37,40,31,30,30,29,54
28,29,34,27,33,37,30,32,32,31
30,30,33,34,31,30,34,32,30,42
29,29,27,40,32,30,25,27,24,45
24,36,35,34,21,36,30,23,37,38
32,30,47,40,42,35,25,25,30,33
33,30,37,27,35,44,30,29,32,32
31,35,40,28,29,29,39,30,26,41
46,36,34,52,29,27,26,23,27,33
24,33,35,28,37,32,26,30,32,35
31,36,28,34,33,35,34,24,29,27
33,30,38,36,35,36,43,32,28,32
29,31,32,34,30,33,25,34,36,34
33,29,27,40,41,31,29,28,31,42
29,24,32,27,40,35,24,30,24,30
34,49,32,39,30,33,32,26,27,42
27,32,28,51,33,33,34,38,35,30
28,28,35,32,31,27,34,25,33,41
29,48,30,42,31,34,45,26,45,34
28,36,36,33,35,37,33,30,28,30
40,34,42,32,30,28,36,36,36,34
45,29,57,39,35,33,35,30,48,30
30,32,35,34,31,32,33,24,36,32
36,30,33,60,38,29,37,34,24,33
26,37,31,29,28,24,29,30,23,31
30,37,37,43,35,31,38,29,36,39
33,29,28,30,38,30,26,32,33,32
35,33,25,40,40,31,29,37,29,31
34,32,38,28,43,41,29,31,36,38
31,24,48,35,30,38,25,35,29,29
33,34,39,29,49,26,32,32,40,38
37,33,35,27,34,32,32,35,33,28
48,31,40,28,32,32,36,32,30,33
30,27,29,41,29,35,36,29,36,34
24,28,31,40,32,49,24,30,33,35
35,31,33,39,34,30,30,26,28,31
38,27,31,23,36,25,31,26,30,45
35,31,33,34,33,39,40,40,25,38
35,35,41,51,33,29,31,28,34,40
34,34,27,36,49,33,29,29,25,39
32,22,29,40,33,23,29,34,41,43
30,29,37,35,27,35,31,27,39,30
33,29,35,39,31,38,33,26,27,41
41,28,32,32,24,26,26,27,29,37
35,35,29,47,29,33,29,33,30,26
29,36,50,29,35,22,29,32,28,32
35,31,35,23,24,37,26,34,30,29
29,36,32,38,24,26,30,37,40,50
36,36,31,33,37,40,25,20,28,36
30,40,31,44,34,35,26,26,28,31
30,36,35,28,30,28,31,30,24,33
33,34,26,54,32,33,39,33,25,36
40,33,43,39,32,27,34,31,26,34
33,25,34,28,35,35,28,34,33,40
32,37,39,29,41,36,41,35,31,36
41,32,31,37,38,29,26,26,29,32
29,35,44,35,30,33,22,26,34,40
29,28,35,29,29,30,35,32,36,28
26,35,35,34,30,30,39,28,33,34
