Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
29,35,27,31,31,30,32,25,24,34
27,20,28,31,42,28,32,43,30,40
29,27,36,26,37,32,28,29,33,34
27,35,32,29,34,29,26,29,34,27
36,23,28,25,27,26,34,47,28,32
39,29,30,36,36,33,36,28,27,25
44,34,31,29,31,32,26,28,29,39
42,24,28,31,29,36,34,30,30,40
28,27,29,27,45,33,33,34,30,23
38,23,45,30,27,36,32,31,32,26
30,31,27,24,25,23,29,37,31,29
26,29,25,26,31,29,35,34,32,47
31,27,30,30,28,43,24,31,34,29
33,38,29,29,38,35,34,29,43,38
29,29,25,25,36,32,31,26,28,29
27,28,28,24,42,39,32,29,31,40
29,36,33,28,27,29,32,32,25,37
26,33,32,35,28,34,26,34,28,32
41,24,30,31,37,35,31,30,27,32
35,21,28,28,39,37,29,32,34,32
34,32,25,28,34,41,30,37,30,31
39,30,30,23,26,44,37,37,30,24
40,28,35,24,41,35,34,29,34,33
33,31,50,26,41,35,35,41,30,32
34,40,29,26,45,35,27,26,25,37
36,35,29,34,25,30,26,34,37,29
37,29,27,36,46,31,27,33,32,35
40,33,31,24,38,34,23,30,32,36
42,33,42,23,29,37,31,21,24,40
28,26,30,24,37,24,27,40,37,43
29,26,36,29,36,32,29,35,27,43
27,30,26,26,33,26,30,26,39,39
33,27,34,24,35,26,29,36,29,27
35,37,21,31,37,32,26,37,23,34
29,31,34,30,28,28,28,25,33,33
45,34,41,31,39,35,30,29,32,24
30,27,29,24,30,31,26,34,34,28
33,33,41,41,35,37,32,28,29,31
34,24,29,33,26,31,28,33,29,34
32,26,31,36,37,33,24,28,40,37
37,31,41,29,38,30,30,36,23,31
32,27,39,30,34,30,30,29,30,27
47,36,66,29,28,29,28,26,21,29
26,24,27,30,36,36,28,22,32,31
37,25,34,33,28,33,33,27,28,33
39,26,37,28,24,32,28,32,32,38
36,37,37,33,28,39,30,27,39,27
28,27,24,25,30,39,28,39,31,33
54,35,36,29,35,34,32,37,38,32
33,27,30,31,29,38,29,35,27,23
34,29,26,33,32,32,24,34,28,25
25,36,28,33,24,45,26,48,29,29
42,27,29,31,43,28,25,46,30,31
35,34,31,27,29,39,26,28,34,26
36,29,26,34,25,34,25,24,30,32
28,34,29,35,37,67,28,32,28,29
37,35,43,30,35,27,33,32,42,30
29,44,32,31,38,28,28,47,27,25
32,29,28,20,36,29,26,25,30,38
27,37,33,33,25,33,33,27,33,36
32,26,35,30,30,34,34,24,37,35
35,28,24,26,31,27,29,24,29,31
39,32,31,23,34,32,28,27,25,29
35,24,29,28,30,32,29,30,34,28
34,26,25,26,46,25,32,26,36,36
31,30,30,21,55,43,30,39,32,22
39,27,40,28,36,56,27,31,31,43
28,26,32,22,36,75,39,33,30,25
36,24,26,29,34,37,37,36,31,48
