Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
26,32,32,27,26,36,28,28,35,28
39,25,29,26,21,28,25,24,25,45
25,34,24,25,27,27,26,24,42,25
35,27,36,27,33,35,34,24,33,37
38,24,41,29,29,25,28,29,37,35
28,31,36,27,28,25,33,27,31,35
30,29,31,29,40,36,36,43,24,29
24,24,40,31,36,32,30,24,61,26
25,36,20,28,41,26,27,28,34,24
23,34,35,29,39,24,26,25,31,26
22,24,45,31,32,36,21,27,40,39
27,25,28,22,24,21,31,26,32,32
22,32,24,31,37,37,27,24,39,28
29,33,31,34,35,35,37,31,31,40
30,43,36,33,26,39,27,26,39,31
35,31,34,39,30,26,24,38,32,31
32,27,24,25,33,31,29,31,28,24
26,28,30,31,32,26,29,27,36,26
27,34,28,34,27,32,24,27,29,27
28,30,38,25,31,34,31,33,42,30
33,37,29,30,29,39,28,39,30,28
27,35,25,28,29,28,33,28,27,30
34,27,41,25,31,35,29,26,39,35
29,28,27,25,22,37,40,25,34,28
26,31,46,28,33,33,32,32,35,45
35,36,36,27,26,31,26,26,25,24
26,35,28,25,30,33,26,28,32,27
34,37,30,25,28,26,29,26,30,27
22,29,29,33,28,21,30,37,33,43
30,23,27,32,28,34,37,26,37,48
20,31,36,33,39,28,34,35,32,31
25,26,38,26,36,27,28,27,36,34
29,32,38,40,39,20,28,31,23,25
30,32,23,41,32,31,30,29,31,23
26,26,36,37,25,26,27,23,36,36
27,27,25,23,25,30,31,29,34,22
38,29,19,38,33,36,26,25,25,36
23,27,41,32,31,30,24,37,30,45
25,32,26,30,30,32,29,33,48,40
32,35,27,32,27,33,27,31,48,22
22,31,27,25,27,34,36,32,35,25
27,28,23,28,32,30,28,31,24,20
33,28,37,24,24,35,28,27,39,47
35,27,27,30,37,32,29,24,27,28
39,24,35,26,31,31,34,25,45,27
20,33,29,29,28,36,34,29,45,36
29,26,37,26,27,34,35,31,27,27
25,37,39,34,30,35,27,24,41,31
28,34,31,23,27,23,28,25,41,28
27,29,40,23,23,25,25,24,31,27
32,31,30,32,27,27,26,32,44,25
42,23,38,30,52,21,28,30,49,32
31,34,27,25,25,37,27,26,27,28
32,31,28,20,24,33,30,31,29,25
28,27,31,26,64,29,40,30,32,23
26,29,23,33,37,55,32,25,29,23
25,31,33,24,31,38,27,22,39,28
34,23,40,26,46,39,23,38,32,29
32,24,29,30,33,33,33,26,32,24
28,30,38,22,22,31,21,26,46,37
30,29,35,26,28,33,24,33,37,43
29,39,33,33,28,21,31,35,31,31
40,29,28,26,36,25,29,31,31,35
34,24,32,28,31,30,33,31,35,31
28,28,26,25,39,38,25,31,32,27
28,28,33,28,31,28,21,27,32,37
38,28,29,27,25,32,30,35,31,46
21,27,49,22,30,22,26,28,37,32
28,36,25,35,37,26,28,33,44,30
33,23,36,30,28,36,24,32,32,29
32,30,35,22,34,29,34,33,21,28
23,23,39,27,33,35,48,35,40,33
33,30,29,33,36,30,30,27,36,28
22,34,35,37,29,28,28,34,44,31
25,36,27,25,31,28,39,40,42,32
29,36,49,33,30,21,36,33,39,25
25,33,34,31,31,29,25,32,26,34
28,26,24,37,24,27,32,36,30,29
26,25,41,38,29,28,26,40,33,27
30,29,29,25,44,30,24,28,53,36
33,22,26,24,31,27,28,26,31,30
34,26,31,31,30,28,32,24,42,28
30,42,41,23,22,21,29,32,42,34
24,28,37,37,33,32,36,32,41,35
29,29,34,25,30,35,31,22,40,49
28,35,28,36,26,42,36,34,28,31
29,29,32,30,32,34,34,28,26,42
32,27,27,25,33,30,29,22,41,22
38,49,39,33,30,28,37,32,45,22
24,26,32,33,37,30,32,32,26,22
23,32,31,35,32,31,28,32,30,23
32,27,34,29,27,39,28,30,27,33
35,33,30,24,38,30,30,28,27,31
29,22,42,27,46,25,22,35,30,37
26,35,32,38,30,34,36,33,32,37
48,38,39,34,30,28,22,27,31,24
37,29,37,28,26,25,27,36,38,33
29,32,29,30,43,35,37,38,24,34
34,33,21,34,33,29,21,39,41,27
33,28,38,23,44,31,25,24,31,26
36,33,26,33,19,36,30,25,36,26
26,32,30,31,40,22,24,18,35,38
31,28,29,24,32,40,26,29,29,29
35,26,29,38,27,40,22,31,34,29
20,37,32,24,42,24,33,48,38,28
37,30,30,36,34,36,34,26,30,49
49,36,37,36,31,34,23,35,47,26
28,28,37,26,35,32,26,26,40,40
25,28,27,28,23,24,26,22,49,29
34,29,25,33,31,27,38,31,29,21
24,25,29,33,27,35,26,25,31,27
24,39,26,40,41,28,30,29,25,24
25,27,39,31,27,41,34,28,50,27
32,24,37,25,30,27,28,32,32,33
25,39,24,31,27,29,27,32,25,31
27,23,27,29,43,27,35,24,35,41
30,37,25,28,44,28,22,26,46,26
25,29,38,27,33,24,36,26,40,42
28,36,36,31,44,23,27,28,34,27
23,31,25,33,24,35,33,30,38,27
29,32,47,36,22,24,25,33,27,42
25,25,32,31,36,31,33,30,40,36
27,22,29,27,35,26,22,45,37,32
30,32,38,29,41,35,29,31,32,32
23,34,22,28,33,34,30,28,36,36
28,39,36,24,28,30,27,34,39,36
35,31,22,27,37,37,29,31,50,38
28,26,26,25,31,32,26,36,41,29
28,30,28,27,27,26,29,23,29,38
21,30,35,27,34,28,39,36,22,39
29,31,35,35,43,33,39,28,31,20
37,28,40,36,35,24,38,30,31,28
25,32,33,27,26,33,22,30,27,26
32,33,35,26,37,31,35,27,27,28
26,31,21,32,30,28,27,23,41,41
30,29,36,37,25,24,24,35,27,29
23,32,25,28,29,37,27,30,39,29
27,25,36,30,28,32,32,31,31,30
30,27,37,31,32,29,40,29,32,27
35,34,26,34,35,37,28,28,48,26
28,30,26,25,35,27,31,26,40,27
26,26,30,23,31,28,28,25,37,22
31,30,26,24,30,26,35,36,35,22
30,32,32,33,32,30,27,32,39,33
