Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
30,35,38,41,35,34,35,37,32,34
29,32,33,31,43,42,38,33,25,31
36,35,32,21,27,63,30,36,40,35
47,40,25,32,29,26,29,32,27,31
28,28,28,27,27,40,45,39,26,23
36,45,30,28,27,34,28,24,27,27
31,36,35,33,44,33,21,32,26,27
29,34,37,27,30,28,31,21,22,30
36,33,46,31,34,40,36,43,31,26
38,32,34,24,30,47,33,25,33,29
34,26,27,24,33,63,36,34,34,35
32,41,22,29,37,38,31,28,40,25
36,32,32,25,28,39,30,20,27,42
28,33,27,46,29,48,28,42,33,24
25,32,49,33,30,25,28,38,41,21
34,36,38,30,25,40,28,31,25,26
32,36,27,26,35,42,35,33,27,27
23,33,24,27,30,33,26,42,31,30
38,30,52,26,36,43,26,26,31,30
24,32,32,28,32,45,22,35,25,31
33,22,29,29,32,37,27,46,28,29
40,30,41,32,30,31,34,32,29,25
37,36,45,31,35,32,27,30,32,32
28,35,32,28,44,42,36,27,26,29
28,43,38,28,29,36,26,30,34,35
46,30,42,28,35,32,31,22,27,28
41,30,37,34,30,29,33,34,35,24
29,36,28,26,29,58,40,30,21,32
25,45,42,32,30,35,35,31,33,32
34,32,24,23,36,37,30,46,26,25
32,30,44,31,35,22,37,32,26,30
34,38,42,42,35,39,32,48,31,28
32,41,30,24,34,49,31,34,35,38
27,40,30,27,26,36,27,39,28,29
36,28,44,26,27,44,31,31,26,31
32,30,27,40,38,56,26,27,31,23
34,21,43,31,40,50,51,24,32,27
32,36,50,20,29,28,34,26,28,26
28,36,34,28,33,31,27,30,24,37
25,27,36,27,53,59,42,49,25,22
26,30,30,24,32,43,42,36,36,32
29,28,44,25,43,55,34,28,24,26
32,32,35,34,22,36,26,30,32,27
35,33,32,27,26,26,33,27,29,34
27,34,59,28,26,37,32,34,29,28
41,27,37,35,32,31,31,35,26,38
29,30,35,28,26,24,28,28,32,30
33,33,38,28,35,40,30,23,30,28
35,28,36,32,33,24,30,35,24,33
34,22,33,23,28,31,43,36,39,27
31,27,29,31,38,32,27,31,27,29
39,29,30,34,26,30,28,35,28,27
