Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
40,29,27,23,28,33,38,41,42,27
41,33,34,57,35,37,27,26,31,25
33,33,38,33,30,24,29,33,33,31
24,35,34,33,32,28,35,38,41,36
43,31,27,32,35,29,36,42,38,39
27,39,29,23,30,39,22,36,28,26
29,42,32,32,39,38,33,30,29,28
36,28,42,31,35,37,37,38,36,30
47,23,38,42,38,23,34,45,38,31
28,36,29,40,32,29,30,26,38,33
30,34,37,45,24,32,28,31,30,31
29,36,27,45,30,33,31,41,33,34
27,54,32,37,35,32,39,44,39,33
33,33,30,43,39,36,34,37,34,34
31,26,40,28,39,50,41,32,39,25
30,30,25,35,36,43,30,27,39,36
36,28,27,37,38,26,33,29,38,30
32,38,33,30,27,28,26,42,46,28
32,32,27,37,37,27,31,38,27,30
49,29,30,40,36,30,32,49,33,34
27,39,27,34,34,27,27,27,29,28
30,41,24,38,26,35,21,26,41,28
36,24,27,37,37,57,41,37,34,35
30,33,29,29,30,42,32,34,29,38
35,30,37,27,49,36,31,22,27,32
40,30,27,40,34,57,41,37,31,36
26,29,29,35,34,33,30,47,46,29
26,33,28,42,41,29,38,30,34,28
34,33,36,31,25,30,24,27,42,19
25,32,31,42,30,29,30,60,44,35
31,35,28,32,30,41,38,29,35,29
31,27,27,32,29,34,34,34,36,38
37,34,32,37,35,36,40,32,30,35
26,36,32,28,39,55,33,43,33,32
39,32,42,34,35,29,38,27,33,36
32,39,31,31,26,34,33,34,36,25
31,28,26,39,33,50,30,36,36,30
31,35,28,31,42,39,34,45,38,26
26,33,46,30,29,34,32,25,29,27
29,28,29,27,31,25,31,31,24,32
31,41,23,32,29,25,27,47,32,30
29,30,30,29,30,32,33,26,25,29
35,30,28,35,29,32,28,33,22,32
31,45,36,48,29,45,29,31,26,30
49,43,29,33,38,36,30,31,34,28
33,25,32,44,43,26,34,39,44,48
35,43,26,37,58,37,32,28,34,31
40,31,28,32,27,24,35,28,39,29
26,53,27,38,30,30,25,34,42,26
39,31,35,28,30,30,32,44,52,27
28,36,32,33,31,48,31,26,40,32
29,33,30,30,27,25,34,31,39,30
33,39,31,35,38,28,43,33,31,30
