Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
32,36,35,42,47,34,32,42,34,38
30,42,37,28,36,34,38,25,25,33
27,33,36,31,33,37,33,34,44,28
30,30,47,29,40,33,30,34,31,35
36,39,26,28,38,44,33,37,28,38
40,32,37,39,47,39,31,37,34,33
30,46,33,41,32,43,29,31,32,43
38,44,34,36,48,36,30,39,40,57
31,30,34,41,36,43,37,44,29,36
32,45,41,38,33,39,27,28,32,41
24,35,26,31,40,42,33,33,33,33
24,39,44,44,55,35,25,33,31,35
24,33,36,40,27,29,33,61,37,41
27,31,31,36,37,33,32,26,32,35
26,31,39,31,32,25,33,29,29,37
30,35,33,31,36,35,34,37,28,40
50,24,29,29,31,34,40,38,36,40
40,30,34,29,30,38,40,35,35,40
36,38,35,45,32,33,33,36,37,34
31,36,38,39,33,37,29,36,24,29
36,24,55,32,33,50,34,31,27,31
34,28,34,33,40,24,30,34,33,41
27,40,28,30,36,29,32,39,33,35
30,38,31,35,33,40,29,28,32,26
37,41,52,30,37,39,33,35,33,35
36,36,34,35,43,38,39,40,38,39
32,31,30,48,33,42,32,32,30,45
37,45,47,42,39,30,40,27,30,33
28,36,36,37,37,43,29,35,29,57
42,41,35,42,36,37,32,36,41,32
32,23,25,37,29,36,35,47,29,40
36,37,29,28,33,45,27,42,42,39
30,42,31,37,32,33,36,45,33,42
33,34,37,31,40,28,36,39,25,26
29,47,38,39,38,33,30,39,27,46
31,39,32,33,40,27,31,41,33,50
39,48,37,28,36,37,43,45,35,35
32,28,31,49,38,29,45,40,25,44
31,23,31,32,36,44,39,38,34,36
40,39,26,33,33,38,31,33,33,34
36,34,29,26,32,32,29,42,41,46
29,35,37,37,32,41,47,66,26,40
21,35,35,43,31,52,30,29,31,49
39,46,37,21,36,33,27,28,27,25
32,31,23,30,46,39,44,36,34,30
30,38,38,35,39,44,29,44,33,46
33,29,34,26,37,47,29,30,36,42
31,35,28,42,39,24,36,38,39,28
44,25,28,25,28,36,33,35,38,34
39,38,33,34,28,33,25,29,32,21
32,29,37,57,40,32,37,32,30,43
36,37,36,35,36,39,36,41,31,48
36,29,51,42,36,30,45,33,32,35
35,41,29,33,27,35,38,32,39,35
28,33,39,29,33,38,45,40,27,40
34,32,36,43,30,42,51,29,30,31
27,25,34,35,42,37,27,35,27,27
41,33,29,37,39,44,34,43,32,34
43,24,37,31,32,49,48,33,30,33
33,35,35,38,30,38,33,35,31,41
33,30,40,35,34,39,29,29,24,36
22,37,31,29,28,48,30,39,42,28
29,36,29,32,33,36,24,31,35,43
38,31,30,30,41,34,34,34,30,35
30,33,30,34,37,32,31,34,37,31
31,38,23,45,39,36,30,41,35,37
36,34,41,42,28,34,40,34,36,47
27,29,44,29,32,40,30,39,29,38
32,40,39,44,27,59,31,36,29,33
30,28,31,30,53,41,31,24,27,48
34,36,30,40,38,48,33,39,37,37
47,38,33,34,39,34,29,39,38,47
32,37,34,36,29,30,34,42,30,40
41,38,38,40,42,32,42,41,30,34
31,22,35,29,39,34,38,31,31,26
30,52,35,33,41,45,33,50,33,34
31,34,28,33,32,36,36,31,32,38
38,49,33,34,27,41,38,39,34,38
35,30,20,43,48,41,33,34,26,34
38,25,30,38,35,41,30,37,27,36
38,37,31,29,33,49,37,31,35,43
29,28,32,39,36,46,34,33,24,37
35,34,34,25,33,47,29,34,32,37
33,38,39,38,34,52,31,32,50,38
30,27,29,36,26,50,37,34,35,48
28,37,43,33,31,30,38,35,26,35
31,24,35,35,31,42,30,38,29,32
36,25,31,45,42,42,38,31,32,31
37,28,35,37,35,35,32,26,25,36
33,28,36,42,36,45,25,31,36,42
39,27,27,31,37,38,47,34,33,42
40,39,38,32,36,36,28,42,39,37
32,47,35,31,50,34,24,38,37,36
29,33,36,32,32,33,46,35,33,28
35,29,27,38,44,31,28,31,27,39
25,38,35,37,51,27,44,33,30,29
35,34,41,43,28,54,35,30,32,50
42,34,34,30,42,38,21,52,25,34
33,31,31,37,33,36,47,28,35,38
32,32,29,30,31,34,32,33,25,32
34,24,36,44,34,39,30,42,28,37
41,31,36,46,37,29,51,37,26,37
28,27,30,29,40,48,25,31,38,55
42,39,40,31,33,48,30,39,39,33
36,32,29,37,39,46,36,48,35,40
40,36,30,34,44,51,31,35,37,42
27,33,22,30,37,38,40,42,32,43
31,31,39,37,31,37,35,37,37,31
24,40,35,54,38,31,43,29,28,34
34,27,37,38,41,49,39,34,29,31
41,43,46,40,32,46,27,37,30,47
39,27,37,27,35,68,33,34,36,27
32,24,39,32,40,24,27,48,45,41
31,25,38,34,41,35,39,41,35,36
33,34,35,32,31,34,45,40,40,30
38,34,45,38,35,36,23,44,39,45
31,30,34,37,30,51,27,36,24,57
37,40,27,46,31,25,28,34,30,57
32,49,30,29,29,37,31,36,43,32
27,31,29,40,28,43,40,38,27,28
40,39,30,28,32,40,39,38,30,47
30,35,31,32,32,27,32,47,35,35
40,29,35,37,31,32,28,39,26,44
35,31,35,39,23,51,39,30,27,39
36,32,42,36,30,33,32,41,25,38
34,38,27,28,33,38,30,34,36,40
48,40,32,48,23,50,37,34,35,43
28,30,34,33,43,36,35,33,32,37
28,26,32,38,38,37,33,31,31,34
41,31,43,28,36,51,35,44,45,31
31,33,26,35,33,34,26,34,37,40
31,27,35,28,36,24,38,27,28,53
28,33,30,40,29,48,35,37,32,44
28,34,27,25,32,33,38,39,31,33
25,33,34,40,26,44,27,34,35,42
30,45,38,33,38,41,36,40,40,29
30,36,34,31,49,55,39,33,30,35
35,41,25,24,48,37,26,25,29,37
38,33,31,34,34,45,37,33,40,47
21,39,33,50,28,36,34,29,27,48
27,34,38,47,36,55,28,38,38,36
32,35,33,33,45,36,42,39,40,35
36,32,30,48,44,52,40,35,30,37
32,24,37,31,27,43,34,28,36,46
29,30,32,33,31,30,32,34,26,31
40,26,37,40,39,32,39,38,32,42
32,53,36,33,45,41,28,39,30,38
28,30,28,42,36,50,31,25,35,45
29,42,34,33,39,41,25,57,37,38
37,33,31,31,27,41,33,38,32,30
36,35,28,32,34,43,34,31,36,34
30,33,34,45,31,33,32,35,30,35
44,23,34,34,39,41,32,38,38,41
42,33,37,33,33,27,30,39,29,38
32,32,30,36,30,41,44,47,46,39
47,32,28,33,40,30,34,46,28,33
45,28,39,39,29,38,34,38,24,31
30,32,32,25,39,39,28,36,45,37
25,35,31,39,39,44,24,39,36,43
29,38,32,35,30,37,31,36,32,46
32,44,29,29,40,27,39,29,32,36
31,37,38,35,36,41,32,38,34,36
25,21,26,37,24,32,38,38,38,42
24,42,32,39,32,32,33,39,33,38
25,22,30,33,38,35,26,43,26,46
27,41,39,36,37,39,29,45,22,40
38,39,31,33,38,36,41,36,29,40
25,34,26,33,32,33,26,43,36,39
38,34,38,40,35,55,36,29,33,41
36,29,32,31,33,34,31,33,27,27
33,27,26,33,51,46,29,34,41,43
45,33,37,38,32,39,28,36,36,28
27,30,38,39,35,32,37,42,36,32
40,26,31,38,33,32,40,28,33,37
41,32,41,39,37,29,28,32,47,33
31,33,38,36,36,41,29,41,48,34
32,30,34,35,38,39,29,31,33,35
34,36,29,36,34,41,45,24,35,29
29,33,37,42,34,38,33,30,45,37
31,28,30,42,39,41,33,43,27,39
35,27,40,31,32,45,29,38,31,31
34,38,32,36,39,37,28,42,42,41
28,35,35,41,44,36,29,31,27,37
40,28,32,30,37,41,28,43,30,34
37,27,40,33,35,35,31,42,29,40
33,63,34,39,41,40,27,35,31,44
32,43,33,36,30,37,38,36,35,38
29,31,33,30,40,29,30,42,31,32
31,31,31,40,34,40,40,36,32,29
32,23,31,35,41,37,29,36,30,31
26,35,33,32,30,29,25,34,30,41
33,24,29,34,36,40,30,35,38,47
35,35,29,30,31,36,32,43,33,37
25,24,36,27,39,42,29,49,30,34
29,34,38,28,34,34,31,31,30,37
33,36,33,48,41,36,35,26,35,33
32,47,30,26,32,36,37,31,38,31
25,28,31,40,28,58,45,33,27,38
37,23,27,34,33,36,34,32,38,41
31,45,27,32,33,40,38,26,26,39
32,31,35,40,33,63,42,36,33,34
34,32,32,41,40,28,27,25,35,36
39,47,30,33,47,47,28,46,38,42
47,38,27,50,28,39,33,30,38,42
29,35,28,35,32,36,31,32,34,30
25,33,42,39,23,31,29,30,38,30
32,31,30,31,38,35,30,57,29,41
41,38,34,26,31,36,37,35,35,44
35,29,31,36,37,36,32,35,44,39
32,37,41,37,43,38,34,37,32,46
23,33,32,30,30,47,33,30,30,28
28,42,31,30,36,34,30,53,24,39
34,37,34,41,47,29,32,41,78,36
31,48,37,31,43,41,26,33,26,30
35,29,33,34,34,29,32,44,34,33
37,28,31,32,39,37,40,44,32,44
33,36,30,35,28,43,36,38,30,38
32,37,41,43,33,36,37,34,46,44
28,34,41,33,36,54,37,34,32,44
32,41,43,39,34,36,27,39,37,39
30,33,32,42,31,29,26,34,41,41
34,34,35,42,39,34,29,33,31,35
22,38,31,29,34,40,35,38,41,46
39,30,31,44,29,39,31,37,35,44
35,37,30,40,32,50,29,29,44,26
28,32,27,33,38,40,32,28,36,39
32,30,32,30,31,33,49,34,29,39
35,37,28,29,35,36,25,33,41,41
35,35,33,35,45,36,31,35,28,36
32,34,24,32,37,47,41,31,27,33
31,36,26,25,28,51,26,40,36,44
35,51,31,39,24,32,34,40,29,36
24,47,27,41,28,32,40,33,32,44
42,26,34,29,39,33,26,41,38,38
26,50,36,32,34,38,30,56,32,38
32,28,42,42,41,40,28,35,29,43
34,40,28,38,39,64,38,39,35,31
41,33,34,33,24,34,30,44,27,31
32,22,41,33,32,31,34,32,35,52
36,29,36,34,34,30,33,34,26,32
29,37,28,38,37,32,35,45,35,35
34,48,35,43,27,32,34,68,22,30
36,45,43,33,34,41,31,33,29,41
37,31,40,28,25,35,41,41,25,41
31,38,32,29,36,30,38,38,41,37
29,30,27,45,40,29,39,34,27,53
35,31,35,43,38,53,41,31,30,37
