Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
36,31,35,50,23,36,42,30,30,27
23,40,35,31,31,42,33,37,33,38
38,29,29,30,39,30,32,24,21,34
30,35,32,31,37,37,41,31,35,38
38,27,41,29,33,35,30,32,23,39
33,28,31,48,33,42,38,27,29,34
34,32,38,33,40,36,35,34,32,37
31,27,35,29,28,31,53,48,35,31
32,30,35,53,25,30,48,47,43,38
38,47,42,33,29,39,35,36,25,35
28,53,42,44,35,26,31,37,38,29
53,29,32,42,36,34,29,36,37,31
38,29,34,31,35,35,34,35,33,33
39,29,29,40,29,32,28,40,26,26
28,26,29,45,33,37,36,44,37,29
36,54,27,38,31,30,31,36,38,44
44,34,34,44,36,41,39,37,33,30
43,43,34,29,27,35,30,42,37,38
36,27,40,50,24,38,32,34,22,38
34,29,43,41,28,42,33,40,40,34
36,39,39,27,26,32,30,38,29,30
29,32,42,65,35,31,32,36,33,29
49,32,27,36,36,30,30,48,32,26
50,40,31,26,30,42,30,35,29,29
40,33,36,24,26,38,42,32,40,28
35,37,35,37,40,35,29,33,33,29
50,31,27,32,35,40,48,32,39,36
38,37,37,30,29,41,36,38,28,27
56,47,35,31,30,41,31,25,26,35
27,36,36,38,33,40,40,29,31,34
44,33,36,27,31,25,39,37,34,29
49,28,27,33,29,41,33,36,29,21
44,33,44,31,34,43,29,41,25,35
47,32,40,32,28,35,36,36,25,26
36,27,30,37,24,42,32,30,25,29
34,39,29,30,28,55,34,29,27,28
46,38,31,35,39,24,40,32,35,32
32,30,34,33,39,39,31,33,38,30
33,44,30,37,28,35,39,27,39,27
27,31,28,28,29,49,35,30,30,32
32,33,45,29,30,26,37,30,25,29
32,43,29,33,49,46,27,38,27,31
41,37,29,41,33,39,38,36,28,37
27,30,30,30,38,32,32,45,27,31
37,38,28,46,36,45,38,33,31,33
41,37,30,42,29,41,31,36,26,29
36,29,41,33,31,33,45,38,41,27
37,24,32,31,40,39,27,44,28,44
35,41,27,27,41,40,33,34,29,31
40,41,33,37,41,32,49,33,31,34
41,33,34,28,31,32,27,34,31,27
31,35,43,34,42,38,29,33,34,32
36,27,29,30,37,37,33,30,29,39
35,38,24,36,40,33,37,31,26,31
36,36,34,35,26,39,34,25,32,33
26,36,30,31,39,38,41,30,33,31
26,42,32,31,34,31,34,34,37,33
39,31,31,38,39,32,37,34,41,30
29,30,41,24,32,32,25,40,24,36
27,31,41,40,23,40,38,33,34,28
36,40,39,31,43,30,33,33,42,33
40,31,35,35,33,28,38,35,36,36
35,38,57,33,31,35,38,39,33,38
27,29,35,24,45,30,39,35,27,30
40,45,37,37,29,35,42,33,34,36
33,39,36,32,38,25,33,36,35,30
40,33,32,39,24,30,29,38,40,39
37,35,34,36,28,44,38,40,34,39
41,32,32,29,38,32,32,29,40,33
35,30,32,39,36,39,37,37,39,33
29,38,23,31,23,54,39,32,27,32
30,37,29,30,41,27,25,37,34,29
28,40,42,32,48,36,41,29,32,24
30,25,33,24,41,32,48,30,27,30
33,43,38,39,45,53,37,32,32,30
42,38,33,34,30,36,35,29,34,35
48,32,28,32,29,33,40,38,35,27
30,42,31,38,31,33,43,33,36,30
39,45,31,46,31,46,34,34,34,27
42,46,29,41,42,37,29,28,37,37
30,30,28,25,50,38,23,26,42,34
31,36,41,34,30,33,46,33,31,36
46,37,32,41,30,37,30,36,47,29
44,31,38,38,24,35,26,34,24,25
29,41,39,35,25,27,32,37,30,26
30,28,33,39,43,37,40,27,46,36
34,31,40,32,31,36,35,43,42,39
35,27,33,34,29,24,49,30,29,36
43,28,50,38,32,34,29,31,37,31
34,39,27,42,33,28,36,36,27,35
30,39,33,39,43,40,36,41,26,38
54,32,33,28,28,27,40,37,32,35
29,27,43,42,38,23,27,31,25,32
35,30,52,46,37,48,25,39,30,31
32,32,36,33,43,41,42,31,31,30
34,33,26,29,33,27,35,25,25,33
33,28,26,35,35,30,57,33,34,30
45,37,36,45,43,41,46,25,31,33
26,34,32,48,36,41,43,32,26,33
34,24,33,36,41,28,30,34,33,29
41,45,40,34,32,39,46,40,26,34
26,32,19,29,39,38,33,37,33,37
28,39,32,28,30,35,40,41,29,30
32,36,38,33,31,24,40,29,29,33
42,26,31,30,47,34,33,37,40,33
40,36,37,30,28,34,36,28,30,40
32,29,34,42,38,32,31,42,28,38
