Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
32,32,24,33,28,26,23,34,33,42
32,36,35,28,33,28,29,36,27,36
35,26,33,29,32,27,33,25,50,24
34,35,39,35,37,26,36,39,22,34
32,33,38,33,42,33,25,40,35,28
33,34,33,29,34,54,32,31,27,30
24,34,37,28,30,24,27,30,37,34
38,22,25,31,31,42,38,23,26,29
33,35,34,28,34,25,36,29,22,25
33,35,28,28,36,32,46,23,24,37
27,25,25,29,45,35,21,29,19,24
35,35,27,30,25,27,32,28,35,30
35,33,26,31,30,38,36,30,31,28
27,30,47,37,24,48,32,34,30,28
41,38,28,28,28,31,28,28,31,39
30,31,31,33,39,34,24,24,30,33
32,27,38,30,32,29,31,26,31,40
28,44,53,30,32,35,37,29,31,37
34,31,36,26,34,26,27,29,29,33
41,30,35,32,31,25,35,31,33,28
27,40,38,38,38,32,27,28,29,25
34,33,31,34,33,26,50,40,29,44
30,50,44,28,21,32,44,31,28,32
27,31,31,24,26,22,36,28,23,36
31,41,40,30,35,32,32,32,30,23
34,29,34,38,24,40,34,22,28,24
23,31,24,31,27,34,30,32,30,28
33,27,31,30,34,32,38,48,35,31
35,36,24,29,27,32,22,30,31,42
31,28,34,33,34,35,28,42,22,30
47,34,26,26,26,47,27,26,41,31
25,32,29,24,31,30,34,22,23,33
32,33,35,31,28,33,31,26,31,33
41,26,27,37,32,38,29,23,39,35
29,28,36,31,34,56,31,28,33,34
27,29,33,33,28,26,34,29,26,35
29,37,38,31,47,25,32,30,30,38
41,33,44,35,32,30,33,32,25,26
21,37,46,29,31,34,28,27,31,34
32,35,47,30,26,29,26,21,27,37
37,34,32,38,32,34,22,29,21,27
51,38,26,31,41,32,34,24,30,35
33,21,33,27,32,26,28,27,23,24
31,33,36,29,35,29,36,38,40,30
28,28,28,32,30,29,32,26,25,35
35,35,28,30,31,25,35,30,26,22
29,27,41,31,35,26,27,34,36,33
28,29,31,31,36,27,36,33,33,25
27,37,36,35,27,31,36,23,26,26
31,27,33,40,37,32,28,30,29,28
25,32,27,34,33,31,31,31,31,30
32,29,29,23,32,27,39,34,24,32
35,30,40,27,30,27,30,41,36,31
43,35,21,39,41,25,32,37,33,33
27,33,34,27,37,21,32,35,32,38
36,27,35,22,25,32,32,28,28,26
30,28,28,28,23,26,37,25,34,31
41,36,54,31,34,24,36,30,29,24
46,24,28,25,47,28,30,29,38,33
38,43,36,19,34,33,48,29,33,30
31,24,32,28,26,34,40,35,32,33
36,26,29,29,37,38,26,28,43,57
54,36,38,30,33,27,26,30,33,41
34,32,28,31,25,36,37,30,28,36
29,30,29,32,42,32,42,28,25,32
29,29,33,27,23,26,32,24,26,29
24,33,29,28,42,36,32,32,26,32
34,30,38,40,34,30,28,35,29,36
30,30,32,28,36,29,32,33,34,22
34,26,42,33,33,34,31,29,32,21
24,30,39,29,32,33,26,31,31,34
30,31,34,33,31,30,22,35,26,43
32,23,32,41,33,25,32,28,23,26
31,28,33,25,33,35,42,31,32,27
33,47,56,36,28,39,34,32,28,30
27,23,27,30,39,41,34,31,31,37
33,28,25,30,28,37,30,26,32,32
32,37,44,37,34,33,41,28,33,30
30,41,38,27,38,33,29,29,38,29
39,27,37,36,29,35,40,26,30,35
39,35,34,24,41,34,35,39,25,51
37,38,29,37,39,28,27,31,35,36
29,24,31,28,41,39,28,22,25,27
30,31,29,24,34,32,39,35,26,35
39,33,28,32,30,35,38,32,30,43
27,32,69,37,24,38,31,29,31,41
31,25,37,34,26,28,30,23,27,32
35,21,30,41,32,25,27,31,28,33
32,29,26,34,32,34,30,25,23,29
32,36,28,30,28,30,37,40,41,34
34,30,31,37,35,29,42,26,26,27
28,41,34,27,37,29,41,37,29,27
28,32,37,43,26,26,29,32,25,41
39,54,34,31,23,31,36,33,42,32
34,31,28,35,23,33,32,27,40,33
34,35,25,30,48,30,35,28,30,36
36,27,35,27,26,31,27,23,30,29
26,30,28,29,46,29,33,33,27,25
37,41,27,24,25,20,28,31,33,32
33,43,30,33,37,22,30,23,38,43
37,31,24,31,28,20,37,25,22,39
31,23,33,32,30,37,30,30,30,31
33,36,31,33,26,36,39,34,39,27
28,33,32,24,39,33,29,40,30,38
36,40,25,40,35,32,33,31,24,23
32,30,28,31,24,45,37,22,26,35
28,36,29,26,26,33,25,28,25,35
28,35,33,31,39,34,35,32,33,20
34,30,33,38,33,36,25,34,22,32
42,33,35,28,25,34,31,32,30,27
47,40,27,28,32,38,30,29,30,18
44,28,29,36,32,27,24,27,28,41
26,33,32,34,25,33,34,22,34,33
30,38,38,34,36,25,37,33,40,37
32,40,33,39,24,30,35,24,38,33
35,19,30,28,45,37,25,31,26,30
28,28,31,38,33,35,24,33,28,54
24,39,21,26,25,38,31,32,29,38
40,21,47,29,31,30,38,29,31,35
37,28,33,28,32,41,40,39,26,27
37,36,45,27,30,33,33,27,26,26
39,36,25,29,33,33,25,25,28,24
29,38,35,27,20,37,30,34,28,26
25,24,40,23,30,28,33,23,32,33
