Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
30,39,39,29,32,32,32,34,34,28
33,54,32,33,31,34,26,34,34,32
39,39,40,29,27,32,38,48,35,37
31,42,26,30,31,30,26,40,44,34
39,33,29,37,31,32,36,31,30,31
26,23,32,42,39,31,35,40,46,38
29,36,34,30,29,26,37,36,34,33
34,34,34,26,30,32,26,30,34,30
35,38,51,30,30,29,26,42,35,32
32,34,31,32,38,34,38,30,33,35
40,43,29,37,30,36,26,36,36,34
31,28,33,30,52,33,27,28,40,31
39,23,28,30,35,33,34,32,46,28
29,26,26,30,32,26,33,39,44,31
33,30,28,34,47,35,47,40,43,31
30,30,32,32,34,37,29,42,33,53
36,31,28,31,37,28,31,36,38,43
35,35,43,36,31,27,33,29,27,25
42,26,26,39,30,33,36,29,27,31
25,25,29,34,43,29,28,28,29,39
35,37,25,29,29,31,40,40,36,37
33,26,33,30,28,31,30,29,35,35
31,32,25,30,40,29,32,36,31,29
29,26,32,32,38,38,31,36,34,32
35,37,25,26,32,35,28,28,35,35
28,49,30,30,24,35,30,31,30,25
43,39,23,29,35,31,29,29,32,41
28,31,32,30,34,30,35,50,31,26
30,32,36,36,30,26,48,32,25,57
33,35,25,25,44,33,38,27,35,39
27,28,33,37,39,28,33,30,28,41
40,33,38,32,30,31,33,28,33,37
30,45,30,27,31,34,27,41,33,36
31,36,30,35,37,31,48,37,25,28
36,34,29,28,35,31,30,32,28,30
25,42,35,29,28,33,29,36,33,27
40,26,30,36,34,36,32,40,34,35
37,34,28,27,23,36,34,46,34,35
33,28,25,33,46,37,32,29,26,25
40,29,29,30,32,32,36,31,29,46
30,28,32,30,32,41,28,39,34,40
37,35,32,30,29,28,29,42,38,31
31,33,39,39,27,45,28,27,20,26
29,27,27,30,47,38,34,40,30,37
29,29,32,27,35,29,38,27,32,31
33,35,46,33,33,34,40,35,28,41
29,25,34,33,32,27,31,32,35,30
37,36,31,28,28,24,37,28,35,41
36,27,32,35,38,31,42,23,33,29
33,39,36,38,46,31,35,35,22,35
31,30,34,35,34,26,40,28,40,38
32,30,40,34,35,29,27,43,42,33
32,33,32,36,36,29,33,25,31,35
27,33,33,37,29,32,39,41,37,30
35,44,38,36,30,27,39,28,29,38
37,30,30,37,32,27,29,28,29,32
34,42,27,40,27,24,30,26,26,35
29,29,33,38,34,38,38,29,38,24
30,32,36,37,30,32,35,30,38,41
41,33,30,40,29,39,37,24,27,41
30,30,39,34,30,25,32,34,39,32
33,37,36,45,35,27,27,28,34,36
29,34,25,27,28,31,32,35,32,39
31,29,39,26,35,40,29,30,34,34
37,43,31,27,34,32,35,36,32,41
30,38,24,24,23,30,27,32,20,37
30,40,32,28,40,32,37,27,29,34
34,38,23,42,39,28,26,36,31,29
29,26,31,35,25,27,29,52,32,26
29,30,31,32,31,39,40,40,29,38
35,26,31,35,36,28,30,35,36,28
38,35,32,30,26,30,34,37,31,37
32,30,36,36,29,30,29,30,31,36
36,47,37,27,31,30,31,32,35,40
40,40,35,40,34,30,35,36,31,42
36,25,25,25,33,35,39,36,41,35
38,30,30,38,35,32,28,29,38,50
34,36,39,30,36,34,27,24,37,31
30,44,23,30,29,38,32,27,35,30
51,38,27,27,35,31,37,39,26,26
31,37,28,35,34,33,37,27,31,29
30,31,33,33,42,29,41,51,36,34
34,40,26,34,28,21,32,39,48,36
32,34,30,33,37,30,38,54,29,28
42,35,29,34,30,35,44,33,36,33
33,36,23,31,30,25,36,27,29,28
40,34,25,31,34,27,29,37,34,42
26,37,25,36,32,28,32,28,30,32
