Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
27,37,34,27,42,48,26,36,37,33
36,32,30,31,39,43,29,31,32,25
31,25,28,32,24,40,30,26,32,34
23,32,32,34,34,33,30,24,27,34
29,36,29,39,32,31,26,27,23,55
28,33,32,24,28,37,30,43,41,52
43,25,32,30,27,29,27,36,32,40
33,32,31,27,29,48,33,38,33,39
33,30,50,35,32,44,34,39,28,25
31,41,32,27,26,30,35,34,32,48
34,30,30,30,32,31,29,26,28,53
31,29,31,29,33,29,27,29,26,36
27,25,40,30,28,44,31,40,32,26
28,32,32,26,31,32,31,26,29,33
34,36,34,33,38,28,28,34,33,32
28,28,23,37,36,35,26,28,27,39
34,29,36,30,37,49,33,31,39,38
29,38,33,29,32,37,26,34,34,32
30,36,40,34,23,42,28,32,41,37
25,29,29,30,25,36,27,28,36,31
25,41,26,31,27,30,29,34,30,39
29,31,29,26,30,33,23,27,32,28
23,24,32,41,33,35,34,24,30,40
34,47,24,24,30,33,30,45,34,33
42,33,31,37,25,31,25,26,36,36
32,34,29,26,26,40,24,33,35,48
27,34,34,42,30,35,27,32,36,28
31,41,32,28,28,34,31,34,28,37
31,32,25,31,32,29,29,29,27,35
30,32,23,24,28,32,41,24,34,39
34,30,30,33,30,44,37,31,34,54
33,30,26,37,27,33,26,34,31,45
30,38,29,32,26,25,38,42,37,33
30,30,38,38,25,29,27,19,34,31
27,30,34,33,36,33,29,32,38,29
28,33,27,31,34,41,29,32,27,30
26,36,25,29,50,33,34,36,32,38
39,31,25,32,29,30,40,26,27,39
22,36,32,28,24,28,27,35,28,40
29,32,21,37,29,29,33,31,33,40
30,35,33,29,26,35,29,37,30,49
28,38,28,31,34,59,29,34,31,26
39,28,39,27,30,28,26,26,24,35
30,30,33,36,33,34,24,36,38,30
38,32,27,30,41,32,38,26,38,27
36,24,25,33,27,45,24,30,30,28
32,26,32,29,27,41,42,29,28,40
31,25,29,34,29,38,35,26,29,41
30,40,26,31,28,43,28,35,27,36
28,28,28,38,23,40,32,30,31,42
36,31,30,28,42,26,29,50,32,38
37,34,30,29,27,39,31,37,30,39
33,30,39,37,38,39,27,29,44,30
34,36,44,28,28,32,26,27,36,57
30,43,27,30,32,34,34,28,26,44
31,26,34,33,25,27,28,35,33,38
22,32,30,26,28,30,30,29,28,34
33,31,31,37,29,30,27,30,28,33
29,31,31,42,26,40,30,32,29,45
28,33,34,33,28,39,29,30,36,27
28,28,25,41,31,32,31,29,26,33
39,29,33,34,34,52,26,33,40,41
30,30,33,29,28,42,27,35,31,33
34,33,35,34,20,36,28,37,32,23
30,29,27,33,27,35,27,27,40,36
27,27,31,45,26,29,27,36,30,31
33,23,31,31,32,34,26,34,25,28
31,33,30,35,24,32,30,38,35,34
29,28,36,35,33,57,33,30,30,33
39,34,43,34,38,41,36,38,29,33
29,20,30,49,25,31,32,28,30,38
34,27,31,30,32,31,26,39,39,39
39,32,29,33,30,35,24,28,31,35
29,31,29,27,30,33,31,33,30,32
36,34,32,30,36,43,29,26,37,50
22,31,31,32,26,40,23,33,31,30
33,38,26,31,27,39,31,32,28,29
