Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
32,33,33,28,24,30,28,33,24,30
26,30,30,43,24,48,30,25,26,29
28,31,27,28,24,30,32,28,33,29
25,23,42,28,23,23,28,26,23,40
24,26,24,31,40,24,30,29,26,36
39,28,40,31,31,29,27,27,23,35
33,28,38,27,29,31,22,26,28,33
34,43,47,36,30,31,36,32,31,27
43,32,38,33,28,30,29,26,29,27
27,31,31,28,28,40,27,24,34,39
33,23,30,25,35,32,31,27,28,29
30,31,35,35,29,33,35,27,22,28
24,26,24,31,27,47,34,44,29,28
48,30,29,23,27,29,45,24,27,35
53,35,28,27,39,35,26,25,41,34
45,25,35,40,31,33,32,26,41,24
34,35,30,26,23,31,25,26,27,33
24,21,38,29,24,27,38,26,24,24
28,31,27,36,26,29,30,32,28,27
33,24,24,31,25,31,32,27,24,26
28,30,25,31,29,29,40,33,29,24
31,29,29,42,27,32,37,29,30,29
43,24,28,21,29,27,41,26,28,29
25,28,29,29,22,36,26,30,34,31
36,31,44,31,20,27,35,28,31,35
32,32,32,35,26,38,34,28,26,27
25,28,29,28,27,33,36,34,33,35
43,29,22,31,26,33,28,26,26,30
21,26,37,27,27,27,35,36,28,28
47,26,29,38,35,30,34,32,30,28
28,20,29,32,30,30,55,24,24,25
30,29,29,30,26,21,26,34,36,24
38,26,23,46,28,24,30,23,26,49
23,27,30,31,25,32,30,30,33,31
41,25,30,30,23,34,32,25,26,39
26,25,29,31,31,35,37,32,25,39
44,24,31,24,31,33,24,27,26,40
64,29,33,19,33,31,26,28,24,25
29,26,29,31,32,26,34,28,24,37
32,27,36,30,22,26,29,32,29,30
21,31,35,51,37,28,34,28,32,36
78,22,32,29,27,36,24,27,27,36
40,23,21,36,36,30,30,25,32,24
26,32,26,26,19,29,37,27,35,32
34,32,27,37,30,27,28,23,28,31
40,28,39,29,29,32,22,31,32,44
40,33,30,30,34,32,30,33,30,27
30,39,29,35,32,36,26,37,22,30
29,35,25,36,23,25,21,29,26,36
39,30,28,25,23,29,26,30,36,23
59,31,26,35,26,24,31,34,26,31
39,33,27,28,33,25,29,33,31,31
32,35,28,31,28,34,37,25,27,25
29,26,32,29,28,32,33,34,26,26
32,25,26,23,26,27,26,29,38,30
25,25,41,32,34,26,24,22,27,29
26,36,22,31,25,39,25,30,35,33
38,31,30,27,27,25,24,31,24,39
55,26,28,24,33,28,34,43,28,34
35,28,29,36,27,24,40,31,23,25
32,27,37,22,28,40,32,27,27,24
38,23,39,33,27,23,32,35,26,48
35,31,24,30,36,33,30,32,26,26
23,25,23,29,28,33,31,35,23,35
27,30,30,30,33,28,41,28,26,35
26,35,29,24,36,32,32,25,29,35
50,28,31,31,31,33,30,26,30,31
47,32,28,28,27,30,30,33,32,35
31,27,32,24,23,31,40,27,33,35
37,29,31,29,23,33,26,37,28,40
44,22,32,33,35,28,35,30,24,30
38,28,32,30,29,30,33,22,26,25
28,30,45,28,27,27,35,25,33,25
40,29,32,30,31,31,28,28,25,45
40,27,26,34,25,32,27,36,33,26
34,28,33,41,31,36,26,37,30,32
32,28,23,34,37,29,39,26,38,53
40,22,24,24,22,28,38,20,35,31
53,25,31,42,31,29,35,21,22,29
23,39,29,32,27,38,29,21,28,30
38,33,31,21,34,28,23,25,42,29
22,32,36,30,27,25,34,30,29,23
41,35,35,23,31,39,27,34,45,29
46,27,34,32,26,29,35,23,31,25
55,35,26,27,32,31,29,30,37,40
26,23,26,27,25,24,34,27,26,31
27,22,22,29,36,27,33,31,27,22
28,24,35,20,27,37,31,27,24,30
30,27,40,26,29,24,31,26,36,22
36,27,33,26,25,25,30,24,23,32
34,29,31,25,26,36,26,33,31,32
43,30,24,28,23,35,33,25,28,32
47,24,30,29,25,44,39,31,33,40
27,23,31,24,34,32,35,31,28,29
25,34,31,32,22,28,36,32,26,35
41,22,28,24,27,30,35,41,21,30
48,24,25,26,31,35,38,21,36,37
41,33,26,26,30,28,30,26,35,24
32,36,26,39,28,32,30,22,25,28
35,24,26,30,32,25,41,24,30,29
28,29,40,31,26,23,31,31,36,26
37,27,23,30,30,35,32,34,30,23
32,32,28,29,26,32,45,31,36,24
26,30,21,38,38,40,30,29,31,24
31,28,24,24,26,43,37,27,34,28
44,34,26,31,31,26,44,25,29,24
39,33,33,32,33,31,29,30,31,27
48,31,25,29,31,31,45,29,28,23
40,37,27,24,28,30,25,29,27,32
57,30,31,28,29,24,33,23,30,35
24,28,28,28,28,34,20,23,36,34
34,21,32,41,29,36,34,24,38,30
28,34,32,27,32,32,40,32,29,29
27,40,26,25,26,29,29,24,27,27
23,37,24,34,28,33,30,25,23,37
39,33,28,30,29,36,29,32,34,34
37,24,29,37,33,32,22,31,27,31
32,28,39,31,23,37,41,29,30,38
28,28,28,31,28,29,22,38,25,31
35,21,31,38,26,28,28,27,30,26
47,31,30,27,28,30,23,34,38,37
33,18,31,34,31,33,32,27,26,36
42,33,35,31,19,30,31,37,25,36
26,24,28,33,32,31,27,28,26,36
43,21,20,29,28,33,37,34,31,21
25,27,34,38,24,40,27,27,27,25
51,32,37,30,24,28,30,36,31,33
27,23,34,27,29,31,27,26,33,41
25,32,33,24,25,26,41,33,34,31
34,29,38,30,29,34,34,32,33,28
32,31,33,25,28,41,34,24,33,36
27,25,27,26,30,28,38,35,34,40
32,27,25,31,27,30,30,33,27,26
43,32,24,30,26,36,24,36,29,30
26,26,23,20,25,28,30,29,34,31
26,31,27,29,26,33,32,35,23,21
29,29,27,35,25,29,32,31,30,31
31,28,37,48,30,41,36,30,25,39
22,28,25,37,28,38,28,29,34,28
34,28,27,23,27,36,40,28,30,34
29,27,30,26,38,35,34,32,24,31
37,34,25,28,33,29,29,33,30,35
26,25,31,37,22,23,39,27,30,29
34,28,44,34,34,27,28,32,26,31
35,26,40,39,28,27,28,30,21,25
28,33,28,25,30,28,30,28,37,27
43,33,35,35,21,32,28,24,31,25
30,40,37,28,31,34,28,30,23,30
30,37,26,37,27,45,37,24,26,31
34,28,25,30,29,30,31,29,31,35
36,25,35,28,29,32,29,30,23,31
33,34,27,24,23,30,29,30,26,34
32,38,34,33,19,30,33,23,36,27
27,28,33,32,39,22,34,39,28,24
28,36,32,23,29,37,32,28,28,29
30,29,38,29,25,35,27,20,37,30
44,27,24,28,24,34,23,31,30,26
40,25,33,30,25,44,29,30,28,28
21,30,38,30,26,27,30,25,27,30
40,23,30,23,23,32,37,30,28,43
28,29,31,31,37,26,40,28,30,24
35,31,26,30,20,28,38,27,25,32
27,28,40,30,27,33,32,30,35,26
23,27,32,33,29,26,35,22,27,32
31,26,27,37,32,26,41,32,35,32
25,26,34,33,25,36,31,28,44,25
31,31,28,27,24,37,29,32,28,38
30,28,40,32,26,31,29,25,30,31
34,26,30,31,28,28,31,23,31,34
40,30,30,32,27,32,35,27,27,30
21,30,31,26,32,26,32,25,24,24
35,22,37,22,24,33,28,32,30,26
23,33,35,35,29,41,27,41,25,40
31,27,26,29,29,25,25,24,24,23
27,24,23,27,27,32,36,30,27,28
45,23,35,34,26,28,27,25,38,41
64,36,32,32,29,29,34,30,30,34
27,28,34,31,27,29,37,27,28,32
26,25,31,26,25,34,35,31,28,38
34,25,32,37,29,27,27,27,35,38
23,34,22,30,33,41,27,29,27,34
35,25,37,37,26,28,26,30,24,29
36,31,29,31,29,28,23,24,34,32
37,25,36,34,29,35,36,31,30,30
32,36,30,40,32,25,25,35,24,31
36,23,37,33,28,25,27,27,38,37
33,28,36,28,25,24,32,34,26,24
32,32,31,25,27,31,41,33,39,39
50,31,28,29,31,37,35,23,38,32
31,29,32,24,21,29,26,26,26,32
32,36,34,30,33,24,33,29,33,32
31,35,37,36,30,22,27,33,24,24
34,32,39,32,25,36,34,34,28,26
39,22,40,27,29,29,25,26,28,24
42,28,33,34,22,28,25,31,31,40
26,30,28,28,30,24,29,30,25,35
32,28,25,28,31,26,27,36,29,34
34,23,39,29,28,32,29,32,28,23
27,28,35,36,31,26,29,24,25,28
32,31,26,32,26,32,31,31,27,26
29,30,29,25,31,28,35,25,28,31
27,34,45,34,30,41,27,34,31,29
54,30,26,35,28,26,27,31,25,29
26,26,33,24,40,25,33,28,25,26
36,31,30,39,30,25,20,34,34,26
28,21,37,22,35,26,31,27,22,35
24,33,37,23,32,36,35,36,32,31
38,26,27,28,28,31,29,28,22,35
29,20,28,28,30,23,31,37,37,37
27,30,35,29,22,30,32,28,23,29
39,35,41,27,27,26,29,25,43,31
26,26,26,27,27,28,25,24,34,32
27,28,28,23,26,32,27,26,29,31
30,31,30,43,27,25,31,22,26,29
30,29,31,26,31,32,36,26,28,29
42,32,35,32,22,39,27,26,25,33
29,23,30,28,26,29,31,30,42,37
65,25,30,29,26,30,34,27,23,45
27,30,38,31,27,31,27,27,24,30
30,28,33,27,30,31,28,33,34,28
38,25,40,28,28,27,34,30,23,34
28,27,26,31,29,23,31,28,35,36
51,25,30,27,28,38,49,31,27,29
29,29,28,29,32,34,27,29,32,29
26,28,27,29,33,28,28,31,34,29
30,30,29,32,24,34,35,34,26,34
16,27,32,29,27,38,28,27,31,32
27,36,30,41,25,30,39,35,39,34
34,29,31,28,24,27,32,27,25,38
27,35,37,32,28,28,29,22,29,31
29,35,30,33,34,31,41,26,31,31
34,25,37,30,27,32,31,23,22,34
22,24,26,38,32,26,37,25,33,41
27,23,32,38,25,25,22,29,26,37
27,28,26,28,26,23,30,22,22,34
52,31,34,30,24,32,30,26,31,29
26,36,26,31,32,25,23,27,34,30
36,32,28,32,33,31,29,29,27,34
50,37,25,26,32,28,30,24,25,29
38,32,33,32,35,31,31,40,30,32
26,32,25,33,21,39,33,22,20,37
21,31,34,34,24,25,35,31,32,30
30,24,41,26,29,35,33,22,25,28
39,29,36,32,28,24,36,30,29,29
35,30,25,26,36,32,25,24,27,39
24,27,25,32,36,39,39,33,26,30
117,25,35,27,25,43,36,28,32,31
41,29,31,37,22,31,27,32,28,30
33,26,33,36,29,34,35,35,26,31
27,30,39,24,22,26,31,28,33,34
27,25,26,27,34,40,34,30,30,36
30,28,21,28,31,33,37,28,33,27
30,33,26,29,25,46,32,25,30,23
29,35,25,40,37,27,32,36,26,34
39,28,30,26,23,32,34,18,43,24
23,30,26,23,22,30,24,31,24,26
42,26,36,30,33,32,25,25,25,49
38,29,34,30,30,36,28,28,26,27
30,33,29,24,27,29,27,30,26,24
26,28,33,31,31,29,31,33,26,31
46,33,25,36,22,24,28,26,28,32
53,27,33,31,34,24,33,29,32,25
29,29,26,36,28,29,37,25,23,29
32,29,30,24,32,34,32,30,27,36
28,28,29,32,25,31,26,32,35,27
27,28,31,28,28,26,40,27,34,31
34,23,32,27,27,31,29,24,25,28
30,31,27,34,29,28,29,37,32,23
47,25,26,33,30,34,36,26,27,39
36,25,31,24,23,45,32,24,33,36
32,28,27,30,24,30,30,25,31,22
35,26,28,29,24,26,24,26,30,27
24,26,30,41,31,29,28,36,28,32
50,33,34,29,27,31,30,30,25,27
31,24,30,26,35,28,29,25,26,32
31,26,33,28,28,28,27,32,34,27
40,25,30,38,25,34,31,33,27,29
29,23,27,33,28,24,30,24,32,29
31,30,31,27,29,34,41,31,35,28
30,32,31,34,27,27,36,22,30,24
38,29,30,29,23,25,27,43,29,25
25,28,42,24,35,31,29,24,24,31
39,26,41,32,24,28,33,22,27,26
30,31,24,29,27,23,30,28,30,28
28,28,30,27,23,32,24,33,26,34
71,30,25,35,27,28,33,26,27,28
23,36,37,29,28,26,33,32,27,43
33,29,26,37,24,31,29,28,26,25
28,28,22,34,26,29,29,26,24,33
23,31,39,29,30,31,32,35,39,26
25,32,31,25,20,26,34,35,28,28
22,32,31,34,27,31,30,24,26,27
39,36,31,25,36,28,36,33,30,35
49,29,24,31,31,27,30,26,24,35
31,27,29,23,41,33,27,27,33,19
