Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
27,32,35,31,27,30,28,36,26,46
31,31,30,20,30,21,25,27,24,30
32,25,29,28,24,22,32,33,24,30
26,27,28,24,24,35,30,36,24,38
26,33,40,23,20,25,23,24,24,22
31,25,20,22,28,25,26,24,20,25
25,31,28,22,26,27,26,24,29,30
27,25,36,26,26,29,38,30,36,28
30,29,27,23,28,28,28,31,28,32
33,29,30,25,22,28,36,27,35,35
21,26,32,21,28,31,31,20,21,36
39,30,35,29,32,29,35,26,25,27
27,28,32,26,30,25,33,41,25,44
28,26,33,23,26,28,23,26,29,29
33,24,31,26,31,28,27,40,27,25
28,23,28,37,24,29,26,36,40,33
29,31,32,30,33,25,24,29,31,28
28,35,31,24,31,23,28,36,32,27
24,31,30,26,27,23,22,31,30,37
30,38,29,27,32,30,25,22,25,29
22,27,24,31,27,30,36,34,26,22
27,35,33,26,36,31,20,27,20,32
25,36,29,29,28,28,32,35,31,33
24,26,27,22,27,26,24,28,28,30
37,35,37,38,21,25,28,28,27,30
29,36,25,22,26,34,24,37,26,25
34,34,29,26,31,21,41,30,25,37
33,26,31,27,25,31,25,29,22,27
31,33,27,23,40,30,28,28,25,33
26,26,24,25,32,31,31,20,24,24
25,29,27,22,26,36,31,26,27,28
28,34,25,32,21,40,27,21,28,33
34,24,26,26,34,26,34,21,26,36
33,27,26,27,33,34,27,28,28,37
30,33,22,22,34,21,28,28,33,25
27,24,27,23,33,24,24,27,29,27
38,23,40,24,18,29,25,30,21,28
38,35,22,29,30,25,32,24,19,26
26,31,25,24,30,29,31,34,29,30
32,33,35,24,26,21,34,25,27,28
29,32,27,27,27,27,26,26,26,26
30,32,32,24,28,39,32,28,25,31
31,29,32,35,33,43,25,24,21,28
33,39,26,28,39,35,30,31,33,33
24,24,43,27,18,27,40,26,27,21
40,30,31,26,24,24,33,31,19,33
40,32,32,29,36,23,26,36,32,25
34,49,21,29,26,30,27,34,26,25
38,28,27,26,26,24,30,24,28,31
24,36,27,24,31,31,32,32,30,26
36,27,30,23,23,26,29,25,25,26
31,24,29,27,32,24,29,31,30,26
33,26,20,20,27,36,29,30,26,31
35,25,27,28,40,23,28,30,28,31
28,27,22,25,36,37,28,27,24,27
24,41,25,24,37,28,29,29,25,23
27,31,20,27,28,27,33,36,31,35
29,26,30,34,26,26,25,27,25,36
37,39,27,24,25,36,22,30,31,31
36,30,27,33,27,26,37,38,29,45
29,33,30,26,25,23,30,29,24,29
28,38,22,27,27,27,27,26,20,27
37,25,31,30,21,32,35,33,30,28
27,29,42,23,28,34,28,30,24,24
30,44,34,25,24,38,32,26,30,29
25,28,24,23,26,21,33,25,29,35
29,28,25,29,26,26,26,34,23,35
27,30,26,26,33,27,25,26,33,27
33,34,29,28,27,27,25,27,34,33
36,26,39,29,29,28,31,34,22,27
21,29,22,25,28,29,23,24,28,39
26,35,21,25,31,22,27,24,28,33
23,52,26,25,33,34,21,29,32,36
34,28,32,26,30,20,33,30,19,22
37,30,32,28,28,36,27,26,29,28
39,24,30,28,29,24,36,28,26,30
39,41,31,26,30,30,26,37,30,25
28,37,26,23,24,25,27,34,32,26
23,27,24,23,23,23,23,26,32,29
32,33,32,27,25,29,25,47,27,30
39,26,23,37,21,27,23,30,28,29
35,28,34,28,24,23,24,24,25,33
28,24,28,27,32,29,29,29,25,35
28,30,33,29,24,33,26,30,23,30
29,32,30,36,37,27,32,24,28,24
31,31,30,34,25,27,28,19,24,28
29,35,26,34,30,26,27,28,24,27
29,21,30,22,32,32,27,24,23,32
34,33,23,27,23,21,28,25,27,25
24,41,34,32,29,34,27,28,26,27
32,38,23,23,26,23,33,24,23,29
36,32,30,31,32,28,29,27,23,25
32,28,31,29,31,28,24,33,26,38
27,24,26,25,31,39,26,30,29,33
26,23,31,23,23,38,25,24,26,42
36,28,32,24,28,31,23,29,27,24
29,24,30,25,34,25,28,37,28,30
29,46,27,28,22,27,20,31,27,27
29,29,27,26,27,32,25,24,27,25
27,28,28,29,33,25,26,28,26,26
31,26,28,24,24,26,17,23,28,29
29,29,34,25,21,27,38,34,25,29
30,36,28,26,24,27,28,34,30,29
29,28,27,25,32,27,23,32,30,36
27,26,24,29,31,26,35,34,29,27
31,33,38,37,30,26,30,27,27,35
28,34,26,23,25,28,27,31,22,34
35,29,23,31,25,42,24,25,27,24
38,32,30,27,22,32,34,19,23,30
29,21,30,25,30,31,25,23,24,30
32,38,25,26,24,25,25,29,36,37
27,30,22,31,29,23,21,27,24,40
29,28,27,26,22,44,22,33,28,27
22,29,29,29,38,30,30,29,26,24
29,28,30,25,29,30,24,26,28,32
25,33,33,27,28,40,27,32,19,36
33,32,34,20,25,27,22,34,24,26
37,29,32,30,26,29,23,24,29,26
31,35,23,18,29,38,30,30,29,52
22,26,22,24,28,21,23,26,25,25
29,26,31,27,24,27,25,28,25,34
23,22,21,24,32,29,26,32,42,36
45,27,25,29,32,24,26,28,32,40
37,28,28,40,25,28,28,33,33,36
27,29,20,31,23,30,26,22,28,21
31,19,27,29,32,28,31,27,25,36
27,41,32,32,27,30,26,23,38,27
31,35,24,29,29,26,26,35,22,28
24,33,18,23,28,32,34,29,20,30
39,35,39,31,27,32,27,28,23,24
37,25,24,25,24,32,32,27,21,27
29,30,31,23,28,24,20,25,29,30
31,23,30,26,22,24,30,30,35,35
29,30,24,27,31,25,30,25,28,33
38,26,27,34,28,38,24,22,33,28
35,41,29,29,27,38,22,32,26,28
37,30,32,31,26,25,24,26,25,25
28,30,22,24,27,25,27,35,24,31
30,31,22,26,30,33,23,28,32,28
30,26,27,29,30,26,26,23,20,32
30,35,22,25,29,29,25,37,30,29
32,27,25,29,30,43,26,24,38,25
25,28,35,35,30,27,31,31,27,23
31,27,31,28,23,28,26,23,45,25
34,28,37,21,25,27,27,22,25,33
35,28,28,24,33,28,26,26,29,39
29,32,23,22,25,27,26,24,23,30
30,32,31,29,27,24,29,30,20,23
27,23,27,28,23,32,27,27,26,34
35,32,24,28,31,29,26,30,28,26
29,30,37,24,26,39,23,27,25,29
24,34,26,24,26,22,22,29,30,33
34,28,21,31,27,29,29,27,22,36
25,31,24,25,30,30,25,28,28,25
31,27,26,33,27,29,33,33,23,28
35,30,26,28,24,26,26,25,27,33
34,24,28,32,29,30,26,35,19,36
25,33,26,26,27,28,32,26,28,25
27,30,29,30,40,29,26,18,29,35
39,22,32,27,30,29,26,28,30,29
37,26,21,26,27,38,26,21,24,30
34,33,33,30,27,29,27,29,32,36
41,23,25,27,32,32,26,26,24,28
34,30,15,25,24,28,32,28,28,31
26,30,33,23,30,28,27,27,24,24
41,24,30,33,28,22,30,28,34,32
22,25,28,20,27,28,32,28,30,26
27,30,27,31,21,22,37,28,37,20
29,28,34,29,31,35,30,31,33,32
24,43,38,25,31,34,35,26,28,24
37,30,24,24,29,35,21,30,24,27
37,30,29,23,30,25,21,27,25,30
28,27,25,26,31,31,22,23,24,24
28,30,30,29,29,25,24,27,24,25
30,27,28,24,30,26,29,31,25,23
32,27,25,33,27,27,32,27,26,37
27,26,36,19,29,26,28,44,25,24
30,27,34,24,27,27,26,28,26,32
21,31,38,28,29,25,40,28,25,27
25,35,28,27,28,27,31,31,22,33
21,24,33,30,32,34,30,24,32,27
26,29,22,24,28,25,27,29,31,33
39,36,22,27,27,42,34,39,26,24
30,29,36,18,29,28,22,26,23,27
27,31,26,28,27,31,28,26,30,24
26,25,21,24,27,21,34,29,23,23
28,33,34,25,26,24,38,27,32,29
31,34,29,30,26,28,28,30,30,30
28,29,21,25,32,33,25,43,29,32
29,35,25,37,27,29,28,29,28,26
28,29,32,26,38,23,27,25,28,29
28,37,26,26,33,20,32,26,26,56
23,28,29,27,22,28,35,30,30,25
26,25,25,21,31,29,36,30,32,30
24,25,31,25,26,25,39,27,26,37
27,25,21,24,29,27,29,27,26,29
36,28,25,25,35,30,27,36,28,29
32,33,25,20,36,29,31,30,37,29
24,31,25,39,26,32,30,41,25,27
37,33,26,29,29,23,32,23,31,24
37,30,25,21,34,26,27,32,24,30
27,28,27,25,23,24,25,23,28,32
30,31,27,30,44,32,25,38,22,31
29,26,22,28,29,24,26,21,25,33
32,32,23,26,24,19,48,22,25,34
28,33,33,26,29,26,27,27,25,35
32,31,35,21,28,28,30,29,26,34
37,27,21,31,29,36,27,29,25,28
33,38,46,24,27,28,37,24,23,23
26,30,27,17,27,27,25,26,22,29
27,24,25,37,26,29,28,26,27,23
25,23,33,23,28,27,29,29,36,29
35,32,31,20,32,24,30,27,30,34
27,27,27,19,28,25,28,21,30,29
24,30,28,22,28,27,25,23,26,35
29,28,25,29,32,21,42,40,34,25
25,28,34,26,24,27,31,37,28,30
29,25,28,26,28,23,27,34,26,31
24,30,32,34,25,36,28,23,26,26
33,28,36,35,25,22,24,27,28,38
30,22,23,24,32,43,26,26,26,21
27,32,32,28,30,27,21,32,22,29
33,32,28,29,27,30,32,26,29,30
27,33,24,20,38,29,36,30,26,22
38,31,33,25,46,28,26,34,24,32
26,32,30,28,39,38,35,28,37,28
28,26,22,29,26,34,23,31,31,31
28,30,36,24,21,22,25,33,26,30
28,31,25,25,25,33,22,26,28,29
30,36,25,23,23,25,26,30,28,27
32,28,36,35,34,30,22,31,23,34
29,31,28,32,21,37,30,41,25,37
26,37,27,22,29,32,33,26,29,33
31,42,24,23,26,28,26,28,19,25
33,35,27,23,36,28,28,27,27,34
35,26,27,34,31,26,31,39,25,36
34,24,28,27,26,27,28,23,27,30
28,25,26,29,28,22,23,24,37,29
35,32,28,30,36,30,31,29,25,27
22,23,24,38,31,33,32,24,28,27
38,30,27,29,37,26,22,21,29,34
23,27,25,27,26,24,21,32,24,24
24,27,27,29,25,30,36,30,35,29
32,33,28,24,32,24,29,31,28,28
29,31,38,30,30,30,31,25,36,28
25,30,20,28,29,36,28,26,17,25
31,38,30,29,38,39,29,27,24,26
28,43,26,28,38,23,28,36,23,27
26,30,24,29,27,28,23,38,26,29
28,26,24,25,31,29,29,24,36,32
42,32,26,25,31,38,31,30,24,25
41,29,27,25,21,26,26,30,29,29
28,25,28,27,31,29,23,30,35,36
36,34,28,25,35,25,32,29,24,27
28,36,32,33,31,24,27,32,31,33
27,33,25,29,32,36,27,30,32,27
33,32,27,23,24,28,33,47,25,27
24,26,34,19,26,31,29,32,24,22
24,28,24,25,24,28,26,24,30,23
32,28,24,32,33,25,25,25,28,29
29,35,35,23,27,26,24,22,33,34
25,35,30,32,29,21,22,22,29,27
25,25,32,28,27,28,25,24,27,34
26,30,26,32,25,38,26,28,24,29
25,27,31,30,24,36,30,34,26,20
25,29,24,27,42,22,36,32,25,27
26,26,26,23,28,32,32,39,24,30
32,34,32,33,26,21,34,33,29,35
26,26,32,24,24,29,31,31,40,24
28,35,26,24,31,32,24,35,27,35
27,38,28,26,31,33,27,29,23,26
31,30,26,29,28,28,32,27,25,31
29,25,28,24,28,25,28,30,25,26
32,30,27,29,22,33,30,31,27,26
33,32,28,21,35,28,28,26,24,28
31,29,20,29,35,32,26,28,29,49
23,22,26,25,33,27,26,32,24,22
32,28,25,35,29,27,24,24,26,31
24,26,29,26,42,24,23,26,32,24
26,36,27,29,23,33,22,30,32,26
34,28,25,24,30,23,35,26,25,22
32,24,27,32,33,32,28,55,23,30
23,36,32,35,24,33,23,23,25,27
23,26,29,28,23,24,24,27,29,26
27,32,33,25,30,26,27,33,24,29
31,29,29,30,32,28,27,35,29,33
28,41,47,22,32,31,21,34,24,30
32,32,34,23,25,32,28,28,29,43
28,40,33,29,30,33,30,39,26,31
27,26,37,26,34,24,32,34,32,28
34,26,33,25,33,33,26,28,26,29
28,30,31,24,30,32,22,26,28,22
38,26,30,29,25,20,26,39,34,45
29,24,21,25,30,28,30,24,26,30
28,30,30,27,24,22,27,24,29,32
29,27,32,29,31,38,31,39,35,29
41,24,22,25,26,28,21,23,36,39
27,23,24,25,33,23,28,26,22,30
45,35,27,26,37,34,30,37,21,27
33,25,41,25,29,31,27,30,34,29
24,33,35,28,28,28,31,25,36,28
26,33,23,23,30,30,25,30,32,25
32,28,27,25,31,26,34,24,29,47
26,33,33,24,35,35,30,24,32,24
40,28,28,29,36,37,49,23,30,26
35,33,31,27,22,24,30,27,30,30
36,41,22,31,24,28,37,27,25,33
37,25,23,23,25,34,42,33,25,29
40,22,32,32,22,27,26,20,28,38
34,25,28,34,30,27,29,31,22,22
22,33,25,21,37,28,27,30,27,35
30,28,25,27,27,28,27,28,28,23
25,30,34,26,33,25,28,30,22,31
38,34,31,24,35,24,24,33,23,31
35,31,32,24,26,32,30,31,26,31
35,30,33,26,28,34,31,22,27,27
28,44,34,23,28,20,37,31,30,32
29,24,23,26,28,25,23,32,31,32
31,27,33,25,33,36,27,30,28,27
24,33,30,33,38,25,27,22,23,32
31,23,22,29,30,41,17,22,21,31
53,40,32,34,32,27,28,28,27,31
33,32,33,30,27,31,32,25,24,28
26,24,21,34,30,26,25,26,25,28
32,34,29,28,27,20,26,34,28,25
34,30,35,30,23,23,23,28,29,22
30,24,26,29,22,28,25,24,26,27
35,25,25,23,31,25,23,27,23,20
28,39,26,29,27,25,35,26,33,34
26,42,23,26,35,32,43,31,30,29
39,31,35,24,33,34,35,27,27,31
33,34,23,21,30,43,31,32,21,30
28,27,26,26,27,23,32,25,26,36
28,28,22,27,25,19,34,26,37,25
30,35,35,29,30,24,22,29,25,34
26,30,30,29,26,35,33,28,36,22
34,32,30,29,32,31,30,42,27,31
30,36,27,27,31,27,32,28,30,20
38,34,39,28,28,26,35,23,38,28
31,29,24,24,33,27,27,25,30,30
26,28,34,29,32,24,23,24,24,32
26,30,26,30,33,26,22,27,24,26
32,27,19,26,25,21,31,25,33,30
32,29,27,26,22,27,27,29,30,28
32,26,33,37,26,26,28,26,42,33
29,30,24,30,35,24,29,26,24,32
29,32,28,31,27,24,28,30,26,25
35,26,28,30,30,24,20,33,28,26
28,26,27,22,29,37,30,26,22,22
36,25,31,31,33,24,26,25,32,28
36,29,23,27,23,24,30,34,27,27
24,24,28,32,20,26,24,31,21,28
38,34,26,23,24,23,36,31,27,28
25,30,44,31,35,24,36,22,31,30
25,43,24,28,35,28,45,27,31,27
27,26,31,24,35,27,22,26,30,28
25,30,28,28,27,25,25,30,26,25
31,38,27,31,30,24,23,25,28,24
29,25,28,25,29,26,30,25,22,31
42,35,27,26,22,22,40,30,24,23
26,35,27,28,25,35,45,34,32,30
35,19,30,33,28,26,28,22,31,33
32,23,26,23,25,28,24,32,27,25
26,26,27,23,38,25,35,21,24,22
28,30,27,30,35,37,32,26,23,29
26,27,27,28,33,30,21,32,22,28
31,37,38,31,27,34,23,27,30,30
31,34,29,23,32,35,37,19,31,28
22,29,29,28,23,33,37,31,26,24
30,34,22,29,29,27,33,29,25,22
38,29,24,25,26,24,34,25,24,20
29,27,31,25,25,25,33,27,30,32
36,24,23,25,27,29,20,26,25,46
29,34,25,24,31,28,34,27,28,38
27,28,31,30,25,27,27,25,35,25
26,36,29,30,33,21,32,29,25,25
31,28,24,25,32,23,30,37,27,37
28,28,29,19,31,30,31,24,26,25
31,31,33,28,22,40,30,30,32,23
29,31,23,34,27,26,34,32,29,35
