Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
37,41,27,33,30,37,36,49,31,30
29,36,29,21,37,29,29,27,26,34
39,31,29,36,20,27,31,24,27,24
32,34,49,30,34,29,28,22,29,26
31,34,39,21,43,29,36,26,21,27
42,34,29,23,37,30,49,32,29,37
27,30,27,30,26,40,27,29,36,37
37,38,27,30,36,35,27,36,41,35
31,27,30,27,27,42,26,37,35,36
33,31,29,30,24,36,40,27,33,38
30,40,23,26,28,24,34,24,27,43
32,29,28,36,27,31,29,36,33,26
33,22,44,27,35,32,42,37,32,38
35,44,33,32,31,35,36,33,34,30
19,35,28,29,30,32,29,29,31,32
28,40,35,32,29,36,24,36,29,26
31,30,29,30,37,27,28,35,30,31
26,23,51,31,23,23,49,34,33,40
24,35,28,26,32,33,24,26,26,29
38,34,30,34,39,31,32,31,23,37
37,35,33,25,31,31,52,24,30,32
38,32,37,22,30,30,36,33,26,36
41,34,31,35,31,32,37,30,30,33
43,31,29,34,29,31,24,31,23,26
28,34,32,31,36,25,30,34,31,29
29,32,35,30,39,30,32,33,28,30
30,28,33,29,31,40,36,31,27,35
29,34,22,31,23,33,44,30,33,30
27,30,25,34,37,33,30,34,25,32
26,28,34,34,28,27,28,37,31,35
25,33,32,37,28,26,37,29,32,36
27,30,33,32,32,26,23,32,32,35
32,31,28,27,24,35,41,34,25,30
31,32,34,31,24,27,37,31,30,29
24,39,29,29,28,24,25,29,32,36
27,28,37,26,31,44,31,42,28,35
30,33,39,34,29,30,41,34,34,37
36,31,32,31,25,25,35,27,31,37
36,28,31,28,27,30,32,29,39,42
31,32,25,33,27,29,52,41,37,27
30,36,25,34,30,34,32,30,34,34
31,28,28,35,27,35,34,29,31,34
28,34,38,24,28,47,48,36,35,35
29,40,33,32,30,27,28,24,35,39
35,47,34,33,32,32,34,37,36,29
47,28,42,29,36,30,33,35,21,29
39,25,30,36,34,38,34,29,35,29
31,27,25,34,30,35,37,27,36,28
38,33,31,33,31,33,34,36,29,28
30,31,25,29,40,35,24,33,31,33
29,37,30,26,42,29,37,29,29,54
34,47,41,25,35,31,34,40,38,35
29,23,27,26,35,29,34,29,32,25
31,29,32,36,25,25,31,29,30,38
52,33,33,28,27,30,32,45,29,43
38,32,29,27,34,27,34,34,26,37
43,32,29,29,22,41,43,25,37,32
42,26,23,33,49,31,32,31,34,36
31,31,25,31,33,25,34,34,33,35
34,38,29,34,30,30,28,37,33,33
36,23,26,29,32,33,27,29,39,40
33,44,26,35,37,32,33,36,34,35
42,29,44,25,36,29,27,26,28,40
28,34,38,27,49,30,34,36,34,28
39,24,33,35,34,40,31,23,26,33
28,39,30,31,25,29,27,28,27,29
26,29,26,32,28,35,26,34,29,31
32,30,25,35,33,32,36,26,29,28
28,34,36,27,27,38,24,29,25,33
33,37,40,38,34,38,25,38,25,27
34,31,29,34,24,33,34,25,28,37
41,26,41,34,23,31,27,28,34,26
32,31,34,32,27,31,33,34,34,29
39,27,28,32,24,34,38,26,30,29
29,32,28,43,30,28,38,31,27,31
38,29,27,26,34,28,38,31,30,29
28,29,34,28,25,30,38,36,29,25
35,27,30,31,36,33,30,34,26,27
32,35,28,31,32,38,44,34,40,34
27,30,33,30,27,34,34,35,35,33
32,31,37,32,39,29,27,38,30,33
30,30,30,27,31,31,34,28,26,30
34,29,40,28,28,29,32,32,32,25
31,30,27,38,32,31,45,30,29,41
29,33,22,33,30,34,32,31,26,32
29,27,25,34,31,31,38,38,25,28
31,37,29,37,29,26,26,30,24,25
36,24,28,27,41,32,29,27,40,23
27,35,26,39,23,36,37,30,28,41
34,30,29,30,25,35,32,36,27,28
29,32,40,25,32,32,29,35,29,34
28,31,27,29,25,33,26,23,28,35
24,34,31,28,23,28,42,37,32,31
25,34,28,32,29,27,39,34,28,34
40,27,31,29,33,32,28,24,27,26
32,36,30,45,26,36,32,40,30,27
32,41,41,25,28,32,31,29,35,33
35,39,26,25,24,28,31,36,32,41
24,31,37,32,32,26,33,39,27,24
34,29,29,25,27,38,37,28,22,31
33,34,27,35,30,36,34,35,24,27
24,31,41,29,28,34,33,29,40,34
31,25,33,33,30,35,35,31,41,32
28,40,33,34,31,35,39,36,36,30
35,27,36,27,29,27,39,36,23,33
37,37,35,32,24,32,50,34,28,29
40,27,29,34,35,37,36,30,32,33
39,36,35,29,30,33,40,40,41,30
29,31,36,32,29,32,28,32,31,24
36,27,29,28,27,31,35,25,34,43
37,38,35,30,27,28,39,35,27,32
33,35,26,27,32,40,31,39,34,26
30,58,29,34,35,34,36,26,29,27
49,33,33,44,32,28,35,37,27,28
35,32,32,30,27,27,31,38,27,31
35,26,30,29,31,38,29,29,43,31
37,37,26,37,29,30,28,29,29,45
27,29,40,32,23,31,32,31,39,25
32,36,26,29,25,21,26,26,31,31
50,36,37,35,41,41,33,26,29,31
36,41,25,30,27,26,27,29,29,25
35,36,34,30,22,34,35,30,26,25
42,43,42,29,35,22,37,34,26,37
30,39,28,32,30,36,32,37,24,35
32,32,36,33,29,29,38,33,27,27
47,30,28,29,31,23,42,29,29,32
24,42,32,31,31,34,45,32,31,27
33,30,29,29,43,28,29,24,34,25
26,28,33,32,24,37,40,38,28,29
34,24,29,28,45,30,30,31,38,21
34,27,31,27,25,30,46,34,28,30
24,30,32,37,31,32,36,29,36,36
36,33,36,35,28,38,34,32,31,40
27,23,29,35,26,31,30,30,31,24
30,32,39,32,35,38,33,41,35,30
32,28,30,29,39,26,31,22,33,31
22,38,37,32,35,29,37,34,30,31
27,31,28,26,23,32,27,32,25,32
30,24,38,32,32,29,34,25,35,29
30,48,32,36,30,31,29,39,28,26
47,26,25,35,28,32,39,31,33,31
26,30,30,24,31,29,27,32,29,32
31,38,28,28,29,33,42,24,31,22
29,31,27,27,38,30,37,27,31,33
34,31,25,27,24,34,53,37,28,36
39,35,29,24,29,29,32,29,31,28
32,35,35,40,29,27,34,29,34,27
47,30,36,31,39,28,36,26,27,30
40,38,35,24,25,36,35,38,30,26
29,37,50,28,27,30,31,35,28,28
28,41,38,33,41,25,44,31,33,30
36,37,30,24,25,32,31,32,28,31
32,27,43,33,28,34,32,37,28,22
28,33,25,36,22,28,31,44,27,29
39,40,27,30,29,29,35,25,28,31
27,44,30,26,30,27,27,28,35,39
32,31,26,28,30,27,28,30,39,25
26,36,33,29,33,29,29,29,37,21
37,36,35,43,33,27,27,27,42,27
39,27,38,33,35,26,33,25,30,34
32,36,27,41,29,27,29,37,26,36
27,34,24,31,38,33,29,45,34,32
39,29,46,31,30,27,50,31,30,33
25,36,33,29,44,42,32,24,30,27
28,30,32,29,27,30,32,40,30,31
27,38,32,37,31,30,32,32,35,24
35,28,32,30,30,31,25,35,29,35
27,33,30,31,43,34,37,28,35,28
28,44,40,27,33,35,27,26,38,28
35,33,27,33,31,34,32,29,30,40
38,30,26,27,34,29,28,28,26,32
25,39,28,33,27,29,27,41,33,37
37,36,32,29,34,29,38,35,33,36
41,36,43,30,27,36,35,27,25,28
25,26,31,23,39,36,27,41,34,29
27,26,27,29,34,27,41,26,32,25
31,32,42,34,36,26,27,28,34,25
25,37,29,37,27,35,60,34,28,40
41,42,24,35,34,29,29,29,28,37
31,40,30,27,29,33,42,27,25,33
