Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
26,26,31,27,28,33,28,22,25,35
22,22,22,25,20,30,34,22,30,26
29,29,23,30,27,27,25,28,26,28
23,24,26,28,30,34,27,25,23,31
29,22,23,22,26,27,33,30,27,28
27,34,27,30,35,23,21,22,39,28
32,29,35,26,28,23,26,28,36,32
28,26,26,27,29,30,26,32,31,39
25,23,20,30,22,25,33,23,27,34
28,25,22,24,27,34,31,29,29,25
25,24,24,34,34,26,31,24,30,25
20,27,24,31,26,23,21,27,32,28
26,26,24,28,25,26,24,21,27,27
26,32,22,25,25,31,24,32,21,29
23,30,23,28,26,26,25,26,20,23
26,29,28,21,29,27,29,24,25,24
30,24,24,26,26,27,24,27,23,23
22,23,19,30,28,27,29,24,25,26
28,30,29,37,28,27,27,21,28,27
27,27,28,25,30,22,37,22,29,21
32,34,28,23,23,28,27,31,26,48
33,30,27,26,24,29,26,27,27,32
23,26,32,23,27,32,24,29,26,27
31,26,31,26,28,27,27,36,27,24
29,31,25,27,29,25,24,23,30,40
26,26,28,29,30,26,34,42,26,27
25,21,22,24,33,29,29,27,26,24
31,24,24,24,30,29,30,22,26,26
22,29,27,24,29,22,28,26,19,36
31,24,27,30,33,28,31,27,28,29
26,31,23,25,29,25,31,25,25,25
28,24,35,25,30,35,30,27,25,28
25,43,22,24,32,29,25,26,25,30
24,30,27,34,31,33,32,29,32,24
33,31,25,35,25,21,25,26,27,26
24,30,26,22,25,27,30,22,26,29
23,29,24,28,26,47,26,28,19,31
22,24,22,27,23,28,29,24,25,29
23,23,24,28,23,35,25,32,27,32
27,31,23,34,33,31,28,32,38,43
29,24,23,32,28,22,28,20,34,28
22,26,25,23,20,32,31,32,21,35
25,23,34,26,30,32,22,26,24,31
28,28,24,25,23,24,28,31,31,25
23,29,30,28,24,28,25,32,39,30
25,27,27,22,26,28,41,25,22,40
33,36,25,28,26,28,27,29,27,30
29,21,24,27,31,30,28,23,27,50
23,25,31,27,29,25,24,31,33,30
34,23,26,24,26,29,30,27,33,25
28,32,34,26,24,31,28,31,30,27
33,32,23,22,25,33,26,30,28,24
27,27,27,26,24,30,30,28,33,29
26,24,25,23,29,27,20,27,32,22
32,26,22,24,24,24,23,28,26,28
32,31,30,27,24,24,24,28,29,22
28,22,21,34,27,43,30,21,28,25
29,35,29,24,27,36,28,25,26,22
22,27,22,30,27,28,20,26,33,26
30,28,32,27,23,37,29,26,36,59
30,27,30,25,27,34,31,30,28,24
22,26,25,26,26,24,29,24,30,29
22,31,29,22,19,26,26,26,25,35
33,26,33,38,20,25,36,27,25,33
26,23,31,26,30,32,26,25,29,24
