Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
31,32,24,30,32,29,22,37,33,33
26,33,36,29,36,36,28,37,39,25
32,30,27,29,41,31,28,31,23,38
28,43,31,31,29,45,37,23,33,29
27,32,27,27,30,28,29,38,31,28
26,31,26,30,32,34,22,40,29,28
32,30,32,26,26,39,29,34,33,26
27,30,38,33,32,30,26,33,36,35
31,35,34,36,31,32,30,27,30,26
32,29,23,39,30,22,31,32,34,24
30,26,33,30,23,32,34,32,30,32
23,30,28,39,30,33,27,25,23,31
28,28,27,31,32,36,25,29,25,25
36,29,31,33,31,32,33,27,33,31
27,34,33,26,31,22,26,28,35,30
33,36,25,30,27,34,26,36,34,33
26,31,32,28,28,29,30,33,29,27
35,35,23,35,25,34,30,27,34,28
25,40,28,37,25,37,29,30,26,23
42,37,31,35,41,26,27,33,25,29
35,36,29,26,24,25,30,26,30,33
31,31,25,29,37,29,31,26,35,24
34,29,34,23,31,29,29,31,35,37
32,31,27,31,31,29,34,29,30,44
29,30,28,28,28,35,31,26,34,29
24,32,31,33,35,39,33,24,33,32
35,27,39,33,31,32,36,32,42,31
28,34,34,24,37,23,32,28,34,25
32,30,36,25,34,30,24,26,32,28
28,32,40,29,38,30,36,24,31,32
22,36,33,28,29,24,38,25,34,29
26,31,32,31,38,25,27,37,30,29
30,35,34,26,26,28,29,28,30,21
31,26,31,25,29,35,32,38,30,25
29,28,31,29,28,35,35,24,24,25
28,26,28,30,32,33,31,28,28,35
33,25,38,26,28,25,35,32,26,30
35,23,25,29,26,35,32,26,31,25
27,28,29,26,29,30,28,30,34,36
34,24,20,29,36,33,28,30,31,26
48,32,33,40,39,36,30,31,30,29
29,29,33,28,29,35,39,30,40,28
26,29,29,33,23,25,27,27,31,30
30,31,27,28,31,31,29,45,29,29
26,34,26,39,30,38,32,30,31,31
29,34,26,23,25,28,30,31,31,27
26,23,24,42,29,40,32,29,29,33
28,29,30,36,29,31,29,27,28,24
34,34,27,29,35,21,34,37,30,26
35,42,29,28,35,28,27,32,31,36
32,33,28,34,27,34,33,41,23,30
36,43,36,26,45,35,35,34,36,33
33,35,37,30,31,30,37,37,27,35
29,36,30,38,30,27,25,33,30,40
30,34,26,27,25,30,29,31,29,32
35,30,28,26,27,30,29,22,28,29
32,31,25,36,29,27,37,31,35,24
32,33,26,34,29,38,29,43,28,36
29,27,30,32,26,31,29,31,28,29
29,33,32,24,35,29,24,27,32,29
27,26,32,41,38,32,26,30,35,38
33,37,34,36,35,26,31,28,32,27
24,55,28,31,25,39,29,28,27,30
27,36,30,27,30,33,35,25,27,26
26,32,25,30,35,41,35,32,28,29
26,42,34,29,40,31,27,40,33,27
24,30,28,31,28,34,28,37,28,33
31,27,34,27,33,36,28,30,25,33
28,37,28,29,34,29,29,31,30,23
32,30,23,29,37,40,24,25,30,30
32,26,33,33,34,30,30,37,27,32
29,35,29,30,33,32,28,28,35,30
33,29,28,32,32,38,33,31,30,35
35,23,30,25,36,36,26,45,30,28
31,28,38,30,35,32,32,35,33,34
31,27,30,29,35,40,32,36,37,30
34,33,37,26,38,27,29,31,28,30
44,24,23,38,32,38,34,27,30,24
29,39,28,30,34,25,28,26,26,29
33,21,31,34,46,32,40,28,33,31
36,30,30,37,33,30,29,38,27,33
32,28,33,31,26,36,33,31,34,24
30,30,36,35,29,39,30,29,30,41
26,28,32,26,28,30,26,31,35,28
35,26,33,27,38,31,28,35,29,28
28,27,31,28,32,30,29,26,42,24
25,26,37,38,32,28,29,34,28,36
38,26,29,35,33,32,25,26,34,33
36,33,24,27,27,23,32,33,33,36
24,31,31,26,28,30,28,32,29,32
24,25,34,31,28,32,32,36,33,25
33,29,38,27,36,36,37,33,31,26
32,27,36,32,35,33,25,31,35,35
24,28,28,26,34,35,28,38,30,29
25,30,25,30,37,42,33,27,34,25
30,35,42,28,28,30,33,33,28,31
32,28,36,30,28,37,29,27,29,36
33,39,34,30,26,35,32,25,39,33
27,31,30,35,33,29,32,31,31,29
28,27,25,26,33,29,36,31,34,28
30,26,32,32,28,37,32,31,26,34
26,25,30,23,44,24,41,35,34,30
26,26,26,32,28,36,32,29,35,27
31,28,30,39,24,31,21,26,32,22
38,32,36,34,34,37,31,31,42,36
30,28,30,36,25,40,31,29,31,26
31,35,24,26,27,23,28,32,29,34
36,32,24,32,31,34,27,32,33,34
31,35,45,30,22,37,34,39,27,32
30,29,26,26,26,32,43,36,30,29
31,38,35,31,30,27,44,30,37,35
28,27,32,28,23,38,26,32,45,30
27,42,29,41,33,40,31,34,31,25
33,32,23,27,30,29,33,37,35,26
31,40,31,31,27,30,34,36,30,30
28,39,28,30,35,23,33,35,36,27
33,29,27,28,31,29,35,32,29,33
29,28,28,28,32,33,25,36,37,35
35,33,29,33,25,34,31,37,34,37
26,37,30,37,32,33,33,28,26,29
30,34,31,22,28,32,27,33,32,28
32,33,30,32,36,37,29,36,34,37
22,34,31,36,25,25,27,26,32,33
34,34,31,30,27,37,35,28,26,28
32,25,37,28,33,42,31,27,27,33
30,35,30,38,31,28,32,45,35,36
36,34,29,33,30,27,28,30,29,28
33,26,35,24,25,27,36,33,36,27
31,31,29,29,31,35,26,31,29,30
28,31,31,23,35,43,27,32,28,28
32,30,30,28,36,30,28,37,41,30
32,36,27,26,30,25,28,23,29,26
29,39,29,29,44,29,32,36,27,33
28,28,24,29,30,29,41,33,33,23
32,33,24,35,33,26,29,32,28,33
27,26,28,42,29,35,29,31,26,30
29,31,28,31,30,32,32,30,29,30
25,32,25,28,31,38,34,37,30,28
29,34,35,32,30,32,30,25,30,27
28,29,28,30,29,36,32,30,31,26
32,36,23,31,27,35,34,29,27,26
29,30,26,23,43,28,29,37,35,23
31,30,33,42,51,37,31,36,35,32
28,27,30,38,34,37,30,29,34,29
29,31,26,32,25,29,28,26,29,37
31,30,32,32,31,30,36,29,33,31
28,33,30,26,30,30,28,26,28,31
31,35,34,29,28,31,30,27,32,25
33,31,30,28,34,27,34,37,33,30
36,24,43,32,35,38,31,31,38,31
35,43,33,30,27,26,31,28,26,33
31,29,35,39,32,35,35,30,31,31
31,33,30,26,30,36,27,34,33,25
29,29,45,38,34,30,35,29,28,28
31,35,30,29,29,26,28,30,40,26
28,29,29,30,29,30,35,29,32,34
27,37,28,24,38,30,34,29,33,32
34,38,25,28,28,33,27,22,30,28
29,32,32,34,33,33,27,35,33,26
34,27,31,36,38,38,29,36,27,31
34,31,32,32,40,37,33,30,26,30
33,29,27,29,33,34,29,35,35,33
35,24,24,24,31,30,30,40,32,38
47,34,28,27,35,34,39,27,31,31
29,30,33,33,36,25,27,29,27,33
33,29,28,29,34,31,35,35,36,28
46,39,40,26,32,34,27,32,33,29
25,35,29,37,27,27,27,27,34,34
28,33,29,30,29,30,45,28,34,29
37,32,32,25,33,28,33,40,27,28
28,28,31,29,28,33,39,35,33,24
34,27,33,27,27,28,39,35,31,27
29,32,33,23,33,26,23,32,29,29
31,33,28,25,25,45,35,32,29,24
