Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
23,39,38,31,34,28,30,31,23,23
29,30,36,44,30,32,31,27,26,23
28,28,26,28,25,29,27,33,28,35
47,34,26,31,35,29,22,39,33,33
30,34,26,27,26,36,24,26,26,31
38,36,29,32,32,32,29,30,30,38
24,28,26,23,22,39,31,24,25,36
30,27,36,34,28,25,26,28,37,35
42,27,26,51,31,33,34,38,33,36
31,28,29,26,29,33,35,25,31,28
32,29,32,31,31,26,28,28,28,34
33,25,32,39,30,31,24,30,26,45
46,28,28,29,34,37,34,35,31,33
28,27,30,39,33,30,28,30,35,44
36,32,33,25,39,25,27,27,27,29
28,37,31,32,34,29,23,28,32,29
34,25,41,27,34,25,29,26,33,38
30,32,28,35,25,25,28,30,30,30
30,42,29,29,32,28,24,29,27,40
27,28,28,26,24,41,36,23,30,38
32,27,28,24,30,29,29,39,25,33
38,25,34,28,29,43,28,30,28,38
33,32,27,26,29,33,34,31,29,44
26,27,21,32,30,37,25,37,28,26
54,28,32,31,30,28,32,34,32,30
26,31,29,29,29,28,30,32,31,32
35,25,28,24,32,34,26,42,30,30
41,26,32,36,34,30,25,40,29,37
33,30,30,26,34,40,25,39,39,28
29,33,26,30,31,23,28,35,37,35
26,27,28,27,24,27,32,29,21,30
35,30,32,27,35,28,32,31,38,34
39,30,36,27,34,35,24,35,28,29
30,29,33,34,26,30,27,31,27,38
33,30,27,34,26,23,27,36,29,39
40,42,24,28,25,25,36,29,39,27
28,26,42,33,34,28,28,25,30,27
31,27,34,25,25,28,26,27,24,37
27,32,32,28,27,32,28,34,45,29
40,34,28,29,24,27,24,30,27,38
34,34,27,39,30,30,37,27,47,26
42,30,29,21,24,23,25,26,34,30
31,30,34,24,32,29,23,34,34,24
38,34,33,27,30,30,30,29,30,37
33,29,25,23,26,21,27,30,30,32
23,28,35,25,27,33,33,33,26,31
30,33,27,35,28,31,21,29,29,32
27,27,29,40,30,36,29,24,36,25
33,26,23,29,30,34,30,27,27,37
24,38,32,38,28,27,26,28,31,27
46,27,26,30,29,29,37,27,31,31
29,31,30,31,37,25,32,27,29,26
26,24,33,27,29,24,29,31,34,36
37,32,28,39,33,29,27,28,38,32
33,29,30,28,25,34,27,28,27,36
40,27,26,26,24,28,28,31,27,33
38,32,26,31,27,34,32,27,37,30
32,29,29,38,33,38,28,36,31,29
43,35,30,28,39,29,28,37,31,30
26,29,26,25,30,35,33,32,30,33
34,34,36,31,25,28,27,27,22,28
25,30,32,41,27,28,34,24,37,31
33,27,30,35,35,37,27,32,35,28
31,32,25,33,36,26,23,32,25,38
35,34,39,32,31,42,31,34,31,29
23,22,35,25,29,33,35,35,30,24
38,27,32,35,33,27,27,34,40,22
26,26,35,41,30,33,37,27,27,26
35,31,31,27,32,29,28,33,28,32
31,29,29,27,29,32,34,30,27,25
25,27,30,21,34,30,35,30,35,28
45,35,30,24,31,25,30,32,34,38
25,32,30,31,30,28,29,40,28,30
27,38,32,31,30,31,25,35,36,29
27,29,27,31,26,30,25,33,29,29
34,31,30,37,34,28,26,30,33,31
37,30,24,40,26,31,31,40,26,21
31,31,37,25,31,31,28,33,30,33
31,32,24,31,34,26,38,31,36,56
36,31,30,30,31,29,27,33,29,35
29,27,27,28,27,29,28,30,27,33
27,37,29,35,33,32,26,36,28,31
50,27,33,23,28,26,23,33,32,27
36,35,30,32,29,33,27,29,41,38
33,29,34,27,28,28,31,36,22,32
41,27,30,27,24,27,32,34,28,50
29,28,28,39,36,27,23,23,38,31
28,32,36,28,25,32,40,38,25,30
37,27,27,36,20,31,27,26,29,39
26,25,29,29,30,28,29,31,22,27
26,28,28,32,27,34,24,37,27,28
27,29,35,36,31,26,25,31,25,32
32,40,32,34,28,34,26,28,41,28
27,24,28,32,28,33,29,28,23,31
35,27,36,26,28,28,31,28,39,31
29,27,31,31,28,26,38,39,32,34
34,26,25,28,26,33,28,27,33,34
38,31,31,33,27,30,28,36,25,35
29,42,35,30,35,34,35,28,24,31
24,35,34,21,24,34,31,32,29,31
30,31,31,31,29,22,28,38,27,28
29,32,28,33,31,33,42,34,36,30
40,28,32,24,33,27,28,31,30,23
28,25,33,34,34,32,23,23,29,33
32,29,25,27,28,28,30,29,24,32
31,33,43,23,23,30,38,35,26,35
40,28,28,29,34,28,27,36,36,36
31,29,30,31,32,27,28,24,36,42
45,23,33,26,32,29,30,30,29,34
30,35,29,26,24,21,29,30,32,30
22,37,37,29,34,36,35,43,27,40
