Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
33,31,23,30,36,34,30,34,30,27
23,26,28,29,25,35,28,40,36,28
27,34,32,30,26,28,24,27,29,27
26,33,29,32,29,24,22,37,30,30
28,30,21,35,25,25,26,37,29,29
38,23,27,29,32,23,31,27,32,28
37,30,24,27,32,30,28,32,28,26
27,27,27,30,33,29,26,24,24,30
33,28,26,29,24,28,25,32,27,30
19,26,28,35,32,34,35,24,28,32
35,28,29,32,24,27,30,27,25,23
28,23,27,24,27,31,29,31,32,26
29,30,26,31,29,24,27,32,29,24
33,32,39,33,23,27,31,24,38,30
29,30,27,26,30,30,29,29,30,30
30,31,28,29,25,29,32,26,27,25
27,34,37,31,29,25,28,30,32,29
24,26,30,30,26,31,37,31,26,27
30,30,27,26,37,29,25,33,33,27
27,29,28,31,29,31,28,31,31,30
27,29,26,27,27,28,24,24,42,29
27,33,23,29,30,27,39,29,25,29
24,27,30,27,33,29,37,33,24,31
29,35,27,38,38,30,32,39,31,37
28,28,28,33,36,26,30,36,28,28
30,28,28,25,30,29,28,34,29,35
31,33,28,27,23,29,23,31,31,35
30,35,29,29,28,45,28,25,26,32
29,29,33,32,29,26,28,27,27,30
23,28,30,31,23,28,29,34,32,35
26,36,31,23,28,32,30,27,28,29
30,26,25,32,32,32,24,37,30,27
33,25,30,25,28,43,39,28,36,29
35,31,26,26,29,28,22,22,30,28
31,33,19,24,26,34,27,27,28,37
29,22,38,40,36,31,29,31,28,31
32,29,30,27,32,31,29,30,28,36
30,24,27,30,24,29,28,42,35,30
32,30,30,25,29,24,29,29,39,32
24,38,32,28,26,35,28,33,29,30
26,31,29,28,35,34,28,28,32,24
26,37,25,28,21,30,29,42,29,24
28,27,24,23,26,28,24,33,37,27
29,30,22,34,25,33,27,36,30,21
31,29,37,31,25,27,25,34,25,34
34,32,28,24,30,30,30,41,30,29
24,29,35,32,29,32,25,38,32,30
29,30,27,29,26,24,31,26,31,30
32,29,25,27,26,25,26,29,32,30
29,27,27,31,26,29,36,28,26,31
29,34,27,29,31,30,29,33,23,32
27,28,29,27,24,33,22,28,25,35
29,28,34,30,27,31,32,29,30,24
29,32,29,38,28,41,23,29,29,22
31,27,27,34,22,31,19,36,25,28
31,33,34,27,31,32,24,38,28,24
41,36,33,28,28,32,34,31,30,27
31,26,27,39,26,29,29,30,27,29
29,30,22,29,26,21,41,28,23,28
26,28,29,33,24,24,28,28,25,22
33,37,25,31,26,35,32,22,25,25
36,30,36,29,25,32,36,30,23,27
39,28,26,36,30,25,31,34,22,29
28,27,34,28,29,25,38,35,30,31
31,31,26,29,26,28,30,33,28,30
30,24,31,27,21,32,33,31,29,32
35,23,34,28,25,21,24,34,26,28
26,28,34,41,24,30,28,33,34,33
27,32,29,27,27,36,29,27,34,30
23,32,28,32,27,29,31,25,27,33
28,32,26,31,32,27,29,24,29,32
36,33,33,36,27,27,30,34,28,24
38,25,25,26,27,32,27,42,35,35
26,28,29,37,27,26,26,26,33,31
41,31,25,32,31,30,27,40,24,31
41,29,27,37,28,35,29,37,24,27
30,26,35,33,27,24,36,20,28,24
27,22,35,27,40,32,27,23,26,32
27,30,25,32,23,34,28,28,28,32
30,29,32,25,30,24,26,30,25,32
30,27,28,33,28,32,26,40,31,30
39,44,28,28,28,29,32,26,26,26
32,32,26,40,25,27,32,37,30,29
26,28,37,28,27,27,27,32,28,35
33,28,28,37,25,27,37,34,25,33
37,31,37,32,26,30,37,28,23,27
25,25,28,27,28,26,27,26,39,24
31,28,25,32,28,31,26,27,33,29
