Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
23,23,31,28,28,29,25,27,32,25
35,39,29,25,29,31,29,24,28,35
29,28,24,23,31,24,28,31,30,27
23,26,28,23,26,29,29,31,27,24
35,26,30,24,25,28,21,20,27,23
26,30,23,28,35,23,26,28,30,27
30,24,29,33,26,22,22,27,27,29
41,31,22,29,24,38,23,24,24,30
28,28,25,29,23,23,32,31,24,22
29,36,33,32,28,20,29,23,31,25
32,24,27,28,27,29,24,21,21,25
22,34,25,25,29,30,25,24,33,24
26,31,23,33,28,26,28,27,26,36
27,30,26,24,26,32,26,30,27,31
34,30,24,22,28,24,27,33,26,28
26,36,28,26,26,29,30,29,34,32
19,30,21,22,34,24,26,29,27,22
29,32,27,26,28,27,23,28,27,31
27,36,34,30,29,28,27,34,26,31
25,35,28,29,26,28,30,34,27,28
30,25,30,23,28,27,29,31,30,28
32,28,25,29,30,29,30,28,25,18
28,28,19,25,36,26,29,23,24,31
33,32,22,28,29,44,23,22,25,35
33,32,26,23,33,21,23,28,26,22
28,23,27,30,27,31,29,25,38,29
21,36,28,22,28,36,25,26,28,24
34,22,22,26,26,24,35,25,21,24
36,30,32,24,29,27,31,29,29,27
27,24,24,29,25,25,26,24,25,29
28,22,24,28,27,23,25,24,30,31
37,25,26,22,30,25,27,29,28,38
29,34,29,32,28,30,29,30,28,34
28,29,31,31,34,27,22,36,32,32
29,31,26,23,37,31,33,28,31,27
31,25,23,24,22,33,23,25,37,29
25,28,26,33,28,34,29,30,33,24
28,37,26,26,40,22,24,27,28,25
31,28,27,28,24,24,31,32,30,26
22,23,27,27,25,36,24,26,29,32
27,24,28,26,28,29,26,24,19,30
21,36,23,34,25,29,24,39,33,31
29,24,24,30,31,42,25,27,34,35
26,32,27,33,38,33,24,30,32,31
25,24,29,25,23,27,22,37,28,28
27,24,27,25,29,29,24,32,26,37
26,32,24,26,23,26,24,31,29,24
28,29,28,22,23,23,28,29,27,21
36,23,29,33,28,23,30,24,26,25
35,28,27,26,21,25,31,27,32,26
26,31,30,32,39,30,19,28,29,24
21,30,24,31,25,29,28,28,21,22
21,34,28,25,33,27,34,33,26,36
25,20,29,28,28,29,27,33,24,24
27,24,28,30,28,34,19,33,26,26
29,24,30,20,26,35,29,25,36,31
27,28,34,25,34,37,25,25,22,23
28,26,21,30,44,31,32,30,27,32
28,30,27,35,26,20,27,26,34,24
31,29,22,35,23,23,33,26,24,25
27,22,27,29,26,33,21,26,21,28
24,21,23,28,22,30,32,23,29,27
23,25,26,23,28,28,22,30,28,28
26,30,31,28,26,24,24,34,25,34
25,25,22,29,29,31,25,32,31,24
27,28,23,28,37,31,29,27,26,29
20,27,27,33,24,25,27,26,21,32
31,29,29,28,33,31,26,28,27,22
27,31,22,26,26,31,27,26,29,32
30,38,27,28,28,29,31,24,29,25
32,30,25,24,22,25,27,21,24,31
25,28,22,23,34,22,26,25,23,29
24,27,25,39,26,23,26,34,31,25
25,24,26,25,32,29,27,28,27,24
37,30,19,29,32,29,28,24,29,26
30,26,24,19,22,28,29,27,27,29
24,33,29,28,38,24,24,39,26,25
40,25,28,26,26,28,26,23,20,31
28,31,29,32,30,27,23,29,26,24
26,34,22,19,34,28,26,29,33,28
28,30,35,33,34,21,25,31,31,29
35,34,27,28,30,29,25,34,31,25
32,23,34,35,28,30,27,28,27,31
21,25,27,26,24,31,30,24,25,35
28,30,31,26,33,29,23,35,29,24
39,27,25,34,37,27,31,23,29,30
32,28,27,36,29,23,39,31,21,24
27,29,25,28,31,24,32,26,32,30
26,26,22,31,26,28,27,27,27,28
33,29,27,29,36,33,33,37,26,29
23,26,35,24,24,30,24,36,28,27
37,27,29,26,27,32,27,24,31,32
41,24,27,26,20,29,23,31,26,30
27,32,35,30,29,35,20,25,30,23
33,23,37,29,32,26,24,27,27,21
33,24,27,28,31,28,31,25,44,27
28,29,37,36,25,32,26,29,31,30
25,30,25,24,35,26,26,23,35,31
30,28,36,24,28,23,24,25,25,27
27,33,25,30,33,22,27,44,26,22
26,24,31,23,36,23,28,27,34,24
31,27,28,25,27,24,25,31,24,26
30,29,27,29,38,16,33,30,26,40
27,24,25,26,28,24,22,30,27,31
24,29,26,30,35,25,30,32,26,20
29,30,24,30,24,25,23,21,26,38
25,24,32,27,22,23,28,30,24,26
28,33,38,24,27,21,28,30,29,27
30,27,21,27,31,21,28,27,37,25
28,29,23,38,30,29,25,31,34,25
28,29,27,24,33,23,30,23,35,24
34,34,26,31,39,28,23,25,32,30
29,25,32,34,30,27,25,27,27,31
25,29,27,30,25,22,24,28,29,34
29,26,31,26,23,29,31,27,27,25
22,35,28,23,19,28,25,35,28,27
