Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
29,26,24,26,29,26,28,34,36,28
32,25,23,25,30,26,30,29,30,27
29,23,23,29,28,25,33,26,29,27
25,25,23,31,22,25,36,29,23,31
32,25,23,38,24,21,24,23,22,23
24,29,29,35,29,24,26,23,23,26
25,23,33,25,29,28,31,26,27,28
26,28,32,35,27,32,32,31,24,27
25,27,19,30,27,25,30,28,33,25
32,30,37,28,33,23,30,24,34,24
32,22,23,28,31,19,33,24,31,27
34,32,29,31,33,27,25,35,27,29
27,24,27,34,27,23,34,28,25,29
31,25,28,35,35,23,24,21,24,20
27,28,28,26,28,23,23,23,24,25
25,29,29,29,39,25,25,25,24,23
27,35,35,29,29,26,28,26,24,32
32,25,27,43,33,29,36,28,32,27
23,35,27,30,21,25,31,27,26,28
24,30,23,27,33,25,21,30,20,24
27,25,25,40,37,32,28,27,23,29
29,21,27,27,34,24,36,25,29,25
25,24,33,35,28,32,29,21,27,34
24,39,26,28,28,23,26,40,32,23
30,27,37,23,24,27,34,28,28,28
30,28,28,23,22,28,27,29,31,31
29,22,30,31,27,26,26,25,29,25
30,29,25,22,24,23,30,22,25,30
22,26,27,37,29,27,35,32,26,26
27,23,27,22,24,25,32,28,27,25
29,25,23,33,23,33,24,28,25,29
25,33,23,24,32,26,32,36,23,25
27,28,23,32,24,23,32,25,20,26
24,25,28,38,34,22,35,26,28,24
29,23,28,26,25,22,29,30,29,28
24,26,28,28,28,26,28,24,30,43
25,38,29,31,31,32,32,23,30,24
21,26,33,26,26,27,24,28,25,27
22,30,33,31,26,25,28,25,30,30
29,25,27,26,30,37,26,27,26,28
27,30,27,29,24,28,25,22,26,25
27,25,28,27,26,35,28,28,37,32
29,26,29,33,28,37,23,30,37,22
29,27,28,27,32,25,28,25,30,35
24,24,27,27,28,31,28,25,31,23
26,23,30,27,57,24,30,33,29,31
23,24,22,25,37,24,27,27,29,29
28,29,31,31,23,30,26,24,28,29
26,33,25,34,33,33,30,30,26,22
23,33,25,26,30,26,29,23,32,27
27,26,22,29,24,33,24,25,30,22
31,25,33,33,28,26,28,33,24,25
28,27,21,31,35,31,29,31,20,35
25,29,29,22,30,29,31,37,24,26
21,24,26,24,26,23,33,29,34,28
28,30,25,24,32,28,28,32,32,26
24,27,34,20,29,25,32,26,29,29
22,25,35,36,24,26,24,26,28,30
