Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
32,34,26,44,29,28,40,27,32,39
45,32,42,29,38,36,30,30,38,27
33,39,36,37,38,35,38,28,31,40
34,39,33,40,25,33,35,41,48,42
29,38,28,26,34,38,33,28,37,46
27,29,35,44,29,29,39,34,42,34
27,26,31,71,34,31,30,29,34,34
41,51,33,37,33,36,40,30,32,31
36,32,60,31,29,37,41,38,38,38
36,34,35,35,28,47,36,26,31,46
28,39,28,45,27,35,41,38,31,31
30,40,34,31,29,30,42,31,40,38
34,39,33,31,28,24,28,49,32,34
32,55,46,44,40,32,31,30,34,38
25,26,26,33,27,34,30,36,41,31
38,31,30,34,35,41,35,26,35,31
30,36,43,37,35,30,27,38,30,30
26,29,38,45,43,31,28,36,42,31
34,34,33,40,28,30,41,29,35,34
34,34,36,62,30,32,32,30,42,39
28,30,31,46,34,29,35,33,37,37
31,57,69,44,41,34,28,29,27,41
32,41,43,28,25,33,47,27,28,39
37,27,27,33,38,28,32,26,30,27
30,28,40,39,31,43,33,29,27,51
27,37,30,29,31,33,50,27,34,31
30,34,36,35,37,32,47,30,34,31
42,40,30,79,28,40,28,31,35,33
33,46,43,25,31,30,41,30,33,31
30,36,28,38,37,33,42,23,46,37
41,31,30,26,28,22,35,28,27,25
42,32,31,35,40,29,31,36,39,27
30,34,49,35,31,28,38,30,34,42
31,29,32,34,48,33,43,35,29,40
36,48,30,45,37,32,53,31,30,38
29,48,33,43,32,35,38,34,40,31
30,34,39,62,26,35,29,27,43,36
31,44,43,31,36,30,30,31,35,43
33,35,44,61,30,34,33,32,38,26
38,26,37,32,26,26,34,29,32,37
38,67,36,55,31,33,31,22,30,43
34,44,33,25,29,28,32,24,39,30
31,53,46,43,30,46,39,27,44,29
33,31,36,39,27,29,31,31,29,43
24,25,31,34,34,25,35,27,49,40
27,32,39,45,33,38,31,33,26,37
26,46,43,35,38,31,49,34,29,35
32,35,34,54,34,46,39,27,40,41
39,34,28,67,25,36,33,33,42,49
24,40,35,34,37,25,28,29,43,31
36,38,35,38,40,27,57,31,38,36
33,43,39,44,41,37,36,39,46,30
32,30,37,59,39,35,42,32,31,31
35,39,29,44,27,36,31,25,28,39
34,35,30,35,34,33,25,33,33,29
35,34,32,47,26,30,28,28,37,39
30,28,37,36,30,39,26,32,34,38
35,35,41,43,36,31,45,26,31,44
25,39,37,40,35,25,36,33,28,40
29,44,33,44,32,39,31,29,32,35
31,33,46,40,40,41,29,31,34,56
32,28,27,33,27,42,27,37,32,32
26,38,48,33,40,29,32,36,54,50
34,34,31,42,34,33,47,28,31,31
33,45,37,40,28,34,35,26,36,29
33,42,44,29,32,34,35,31,37,39
38,29,39,80,35,33,27,33,33,37
34,34,50,40,38,30,42,28,30,35
30,45,39,44,30,35,36,28,40,30
34,37,43,28,23,33,37,32,35,32
37,52,31,30,39,24,44,27,46,47
29,28,39,32,29,27,34,30,42,28
39,36,36,35,47,39,32,27,29,37
26,29,27,34,35,29,37,40,42,28
34,48,27,62,34,36,36,33,39,37
24,33,42,32,30,32,35,27,36,42
32,50,36,33,39,29,36,29,35,28
33,32,33,47,36,34,36,27,43,30
24,43,35,37,38,36,32,31,30,46
31,47,34,62,38,22,31,34,23,29
32,37,31,33,24,30,36,31,34,39
36,32,35,26,34,34,26,31,32,33
35,32,47,30,33,30,37,33,31,32
25,33,32,78,36,30,38,39,45,35
36,38,59,33,30,28,30,33,37,38
27,35,31,37,40,41,30,38,38,34
26,31,32,49,30,27,38,29,33,27
43,31,29,31,36,26,36,35,33,34
30,51,34,43,31,29,36,27,33,40
32,34,46,32,40,35,43,31,39,45
20,27,47,55,31,33,36,30,39,33
43,48,33,42,29,35,37,34,24,41
36,58,29,40,46,46,37,34,41,29
29,37,45,25,29,35,39,27,33,27
35,31,35,39,53,34,34,30,42,46
27,37,32,33,43,30,43,33,38,27
31,40,33,69,44,34,54,32,47,36
34,38,37,28,29,34,30,25,43,34
26,34,41,35,29,36,38,29,32,36
31,68,38,45,32,28,37,29,37,29
31,37,28,31,33,32,40,34,38,40
34,35,30,35,42,31,38,32,32,29
28,32,30,37,32,29,33,33,38,33
36,36,27,41,27,24,43,31,29,31
37,27,42,39,34,40,39,27,36,35
37,39,36,47,31,30,39,24,32,51
38,35,41,38,28,42,39,23,31,37
34,34,30,31,28,24,40,27,34,37
35,32,53,39,35,31,28,30,32,37
38,38,35,70,27,26,36,23,32,34
33,41,40,46,26,47,45,32,35,31
39,32,43,27,32,35,40,28,33,41
37,35,33,31,32,29,29,27,37,34
32,33,34,38,38,33,35,38,34,35
31,58,31,45,35,33,35,32,31,37
34,34,30,30,34,29,30,29,26,33
35,35,31,59,29,29,35,28,33,48
29,48,37,28,29,28,34,27,41,50
32,38,34,47,43,38,26,38,31,32
33,33,26,36,25,33,39,31,33,31
44,45,26,53,28,27,30,34,49,34
36,45,67,39,33,29,30,31,25,44
40,38,47,35,36,28,39,29,34,36
34,37,48,36,36,38,28,31,35,26
35,32,36,51,27,32,35,33,27,51
41,42,32,37,26,23,30,25,37,27
36,38,46,25,30,38,29,26,43,34
39,30,36,34,44,33,36,21,43,30
27,33,58,40,34,33,26,37,31,43
35,39,26,50,27,31,47,26,41,35
53,29,31,45,32,24,31,35,27,31
42,43,43,38,32,44,21,27,45,40
34,44,32,48,44,28,40,25,35,32
29,33,35,39,31,34,32,26,31,37
42,38,29,35,28,30,32,34,42,32
31,50,41,41,34,26,36,31,37,41
30,41,43,80,49,36,33,25,33,39
31,40,40,32,33,32,32,35,26,32
36,44,43,38,37,36,36,27,36,27
30,44,34,33,31,38,25,30,49,36
36,41,49,31,51,27,51,31,25,35
27,34,43,28,28,26,29,25,35,33
25,35,27,35,31,29,47,27,37,31
30,37,36,32,39,31,31,33,38,30
33,41,51,40,43,24,27,30,34,32
30,29,37,45,30,42,30,45,41,36
36,34,40,36,34,28,30,37,28,44
31,44,38,32,34,32,28,30,40,31
31,31,29,43,35,38,33,37,33,52
33,41,32,103,28,33,39,25,29,53
32,31,29,37,34,33,32,35,36,39
30,46,30,52,30,30,34,36,34,47
33,26,43,77,50,32,43,37,36,41
26,45,30,40,28,26,38,33,26,33
