Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
33,27,33,22,27,28,31,40,27,51
27,34,26,24,32,44,25,36,37,31
40,28,27,34,25,30,33,38,24,28
35,24,30,31,22,35,35,36,22,32
28,29,29,31,31,27,28,25,36,33
30,33,33,29,26,31,28,30,34,40
28,28,39,32,44,24,32,36,32,32
38,36,34,44,29,36,22,42,26,29
25,24,26,30,31,45,28,28,31,32
33,29,29,31,35,27,25,31,23,38
22,27,27,38,28,35,37,27,34,34
23,37,48,30,29,32,25,26,33,34
36,29,25,32,35,28,33,35,28,34
33,36,32,29,31,36,31,31,31,31
35,36,50,38,40,42,39,25,35,31
26,31,29,43,26,42,30,35,36,27
27,31,33,34,26,28,29,32,35,38
31,26,27,29,37,42,27,26,24,39
27,29,41,33,41,39,31,32,27,30
28,31,32,34,28,32,28,36,29,28
34,28,34,42,25,28,31,36,30,50
22,32,31,33,24,27,32,37,28,37
38,27,36,25,31,28,25,24,31,33
29,29,26,36,35,31,30,27,27,35
37,30,28,31,27,28,33,37,31,34
46,29,29,29,30,46,32,31,26,27
47,31,26,29,31,32,27,42,32,34
27,23,29,34,31,29,34,33,29,50
31,28,33,30,32,23,29,31,31,30
35,30,25,28,30,30,23,34,36,30
26,29,38,38,35,31,36,33,31,47
29,31,45,27,38,40,33,25,25,31
31,27,29,41,39,29,36,28,26,32
32,31,28,35,36,29,27,36,28,39
36,38,33,23,44,27,27,49,27,30
32,37,43,28,29,18,25,37,34,32
26,30,31,29,26,49,31,43,36,34
23,24,32,38,30,44,34,42,29,41
46,35,34,27,28,29,21,32,35,27
33,37,34,23,30,25,31,27,24,30
35,26,32,36,27,28,26,26,28,33
32,31,31,48,25,30,32,32,26,35
25,27,48,35,29,29,35,42,28,50
26,25,30,34,30,32,26,32,30,41
33,35,27,34,34,28,26,29,23,30
33,38,29,35,28,32,24,33,29,37
29,32,22,26,30,46,28,29,31,39
25,28,29,32,31,43,28,27,33,24
40,35,25,24,37,30,38,25,24,39
33,34,27,30,32,35,28,29,22,30
24,28,39,24,33,29,27,37,36,46
43,29,41,25,34,26,36,38,36,28
32,30,28,36,30,31,26,26,23,32
27,26,37,24,25,26,30,30,31,36
25,24,23,35,27,34,29,25,24,35
32,30,35,30,35,29,34,28,25,26
40,28,27,30,36,31,31,39,34,48
33,25,41,34,31,27,33,47,26,32
22,27,33,30,24,34,30,28,26,27
39,32,39,30,39,32,36,32,24,27
31,28,40,30,32,39,36,50,34,29
27,28,26,27,27,31,26,35,27,37
28,35,34,40,34,26,36,26,38,28
34,33,35,31,42,37,35,27,20,27
32,32,26,36,30,29,37,34,32,32
37,26,30,46,37,26,30,40,26,30
24,29,25,24,25,26,24,44,35,39
28,30,45,40,30,27,35,25,28,35
27,27,33,25,29,32,26,28,32,36
32,33,45,35,33,22,32,32,22,31
38,30,37,25,29,32,25,34,28,30
30,24,29,55,33,30,33,28,29,35
41,34,30,24,27,28,28,30,36,27
27,45,30,27,36,34,32,30,26,46
31,24,25,30,26,27,28,41,35,28
29,28,22,29,28,32,22,27,30,32
35,33,33,31,41,25,29,33,30,33
25,31,40,30,29,24,29,51,26,32
31,34,26,29,21,43,28,36,33,29
34,22,27,37,27,45,36,31,27,29
31,28,54,26,26,33,24,40,28,34
