Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
40,38,27,41,29,27,36,34,30,25
30,36,33,37,28,28,26,31,30,35
32,34,33,19,28,25,32,26,37,27
26,34,22,25,40,38,38,33,23,27
24,39,39,31,30,31,29,30,31,29
24,42,26,39,26,29,35,32,31,31
31,30,30,29,28,33,33,31,41,26
30,31,39,24,31,37,22,28,28,28
28,28,33,34,41,32,35,41,37,32
31,32,33,25,32,28,36,31,24,28
23,36,36,33,32,31,42,30,33,31
45,39,33,36,25,40,39,42,34,39
28,29,48,37,24,22,26,31,23,33
40,40,27,31,31,29,27,28,29,26
34,29,32,26,33,33,29,34,27,31
28,25,33,31,36,37,30,33,24,39
32,32,29,32,28,39,44,31,26,21
30,38,26,40,37,42,26,38,31,31
25,42,30,35,29,45,35,44,37,35
47,40,30,38,26,43,22,33,20,39
42,32,26,35,40,49,27,33,38,28
31,30,25,24,28,34,32,36,24,26
31,24,28,31,31,24,29,45,42,29
30,46,29,31,29,36,29,32,30,35
38,27,29,37,27,36,24,27,41,36
34,39,33,24,33,29,32,33,30,28
43,28,30,34,28,26,39,36,25,33
26,43,30,28,24,34,28,28,26,27
39,34,29,32,30,25,29,32,25,33
43,24,36,26,27,35,27,33,37,27
30,30,34,27,36,35,33,25,37,35
25,35,30,24,27,39,40,37,29,22
29,36,26,28,32,36,26,46,35,30
37,36,35,27,26,29,36,32,25,31
38,33,35,31,36,30,27,33,24,24
29,41,25,39,26,24,29,28,27,39
32,35,24,27,36,29,31,26,30,27
36,29,29,24,27,29,45,29,30,31
31,26,31,34,31,27,28,32,33,31
28,25,26,26,27,29,28,23,29,33
24,27,41,26,40,34,22,35,32,27
31,34,27,24,38,29,27,40,28,35
21,29,32,26,34,32,30,31,34,23
33,27,22,33,30,27,48,42,28,24
26,35,30,44,28,33,35,36,38,38
41,27,27,27,27,45,25,34,33,37
24,35,36,33,31,32,27,33,27,37
40,31,32,27,34,34,26,29,32,29
34,29,26,23,29,29,27,35,43,32
38,24,27,35,29,24,27,27,33,25
31,25,35,26,30,29,26,27,34,37
29,43,36,35,29,31,37,35,36,27
31,25,27,35,38,37,36,40,30,31
35,29,33,40,27,21,35,28,27,32
27,29,40,31,28,30,37,26,39,30
29,24,31,32,27,30,31,37,41,31
38,26,28,31,39,32,37,34,47,28
34,30,34,39,33,27,28,36,53,28
31,23,37,26,35,36,39,35,33,32
25,33,32,38,34,31,26,37,29,38
25,27,24,32,29,34,32,24,29,30
31,26,32,33,42,32,29,44,29,34
32,35,31,32,29,30,27,36,33,30
36,34,40,30,26,40,25,36,42,24
33,31,32,36,29,35,26,28,35,29
34,34,30,29,34,33,34,41,32,28
35,40,28,35,39,38,24,38,46,40
32,31,26,30,25,37,29,37,33,38
44,37,27,28,30,32,31,34,32,32
42,37,26,39,25,46,34,36,39,29
28,37,41,35,29,31,48,32,24,36
34,30,30,32,36,37,52,40,32,24
46,32,36,24,38,33,19,25,28,27
33,26,34,21,27,22,24,43,30,27
32,27,37,28,30,32,30,44,27,34
51,32,26,34,31,31,34,37,46,44
29,34,22,36,35,40,34,33,31,27
35,33,28,23,35,35,34,34,23,32
34,30,31,27,31,24,24,30,34,36
36,31,32,37,34,25,54,33,38,29
25,32,34,29,27,33,30,35,38,30
25,28,21,35,26,37,26,32,29,33
37,30,23,29,26,27,29,33,30,24
30,34,23,38,26,25,39,41,27,36
37,36,31,33,26,39,26,35,32,31
32,28,31,23,31,37,33,33,34,32
36,41,30,25,23,31,25,26,35,33
34,26,45,26,29,28,30,23,42,35
29,28,39,28,27,35,24,48,27,36
33,32,35,30,38,27,29,33,24,30
44,29,38,23,30,41,31,26,28,37
28,43,30,34,28,29,34,30,30,28
33,37,26,27,21,25,35,36,31,28
34,25,31,31,25,30,27,27,39,32
27,27,31,29,35,37,35,33,35,28
34,25,38,27,22,33,37,35,32,30
36,28,36,32,41,28,42,24,27,27
38,24,29,20,38,36,26,34,33,31
29,25,26,32,30,38,28,29,29,34
28,29,29,32,28,26,38,31,41,27
35,42,31,29,27,37,39,24,31,24
30,27,28,36,30,39,22,25,43,42
42,29,26,32,29,34,30,29,34,30
41,35,35,27,28,45,40,43,27,34
43,42,24,32,20,35,29,29,22,29
33,29,32,35,23,31,37,24,26,32
33,28,35,29,29,24,35,24,28,38
33,27,37,28,43,30,31,40,36,33
26,29,28,43,40,34,26,36,31,27
34,44,30,31,33,28,31,37,32,26
27,27,33,28,34,32,29,34,29,28
28,29,25,27,32,31,31,37,31,35
26,29,41,29,36,34,34,38,26,40
32,27,34,30,37,28,28,31,29,23
43,31,21,41,29,44,34,37,35,32
34,24,35,23,28,49,36,37,26,30
32,29,30,36,27,27,44,42,29,26
35,26,28,34,33,41,34,38,24,35
35,37,26,31,24,31,28,35,32,38
28,55,26,43,24,26,22,37,35,27
21,41,37,23,42,27,33,38,32,34
47,33,29,31,25,23,40,36,27,40
34,27,57,26,27,33,33,39,32,43
29,25,34,25,30,23,34,23,31,33
30,29,33,26,37,25,35,24,28,34
32,36,36,32,28,44,24,34,32,31
25,27,27,38,38,29,39,38,33,33
32,42,34,31,31,38,33,40,32,27
22,45,23,28,31,29,31,39,26,29
29,30,43,30,34,39,28,32,37,34
35,38,28,31,26,29,26,39,29,28
36,36,32,31,29,44,27,29,40,34
29,33,29,36,28,38,25,30,26,33
34,41,30,27,27,34,38,28,32,38
33,33,41,35,27,39,25,26,30,31
36,28,32,32,41,28,28,25,25,42
48,33,31,33,35,30,31,45,30,27
40,39,34,28,32,30,27,27,28,47
34,33,32,32,26,29,37,36,28,30
29,30,30,28,37,32,28,33,29,27
35,52,24,33,35,27,29,40,26,41
34,39,32,39,33,28,27,38,29,36
32,39,34,39,30,29,33,33,35,34
29,33,24,35,35,42,25,33,27,34
35,31,26,40,29,35,35,29,34,31
27,35,29,33,35,39,26,42,36,25
28,38,27,32,28,34,31,35,26,27
30,26,29,24,34,36,27,43,34,27
29,36,34,33,22,52,33,23,32,33
37,30,32,31,41,43,31,39,27,29
29,35,42,28,34,26,25,34,40,28
29,31,26,25,26,28,27,36,37,38
30,31,33,30,29,29,41,23,30,28
32,39,32,30,31,24,34,38,29,31
39,38,34,39,31,32,40,23,27,34
