Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
27,31,33,36,29,31,34,31,29,25
34,33,28,31,36,33,31,31,24,25
33,29,38,30,31,37,28,35,31,26
34,28,34,28,36,43,25,28,29,32
26,47,24,28,53,30,30,36,39,24
35,25,40,25,30,30,40,40,28,31
24,34,29,27,24,29,33,35,29,24
40,34,28,29,31,45,28,30,25,26
26,37,31,36,28,24,27,33,37,31
31,34,28,31,30,33,33,27,40,34
28,27,31,26,29,37,30,27,26,34
26,24,28,39,27,31,35,30,29,24
32,32,36,23,31,45,29,32,27,32
24,25,36,26,30,33,30,29,24,32
25,28,27,27,28,35,32,28,37,29
24,30,29,29,26,31,46,37,30,27
25,26,27,26,37,28,28,28,26,24
35,25,25,38,25,32,33,34,24,32
32,28,31,30,39,47,28,39,30,31
30,28,41,34,31,34,33,25,22,28
27,34,27,33,31,37,31,44,27,25
27,39,33,27,27,30,31,33,29,28
30,35,40,31,37,34,36,39,36,31
28,32,37,42,25,38,33,32,31,32
30,30,34,34,29,32,27,36,35,23
33,31,29,30,32,26,54,33,25,31
28,25,30,31,32,30,28,34,27,30
41,27,31,30,39,35,31,34,28,28
30,26,26,31,26,30,25,31,35,28
33,34,33,29,25,36,25,33,30,24
30,25,24,34,31,45,28,26,32,30
32,31,36,35,30,29,27,29,26,25
30,33,30,27,30,30,25,34,31,25
36,30,32,28,25,27,27,32,31,33
30,25,28,31,31,43,23,36,34,29
38,29,39,28,26,50,23,30,29,34
31,31,30,32,29,28,30,28,26,27
29,41,29,28,26,39,25,30,23,27
33,28,28,30,25,39,31,22,28,34
27,37,32,29,40,39,21,25,32,28
36,29,31,39,34,25,30,49,28,28
28,30,29,25,21,36,32,31,27,33
30,33,35,28,28,38,32,46,29,30
28,28,28,36,28,26,30,33,31,29
30,30,30,32,42,31,29,29,26,30
29,34,27,36,27,51,32,32,25,25
31,27,33,27,22,26,31,28,30,37
31,40,28,31,33,23,29,31,33,30
26,26,32,32,28,27,33,27,24,30
30,29,38,33,24,31,25,39,32,33
22,37,28,31,37,38,26,28,29,24
31,28,31,27,38,30,36,33,27,29
28,36,45,29,36,43,41,27,36,23
33,30,39,32,28,26,28,27,23,26
28,28,26,30,30,35,34,25,28,26
28,38,33,30,28,47,28,22,29,40
31,26,34,27,25,43,25,27,26,34
31,34,33,30,35,33,26,37,24,26
32,24,28,39,28,36,26,41,30,29
30,24,30,29,27,34,34,32,30,36
28,22,38,32,23,31,30,30,27,28
