Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
25,23,28,24,30,31,26,24,27,21
31,26,35,23,31,23,37,28,35,30
27,29,37,31,23,24,27,26,31,27
25,29,24,26,30,26,29,24,36,27
25,28,29,26,30,22,27,29,26,25
28,27,32,24,25,25,27,20,24,27
33,22,28,26,29,33,31,25,36,32
34,27,24,26,28,30,27,26,34,24
24,23,27,28,29,25,29,22,40,29
36,26,25,34,25,23,23,26,26,30
32,22,24,27,27,30,24,24,33,30
39,24,25,22,28,33,30,35,30,27
30,28,30,26,34,24,24,31,32,31
21,29,28,28,25,28,28,24,29,26
25,26,23,25,28,22,25,27,37,25
30,26,28,26,27,34,23,36,31,31
28,27,30,22,26,34,25,28,22,28
26,21,34,32,36,20,28,23,33,27
35,21,32,32,27,31,26,24,25,30
31,38,26,26,27,32,27,32,32,40
26,23,21,25,30,27,32,24,25,25
31,31,23,25,29,26,29,28,28,38
28,28,33,27,24,28,19,30,30,30
23,27,21,29,40,30,26,29,26,37
28,30,33,22,26,27,23,25,32,27
33,25,27,31,28,29,28,35,30,32
21,28,30,31,30,27,31,28,28,24
28,28,24,29,34,36,22,22,28,32
25,36,31,26,28,26,27,34,30,27
31,26,28,29,28,26,28,31,25,28
35,24,26,33,28,29,25,29,39,32
34,20,34,24,23,26,25,37,25,26
36,24,30,36,27,21,24,22,27,27
24,35,29,22,29,29,20,26,30,20
26,30,25,25,30,28,25,26,24,38
23,22,24,25,33,28,29,31,36,22
28,32,28,27,30,26,22,30,22,22
35,25,20,27,25,24,41,21,26,26
24,28,21,38,26,24,34,21,22,24
24,30,31,29,24,28,25,30,23,27
31,30,21,23,29,24,25,29,25,22
29,22,21,28,26,25,28,31,27,33
34,20,30,30,26,28,24,27,29,42
26,30,24,25,29,22,28,25,26,32
38,24,28,22,33,21,34,24,29,25
35,23,29,30,25,30,19,26,43,26
36,22,28,28,29,29,23,24,39,25
24,27,28,21,26,28,33,27,30,32
34,39,32,26,42,23,23,27,43,24
31,24,18,23,22,26,31,23,32,32
25,38,31,30,21,31,25,29,27,37
26,40,23,28,24,25,24,28,38,29
25,23,24,29,34,28,36,27,26,24
26,25,24,36,25,29,35,31,32,36
38,26,24,22,35,22,33,30,31,31
22,34,22,25,30,20,43,26,36,21
40,23,35,24,26,21,24,27,25,22
22,27,20,33,28,37,23,30,25,31
25,33,29,20,32,23,24,16,29,34
22,26,25,25,25,26,24,28,24,23
37,24,25,26,30,28,27,23,34,24
23,22,26,31,22,24,27,23,46,28
22,26,28,25,29,22,26,27,24,39
23,24,25,31,30,21,27,22,31,29
30,28,22,25,32,33,25,24,26,23
24,33,24,27,24,25,30,27,24,25
27,33,26,31,31,37,25,29,28,38
25,32,25,26,20,27,22,33,46,32
34,29,29,24,31,25,23,26,36,23
27,20,34,27,26,26,23,36,34,26
33,33,21,26,35,33,24,35,28,24
26,31,31,28,28,33,30,34,35,22
35,30,23,30,24,38,33,23,22,22
23,27,23,27,29,29,25,24,35,31
33,20,20,31,29,24,23,28,31,31
22,27,28,24,32,27,30,24,28,31
42,26,28,30,23,25,26,31,32,26
25,24,20,23,30,28,25,28,30,25
27,24,24,22,36,24,27,26,36,25
24,27,24,32,22,28,21,26,30,30
30,24,27,31,32,23,32,26,30,29
35,27,26,31,22,30,22,27,24,28
26,34,26,30,31,37,29,29,28,18
25,36,22,30,26,21,29,28,23,27
24,32,25,26,30,24,32,36,29,22
35,20,23,29,29,29,30,30,22,30
23,29,24,29,24,36,32,33,27,32
31,28,42,23,26,26,40,24,24,29
23,23,28,29,25,28,27,26,36,30
23,26,30,28,36,24,31,32,23,33
23,20,30,22,42,22,23,22,36,28
26,30,26,31,33,26,25,24,26,24
