Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
35,36,30,22,29,25,24,27,32,27
28,29,24,30,30,25,26,28,24,22
20,31,24,30,25,23,29,25,31,29
37,33,25,31,24,27,28,33,24,29
38,20,34,38,26,29,32,27,24,32
26,25,27,39,32,29,31,30,33,26
21,27,29,36,37,33,29,27,31,31
28,25,24,26,27,30,29,31,33,28
34,27,36,34,29,24,29,27,33,28
32,34,30,27,37,28,25,26,30,25
26,22,31,28,29,38,29,25,25,33
25,21,29,32,22,36,33,25,28,30
27,29,25,26,27,30,28,37,25,28
39,24,28,27,26,27,28,35,26,27
26,29,30,24,33,24,36,24,32,32
30,25,38,32,28,31,28,25,33,26
24,33,25,28,27,28,27,28,27,33
32,28,26,23,29,29,25,25,30,25
30,25,29,38,28,42,29,26,30,30
32,25,37,23,27,26,25,27,31,24
26,28,30,25,25,30,25,25,31,36
22,24,28,33,25,28,30,28,30,29
31,26,40,22,23,28,27,30,27,37
28,28,35,28,24,35,23,29,33,32
25,29,28,34,30,38,36,27,29,27
30,26,35,29,33,30,26,26,34,26
31,24,29,26,24,38,28,31,24,26
25,32,32,33,25,34,38,24,33,27
32,26,27,38,23,26,26,24,30,32
26,31,22,29,29,29,27,28,26,27
29,24,37,33,28,34,26,35,31,27
29,29,24,26,29,30,32,31,31,24
28,30,28,22,30,26,27,25,25,28
23,26,30,37,28,31,27,35,29,26
28,29,36,34,23,23,37,22,28,38
24,24,32,40,37,25,31,31,27,29
32,27,30,34,22,37,39,29,29,27
28,23,27,28,22,28,32,21,31,32
29,33,28,29,24,28,41,31,32,28
31,31,25,30,27,24,32,27,29,25
24,33,32,32,26,27,32,29,24,27
27,36,25,32,28,32,32,36,21,35
26,26,34,28,28,25,33,43,23,32
36,26,26,35,28,29,34,26,23,28
29,31,24,22,30,25,33,35,28,28
30,36,28,33,32,27,23,27,20,28
27,31,28,36,26,28,25,33,25,27
29,28,28,27,33,29,30,23,25,29
23,25,28,36,29,30,36,32,30,31
29,26,25,27,30,29,32,27,32,26
21,24,34,33,25,25,25,25,27,25
28,38,33,35,22,25,27,29,30,27
29,31,31,35,26,33,34,29,29,29
28,29,27,30,27,28,32,27,35,28
25,29,32,29,24,27,28,38,35,24
32,35,32,30,25,26,33,29,25,34
28,39,32,31,32,26,25,29,23,25
23,22,37,33,26,30,27,26,33,32
27,25,28,24,33,27,33,32,27,28
28,23,30,27,32,30,25,34,23,28
25,27,27,36,32,28,40,31,37,30
25,29,29,26,28,26,28,27,32,32
25,25,26,33,32,38,30,29,30,23
32,23,33,22,27,30,35,28,33,28
33,31,32,34,26,29,27,39,31,26
40,29,34,29,24,35,41,23,29,27
26,27,29,32,25,31,26,24,31,27
27,25,25,32,40,25,38,36,32,29
30,28,45,28,21,28,29,28,31,25
39,38,35,24,23,36,35,33,29,31
29,31,35,28,27,28,21,33,24,27
29,32,36,42,27,27,37,30,26,21
28,34,27,24,27,35,29,36,29,30
27,26,27,29,31,25,29,22,34,25
27,28,45,29,27,30,37,23,25,34
28,30,26,27,30,28,26,31,40,29
31,26,28,27,32,31,30,29,25,28
26,33,28,23,24,28,23,24,27,28
33,29,23,27,27,28,30,30,31,34
31,30,24,27,26,25,22,33,19,27
34,27,30,26,27,31,37,33,30,28
30,23,35,32,27,40,41,24,27,27
