Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
36,27,35,25,22,35,28,31,32,27
33,32,32,29,25,33,32,34,27,26
40,26,32,31,26,33,34,24,29,33
28,31,33,34,29,29,27,40,26,25
27,26,25,34,38,24,29,30,39,41
30,31,33,31,29,25,34,32,31,24
36,22,32,35,34,25,33,30,34,27
29,34,31,26,39,22,23,34,26,27
24,28,40,33,31,42,29,31,30,40
27,25,29,31,39,28,34,27,31,37
31,33,26,25,34,37,31,27,29,26
29,28,29,33,30,27,35,30,29,37
26,32,32,32,26,39,35,27,32,37
27,27,30,26,32,25,41,28,24,29
28,29,32,32,34,36,26,34,31,25
29,31,29,31,29,37,29,35,28,31
27,29,34,29,27,27,33,41,28,23
27,22,30,30,28,36,31,31,30,29
33,30,33,33,28,34,36,31,38,42
34,28,33,34,26,27,41,36,37,22
42,34,31,32,33,39,33,29,36,27
30,29,25,26,33,30,29,31,34,27
40,24,29,28,35,21,36,29,38,34
25,31,28,31,38,28,29,36,27,28
38,31,26,35,33,34,33,25,26,29
32,26,46,33,25,30,32,28,25,31
35,37,20,29,27,32,30,36,32,26
35,31,36,26,27,33,24,26,32,27
40,26,32,32,26,30,29,29,27,28
29,25,36,25,30,27,32,22,31,26
36,29,28,26,33,29,29,31,33,34
24,26,26,30,25,34,36,32,34,27
25,33,34,30,31,38,32,29,27,29
25,28,38,27,30,31,33,29,29,37
26,21,34,33,23,27,27,25,32,30
28,30,26,32,27,30,34,28,31,29
31,29,33,34,28,25,22,34,31,34
29,27,25,41,28,28,34,33,26,35
35,26,34,34,31,26,36,24,36,29
33,27,41,39,38,30,29,27,30,31
28,31,25,32,30,31,42,30,35,41
37,29,26,39,32,31,28,24,31,27
27,35,27,32,33,30,20,30,27,32
42,31,30,29,28,30,27,31,32,28
51,29,37,27,23,33,28,30,30,27
38,26,31,26,27,24,28,24,39,29
26,29,35,31,29,41,31,39,31,26
25,27,28,24,32,31,30,29,30,34
35,24,34,30,31,31,38,23,27,28
31,30,34,34,35,30,36,28,33,36
34,29,31,25,25,29,27,27,33,30
29,31,30,29,31,32,31,30,30,29
28,29,34,33,26,33,35,30,33,30
29,35,32,29,37,28,35,37,32,20
32,26,31,32,34,31,24,31,38,26
25,32,28,31,32,33,26,35,33,28
42,31,25,32,30,25,31,29,41,29
35,33,27,30,29,32,29,39,36,28
30,35,26,26,28,29,26,25,32,31
32,22,29,26,40,28,36,33,28,27
34,30,25,26,30,28,34,29,30,32
31,31,31,23,30,29,27,28,35,38
29,34,27,34,27,27,30,31,32,30
33,33,27,33,33,30,34,32,30,27
29,36,34,29,31,30,30,25,31,34
29,30,31,30,28,31,40,32,29,30
30,29,31,27,30,31,31,26,25,26
32,33,32,35,30,27,43,24,34,44
26,25,30,28,28,28,32,37,32,26
26,30,34,33,30,25,36,27,32,29
29,26,25,26,25,26,33,30,28,29
36,32,25,27,25,28,32,28,31,27
32,30,34,24,31,46,25,24,30,27
26,27,38,40,35,42,26,28,24,28
29,29,31,24,31,27,40,28,31,25
30,33,35,31,31,29,36,26,25,26
33,31,31,25,26,29,26,28,28,34
29,36,30,33,34,36,40,24,35,23
27,28,32,34,35,31,25,30,27,34
31,30,28,37,29,31,25,30,30,36
40,30,34,33,29,26,26,28,30,26
28,30,33,28,30,32,30,27,32,36
34,26,31,29,24,30,24,31,28,31
27,25,27,27,27,28,28,27,32,34
27,32,42,29,32,32,44,31,32,31
32,28,27,24,27,33,29,30,30,29
28,36,36,32,27,31,32,34,34,36
34,29,30,34,32,31,34,31,27,32
23,25,26,27,30,32,28,31,29,29
27,29,29,34,32,39,23,27,38,28
24,29,28,28,27,30,25,24,25,29
44,32,30,33,30,43,28,35,34,30
36,36,25,36,33,25,36,35,26,27
42,31,28,32,27,30,26,29,28,29
27,28,33,28,35,41,27,35,26,36
22,31,34,31,27,33,31,29,22,25
29,24,32,26,27,26,32,40,22,29
32,29,33,26,24,36,33,25,39,25
39,29,42,41,29,36,25,30,30,28
29,35,43,36,27,33,28,32,36,25
33,28,30,28,25,25,22,27,31,35
28,26,25,29,31,40,33,23,34,34
31,27,29,28,30,26,28,26,38,29
33,29,33,30,28,28,33,33,32,30
26,25,35,27,36,32,25,27,27,24
37,24,29,35,30,35,25,32,33,32
28,41,28,27,34,34,23,28,27,32
32,28,34,36,30,34,28,29,28,29
23,23,36,34,29,33,32,29,26,35
26,34,25,31,29,28,26,26,32,30
37,27,39,29,27,26,23,23,25,39
31,33,29,33,33,24,31,28,28,34
28,37,29,29,33,43,27,31,28,28
37,29,39,29,35,34,28,29,26,27
31,32,25,33,31,31,28,35,29,29
34,28,33,31,32,27,36,32,34,27
33,34,27,28,30,32,34,34,35,27
32,27,32,29,24,23,31,28,30,27
28,32,36,31,34,31,34,29,42,35
30,33,46,26,29,27,25,29,27,29
25,33,31,29,28,43,24,28,37,27
23,25,32,32,29,26,24,38,23,26
29,30,26,27,30,31,26,30,31,31
31,30,27,33,33,26,39,27,27,34
35,34,32,31,37,33,34,31,30,35
28,23,28,32,29,37,33,30,33,30
26,27,28,26,26,33,31,28,34,32
41,25,28,39,24,28,30,26,32,29
34,30,29,47,36,25,37,29,33,38
27,25,29,27,36,29,32,25,31,26
27,38,31,26,25,29,32,37,41,27
27,38,30,34,33,30,22,29,24,30
42,35,33,38,36,35,29,32,30,37
29,24,26,34,34,28,23,30,29,27
29,23,29,29,28,31,33,32,29,31
36,32,35,29,30,34,42,39,36,38
29,35,34,30,33,35,30,29,33,27
31,30,31,27,30,35,31,30,33,38
38,31,30,29,39,26,32,36,27,32
21,25,28,32,27,27,32,37,31,28
25,30,32,39,33,29,24,31,32,28
26,29,38,31,33,27,23,31,35,27
29,26,35,30,32,32,33,28,33,27
29,30,29,34,29,23,24,39,30,34
27,29,35,34,30,28,33,29,27,31
28,31,25,29,41,33,29,27,26,28
33,20,26,42,25,30,28,34,37,27
27,28,29,36,37,27,25,34,29,31
29,26,31,30,28,42,23,30,30,26
45,24,31,29,28,30,30,24,29,27
33,29,31,31,26,30,25,29,27,29
35,26,28,28,29,26,26,28,30,27
37,28,31,32,32,35,30,25,25,27
42,29,31,30,28,33,34,27,30,25
24,27,32,25,29,32,28,32,30,28
29,27,41,38,30,31,28,28,35,33
26,37,36,23,26,33,24,30,36,30
29,30,34,28,25,27,32,27,34,28
27,26,28,35,24,34,30,31,32,25
25,28,27,37,24,24,30,31,33,32
22,31,33,34,29,22,35,32,34,25
30,22,26,33,41,34,25,23,31,31
30,29,32,34,24,34,36,32,32,32
31,32,32,29,28,26,31,38,28,26
30,24,35,24,30,29,28,32,28,27
28,30,26,28,23,26,27,28,28,27
37,30,30,33,29,30,26,34,31,31
31,32,35,29,26,31,31,29,31,36
32,29,33,30,28,30,28,28,24,27
29,33,30,33,27,29,29,28,30,26
37,28,28,27,37,28,27,31,33,31
45,27,33,27,30,25,39,29,24,24
31,35,30,31,35,27,32,23,26,29
34,23,30,31,27,37,38,30,39,30
31,29,35,31,35,30,37,32,31,32
23,27,25,36,36,30,38,38,37,36
32,27,29,31,27,28,36,27,29,31
28,35,26,27,24,31,25,24,41,29
35,26,26,45,35,29,37,29,28,43
37,29,32,28,26,28,30,25,32,32
35,33,36,32,39,30,30,29,24,33
28,24,28,30,39,37,29,28,38,38
32,27,25,25,28,26,29,33,29,36
34,27,30,29,28,33,29,29,26,30
22,27,32,36,35,35,33,33,30,33
33,26,32,36,28,29,30,30,25,35
32,29,34,29,26,36,29,30,34,28
31,29,38,28,31,27,33,26,28,35
38,34,28,30,28,34,27,28,34,26
21,27,35,28,22,28,30,33,33,32
36,32,29,34,26,28,38,32,33,24
26,32,36,33,30,25,32,28,26,27
22,31,33,27,21,33,25,26,26,29
27,30,31,34,33,40,32,26,29,27
26,32,31,33,27,43,25,24,32,34
29,28,24,35,43,26,27,26,41,24
32,28,26,28,36,28,36,29,29,30
30,22,31,36,26,37,33,28,35,26
29,28,37,29,33,25,23,27,35,32
31,32,37,29,28,32,36,22,36,43
30,29,36,34,30,31,34,33,33,29
34,40,26,32,32,30,19,24,41,25
26,31,33,27,31,45,35,26,28,26
36,26,23,26,38,25,33,34,27,34
28,36,24,27,33,30,26,25,26,32
32,27,29,30,29,28,31,26,28,28
34,34,38,33,31,33,42,26,35,38
31,34,27,25,37,27,34,34,36,37
31,25,38,31,30,29,32,31,34,32
28,29,31,30,31,29,36,32,32,35
35,28,29,34,29,32,30,26,33,29
35,34,38,33,37,34,23,27,34,27
29,30,27,37,30,33,30,27,32,26
23,29,32,39,31,33,27,22,26,25
32,26,21,29,29,33,23,22,28,33
36,26,28,29,23,28,31,30,41,31
30,31,29,27,39,34,28,29,28,36
26,28,31,40,25,28,22,28,32,36
25,32,27,34,27,30,31,27,36,26
32,28,35,36,30,26,35,30,29,32
33,32,25,31,29,29,30,31,32,26
31,32,28,33,39,30,30,31,26,28
32,29,29,26,33,29,26,24,30,31
33,26,30,31,27,27,27,28,30,24
35,33,28,42,25,32,48,27,32,29
43,26,33,29,25,31,37,29,36,30
27,29,36,33,26,38,30,37,33,32
34,30,40,33,27,36,27,37,37,38
29,30,31,33,39,46,27,30,25,28
29,29,33,34,33,26,29,29,30,26
28,26,31,28,35,29,25,28,29,33
29,33,28,37,36,26,30,24,35,26
35,31,25,28,26,27,25,32,25,28
30,31,36,30,33,31,34,31,36,39
24,29,34,30,28,28,33,37,33,29
29,29,35,23,24,42,29,31,29,35
36,27,26,27,32,27,30,30,30,33
34,27,25,25,28,29,29,39,28,23
25,28,29,30,40,32,26,26,31,30
30,24,29,40,30,28,31,34,42,31
33,33,30,33,37,36,27,30,34,21
32,25,23,29,25,29,39,25,26,26
32,26,27,36,31,32,25,21,28,28
32,32,27,36,28,27,31,25,31,34
24,29,31,34,24,40,30,31,34,33
34,31,31,34,27,24,26,34,23,32
30,29,31,31,32,28,40,29,33,37
32,29,26,32,32,31,29,30,32,27
35,32,27,36,28,28,31,29,23,30
32,28,27,37,27,33,34,25,31,29
29,27,43,27,24,38,28,27,33,31
32,31,34,23,25,28,33,26,40,31
31,26,34,28,25,31,31,26,29,27
30,30,31,36,27,40,27,26,29,29
33,35,28,23,28,42,27,35,29,25
33,23,38,28,35,34,27,29,29,30
31,25,30,29,35,30,33,30,27,26
28,30,25,30,29,32,30,26,25,24
38,30,30,28,27,31,26,30,34,29
27,33,24,38,36,30,30,33,29,27
29,30,28,24,31,23,31,26,30,30
30,33,35,35,37,29,31,32,28,32
26,30,30,28,35,42,28,25,29,33
39,23,22,26,26,23,29,37,28,32
30,32,31,31,30,28,35,28,28,28
25,38,33,32,27,28,26,26,28,31
33,33,29,25,35,32,32,35,27,32
37,29,31,28,29,37,36,29,36,25
30,25,21,37,29,26,29,34,28,31
27,37,33,33,23,27,29,33,28,27
28,26,29,24,26,27,26,38,26,31
30,32,34,30,40,31,29,27,33,31
33,31,26,35,27,34,27,32,32,30
25,25,32,30,30,30,44,28,32,35
34,30,29,30,29,26,29,30,29,26
32,35,34,24,28,39,28,31,34,36
49,29,35,28,26,47,27,29,29,39
25,23,29,29,36,31,31,29,30,39
36,30,38,37,33,32,30,30,32,30
24,27,29,26,28,32,32,27,27,35
32,27,22,33,35,37,55,34,33,29
32,27,26,34,28,41,26,31,28,33
22,26,31,31,36,28,28,30,31,27
29,25,23,27,25,24,30,33,29,27
24,28,32,42,25,32,33,31,27,25
28,23,28,30,27,32,32,31,33,36
39,27,34,33,27,33,31,27,37,27
26,29,33,39,43,28,29,32,30,28
39,26,33,29,26,27,27,25,33,33
27,34,45,37,26,38,34,28,28,29
31,27,26,29,23,32,26,32,35,26
34,26,26,28,33,38,26,30,24,28
33,29,34,37,31,28,26,31,29,30
31,30,30,36,35,23,28,28,35,27
25,29,31,27,27,23,28,32,31,29
28,45,43,36,30,35,25,29,38,34
24,26,27,27,22,34,31,30,32,35
34,28,30,29,28,29,28,28,34,31
31,28,36,27,26,25,30,29,32,41
29,34,23,33,27,24,29,25,31,30
34,26,34,30,24,30,36,30,28,23
30,27,33,38,27,29,30,29,29,36
28,26,34,30,33,35,29,23,27,29
29,30,24,31,32,33,29,35,31,25
27,28,25,28,31,26,29,23,33,27
28,27,33,28,34,28,32,23,30,31
37,25,28,32,31,34,26,28,30,30
28,26,39,38,26,36,29,30,28,27
31,30,26,27,30,33,28,25,34,28
30,32,36,28,28,35,29,27,30,27
27,33,29,28,25,26,33,27,30,27
34,30,31,24,29,24,25,27,27,35
32,33,30,30,24,27,33,31,27,30
33,38,25,23,24,33,33,29,31,28
26,21,34,23,33,28,29,30,37,21
36,29,28,29,38,33,26,26,29,30
27,24,34,32,29,30,30,32,33,34
33,32,38,25,29,23,24,32,42,33
30,29,29,33,25,28,23,28,29,25
31,24,30,34,24,35,30,26,38,28
38,27,31,26,28,32,35,33,30,32
26,31,31,32,32,32,25,28,36,29
31,28,30,34,26,38,30,24,27,28
33,31,30,34,29,34,29,27,36,29
28,29,27,33,31,34,23,29,30,39
31,32,25,26,29,32,30,27,30,27
31,28,28,28,27,33,30,28,32,31
37,31,27,31,30,27,29,24,31,29
30,21,30,29,33,28,33,36,29,32
33,27,29,31,38,37,31,31,31,32
29,27,26,30,27,25,32,26,31,32
25,25,34,34,30,25,26,33,29,34
40,31,25,30,26,33,30,27,40,23
28,39,29,36,27,24,29,29,22,26
32,28,27,26,26,32,43,29,39,33
31,30,40,41,27,37,32,28,33,29
41,30,31,28,33,34,26,29,31,27
33,34,27,24,32,34,35,29,26,28
29,31,26,31,33,32,25,32,30,30
41,28,31,44,31,34,24,31,28,32
23,33,36,27,30,28,24,27,29,37
32,30,32,30,29,29,32,31,29,29
30,25,44,31,30,36,33,26,29,30
30,29,35,28,30,30,28,29,36,29
27,30,32,27,28,27,32,29,27,27
32,29,25,26,35,29,29,25,32,30
30,30,39,28,27,30,27,27,29,39
30,31,29,30,39,35,27,25,28,32
29,34,25,26,25,30,29,27,31,26
34,27,25,28,39,31,23,26,27,28
32,25,32,33,32,31,28,28,33,26
32,30,38,26,23,27,25,29,35,29
32,27,24,27,24,32,37,26,31,28
30,26,34,29,35,25,34,27,32,31
33,28,38,30,29,31,34,28,42,32
48,28,25,30,31,34,33,27,28,26
30,24,27,31,28,33,35,38,24,24
25,36,32,37,23,30,32,29,37,24
36,35,31,33,35,29,28,33,38,26
30,33,27,26,25,27,32,31,30,35
29,26,29,31,28,26,34,28,29,31
30,29,31,38,29,23,38,33,33,24
25,31,37,27,31,29,25,30,25,31
30,27,30,27,29,33,29,25,34,27
29,27,39,39,29,23,27,32,31,28
34,31,28,34,25,35,32,32,36,35
38,29,32,29,32,35,29,37,35,33
30,34,31,29,34,29,35,30,31,31
29,39,29,34,33,33,26,26,30,31
29,30,31,32,37,34,33,33,31,29
31,24,32,32,31,30,29,30,26,32
32,31,27,26,30,25,32,27,30,26
50,35,36,30,26,37,26,32,33,32
33,26,31,30,24,23,28,28,28,28
47,25,38,29,35,28,27,31,32,29
32,35,29,34,32,32,36,29,30,27
41,30,30,25,33,27,36,24,40,32
37,32,43,29,27,36,33,30,36,31
31,32,29,30,25,33,39,27,33,35
32,27,29,27,31,26,28,32,30,27
31,26,36,32,32,36,30,31,29,30
33,37,26,34,28,23,29,38,28,29
35,24,31,29,30,28,30,24,32,40
44,26,30,39,34,31,34,30,30,29
30,32,29,30,27,29,25,33,39,31
27,27,35,31,35,30,34,26,27,29
33,36,36,41,28,28,27,29,35,24
32,27,31,24,29,30,34,33,31,34
31,31,28,26,27,31,29,31,28,31
27,32,33,22,34,35,30,35,32,29
27,27,33,29,25,30,29,27,42,28
32,25,34,35,25,28,27,30,31,27
33,33,33,24,29,33,24,26,28,31
26,29,29,30,32,27,28,29,34,35
26,32,26,29,25,39,31,29,33,32
29,26,29,36,30,24,29,22,31,28
25,26,29,31,27,27,38,30,26,28
33,35,29,31,31,27,29,25,36,27
36,27,33,33,25,27,33,32,32,28
23,31,34,41,29,29,31,32,40,30
33,24,35,29,25,32,33,29,28,30
37,31,36,28,32,35,30,30,33,28
35,32,35,34,36,29,37,41,31,42
31,31,30,42,32,34,32,27,32,36
26,29,31,29,27,32,26,32,33,24
30,29,36,32,29,30,27,28,38,31
23,27,27,28,29,30,27,35,35,44
29,28,27,31,26,35,29,27,28,42
24,34,25,28,27,27,29,29,35,30
27,32,31,34,28,30,35,31,30,35
27,27,34,35,28,33,26,30,30,28
28,22,33,28,41,28,35,25,31,29
30,31,34,26,27,33,23,25,35,36
25,30,32,24,22,28,33,30,39,26
25,27,37,28,28,34,27,31,25,38
24,29,29,30,31,27,31,28,32,29
33,29,32,23,29,31,27,31,27,30
31,30,37,25,27,27,26,28,40,35
29,33,31,26,29,31,27,30,26,28
25,28,30,34,42,33,36,24,35,36
33,38,25,35,32,29,32,25,24,29
32,28,40,29,29,36,28,31,30,29
31,28,38,36,30,30,27,30,29,31
26,29,25,24,33,34,25,30,38,29
42,41,34,26,28,29,32,28,36,29
24,37,31,33,26,28,28,26,36,29
25,33,33,34,32,27,32,30,28,29
33,30,37,36,29,23,28,27,25,27
30,29,25,26,34,29,34,23,20,34
26,32,42,27,28,34,29,30,34,31
27,24,29,36,31,32,28,27,38,32
36,26,27,29,34,35,30,32,32,27
29,34,32,37,27,26,25,22,32,30
28,35,29,34,31,27,29,30,30,31
29,30,32,29,31,27,32,35,27,38
