Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
33,34,33,30,23,20,29,30,25,27
30,27,29,27,24,30,25,27,30,28
31,33,34,30,32,28,31,33,27,35
29,27,32,33,31,37,29,30,24,32
23,33,26,26,33,29,31,28,31,34
29,27,27,35,26,20,24,23,26,27
29,30,30,31,35,27,27,27,30,29
25,29,26,31,23,31,36,27,33,30
25,29,31,33,29,25,28,30,25,32
23,27,26,22,31,29,26,30,23,29
27,29,25,28,24,24,29,29,30,27
29,27,27,29,28,23,28,27,27,37
33,28,23,25,26,27,28,33,35,37
27,23,31,31,26,29,28,28,29,30
29,25,30,29,23,25,27,28,25,24
35,30,29,36,25,22,29,30,30,32
30,28,26,25,31,29,26,27,27,26
36,29,32,27,32,32,26,26,28,20
31,30,28,29,30,31,28,28,28,26
31,31,25,38,35,26,24,36,30,26
26,24,23,27,28,26,27,27,30,28
26,27,28,27,35,35,31,28,29,23
29,22,33,30,28,31,30,29,29,35
23,29,29,31,30,25,38,27,23,30
26,29,28,27,37,29,26,28,26,30
24,29,29,23,31,25,30,31,23,28
30,27,28,26,29,26,31,32,21,35
38,28,32,31,30,22,28,33,30,31
27,28,26,26,25,25,26,31,27,25
25,29,26,27,32,28,33,26,34,29
24,29,34,27,27,27,29,26,30,31
29,32,25,29,22,37,26,25,27,22
36,28,31,34,26,26,28,34,27,23
28,27,25,34,25,34,26,23,32,29
27,29,25,25,40,31,26,35,27,34
27,30,35,25,35,28,32,26,26,26
40,26,30,32,33,31,27,29,27,24
34,24,29,27,31,24,39,23,26,33
29,26,25,32,27,26,28,30,23,34
28,36,25,28,23,32,26,32,25,30
27,36,31,29,36,27,30,26,27,31
25,31,30,43,24,29,31,30,30,28
28,27,27,24,27,28,25,22,33,25
28,33,29,25,30,28,38,30,31,31
30,26,30,29,27,36,32,30,30,30
27,29,31,26,25,27,29,33,26,27
26,26,27,31,34,27,26,35,31,25
30,28,26,31,24,23,30,26,26,34
30,29,26,30,27,27,27,27,26,20
25,23,30,37,36,22,24,29,29,31
24,24,23,30,28,35,26,24,36,26
38,24,30,44,32,24,29,35,29,26
27,32,25,33,26,25,28,31,30,25
32,28,28,33,31,33,34,29,26,35
27,33,27,37,30,27,26,27,28,25
24,33,21,29,31,25,32,32,26,36
30,23,31,37,28,28,36,28,34,37
26,24,35,33,33,21,31,30,35,28
25,32,27,26,34,30,32,27,31,27
24,32,31,32,51,24,30,23,33,25
28,27,28,23,35,23,32,30,28,25
30,28,30,31,33,28,30,26,27,31
36,26,25,30,27,25,26,31,25,27
32,28,28,26,30,34,22,28,33,31
22,22,30,30,29,25,33,31,25,24
25,26,28,27,26,29,27,27,28,26
28,28,29,29,29,33,26,33,30,27
27,28,35,31,23,28,26,31,33,26
29,26,25,27,27,32,28,34,34,23
25,28,26,26,38,29,29,28,25,28
26,26,28,30,28,24,28,25,29,27
28,26,24,40,25,27,41,30,32,23
28,36,29,28,28,28,28,27,28,24
26,27,33,30,32,31,21,25,31,32
25,27,36,25,33,34,29,25,26,38
26,32,37,29,28,30,27,30,31,26
24,26,32,31,29,30,33,26,29,27
28,31,26,28,27,24,33,26,35,22
26,29,27,27,28,22,31,26,35,32
34,33,35,29,31,35,29,25,28,25
26,23,26,31,37,22,32,25,30,24
31,27,30,32,34,24,28,28,25,28
25,29,28,28,28,26,27,30,27,25
28,28,37,34,37,30,28,29,25,25
33,27,25,31,30,26,29,32,37,30
21,23,28,26,27,24,32,29,27,23
24,33,32,27,35,28,33,32,27,22
30,29,24,33,33,24,27,25,25,28
22,30,24,31,23,28,32,24,26,27
28,28,29,28,29,35,36,33,33,30
19,25,23,32,29,32,38,24,35,27
33,25,28,26,30,29,20,30,26,27
27,21,32,26,30,27,26,26,27,27
27,23,33,32,25,32,31,22,31,28
35,32,30,28,30,26,25,28,27,28
29,28,26,26,28,29,25,33,32,27
36,28,26,42,30,29,28,34,27,40
25,31,27,35,30,25,30,33,37,23
36,29,33,26,24,24,27,28,31,29
30,27,27,29,26,30,35,35,34,23
34,34,31,40,33,23,27,28,29,29
29,28,38,21,29,31,25,26,26,27
31,33,32,31,29,30,22,31,34,26
26,35,31,24,32,29,26,26,24,29
24,25,24,24,29,29,24,31,26,32
29,30,36,26,32,28,29,30,27,23
30,35,25,27,26,30,26,28,32,23
27,24,29,31,29,23,28,29,29,28
30,27,31,31,33,35,29,21,25,23
