Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
23,33,29,36,32,32,43,32,30,39
25,32,37,36,29,43,40,36,27,42
28,29,29,27,46,26,44,32,30,44
28,48,33,26,26,32,32,38,32,28
42,43,23,22,37,39,41,28,26,24
44,31,27,45,29,36,39,37,35,33
30,31,26,28,55,36,39,39,34,38
23,28,38,24,33,34,35,32,21,43
32,32,34,42,32,33,35,28,26,34
30,34,27,32,22,32,36,41,29,28
26,32,23,36,39,32,24,33,28,40
30,33,29,42,31,29,30,28,31,26
37,23,25,42,31,28,30,37,45,38
39,28,33,27,29,25,42,44,30,37
47,50,27,23,47,27,29,30,32,29
27,40,24,28,35,31,29,26,26,29
27,34,30,29,32,30,46,27,28,28
41,28,34,35,42,43,38,38,35,28
31,34,35,30,33,39,35,25,30,30
29,33,33,29,44,35,26,44,39,45
28,32,34,26,23,35,53,33,32,32
28,32,23,22,32,38,29,27,49,36
27,37,27,28,31,35,34,43,38,33
35,37,25,28,32,31,35,30,47,27
22,29,37,26,22,43,36,27,24,32
33,28,25,23,30,26,41,29,30,26
33,31,29,32,28,46,43,44,31,38
23,37,35,27,32,37,32,29,33,28
28,25,27,34,29,35,26,38,24,30
27,31,35,26,30,37,30,47,27,31
43,34,30,35,37,49,29,31,32,37
32,36,33,34,31,33,48,32,31,33
29,34,28,36,35,49,35,37,37,29
30,41,31,31,38,39,39,35,30,37
25,31,32,32,29,40,24,31,40,33
35,32,35,42,28,46,31,33,42,29
30,27,27,35,42,29,25,51,32,31
27,33,32,28,29,40,40,30,35,24
33,27,26,28,31,40,45,39,35,33
37,32,26,25,39,40,24,24,29,26
32,34,27,31,36,23,31,41,35,41
28,30,23,26,35,35,25,35,23,42
38,30,27,34,35,40,31,47,41,28
30,35,24,32,39,29,28,32,36,27
28,38,33,39,24,31,37,27,35,30
34,30,24,46,25,29,41,31,41,23
28,28,37,26,28,33,42,41,29,40
46,40,27,26,42,44,31,30,34,32
30,31,29,36,28,30,32,27,32,41
37,43,27,24,30,45,43,40,41,25
33,32,31,48,41,36,35,42,35,33
36,30,25,46,37,40,39,28,46,22
32,30,25,39,28,50,29,25,49,30
28,31,34,32,23,41,33,37,31,31
28,31,35,28,38,35,41,30,31,32
24,25,27,26,37,33,57,42,47,32
30,29,27,43,31,36,35,24,45,26
39,29,31,25,34,33,31,53,54,38
27,23,29,34,42,35,33,39,29,32
38,25,33,36,30,41,30,53,44,32
30,42,32,36,38,42,35,38,36,29
30,31,26,35,27,37,36,55,33,42
32,25,26,34,23,21,28,29,32,32
29,32,31,30,29,42,40,39,55,35
27,33,38,34,34,32,35,34,31,32
27,30,26,33,40,32,37,32,29,33
26,44,32,41,34,33,46,46,31,33
39,47,35,31,35,36,33,47,35,29
31,31,32,36,30,48,25,30,45,39
35,36,29,30,31,38,26,28,25,32
31,27,23,37,22,33,32,31,28,28
23,33,21,36,39,29,27,29,37,22
35,37,23,42,31,41,29,42,31,30
26,24,31,33,32,41,37,32,36,25
24,35,32,34,40,40,25,34,36,32
30,26,23,37,36,40,38,34,32,22
29,31,39,41,32,42,31,27,32,35
27,37,34,28,40,31,40,40,38,28
45,32,24,30,35,33,43,32,49,52
27,25,25,27,33,24,30,51,38,22
19,31,27,37,33,26,58,39,27,26
30,42,30,31,30,33,39,41,33,23
27,24,27,33,36,37,37,29,44,35
32,33,33,30,28,34,28,30,20,30
36,44,30,27,24,40,37,43,42,35
31,29,33,29,24,31,23,32,32,32
24,31,25,28,27,32,43,27,42,25
40,31,27,48,29,28,40,35,38,28
