Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
22,31,37,32,28,48,34,35,27,36
24,37,40,31,35,35,32,27,50,56
33,28,31,21,30,35,39,32,36,38
26,27,51,30,27,31,30,40,54,23
29,33,42,30,24,33,35,43,42,39
30,30,25,22,20,31,28,61,46,37
26,24,33,37,29,29,40,28,28,24
32,29,27,32,59,40,25,23,27,30
27,22,26,31,46,25,35,41,49,28
39,33,31,33,59,29,39,51,41,35
35,26,39,29,38,28,36,39,55,32
30,31,26,47,30,26,25,32,36,34
34,37,32,28,27,32,28,33,33,35
22,35,29,28,24,23,28,25,35,26
37,28,37,37,38,32,36,20,32,24
28,37,28,28,27,38,37,24,45,28
24,26,31,44,31,44,30,39,30,24
40,25,41,24,42,31,29,24,40,32
35,27,24,24,25,28,29,40,36,26
34,25,30,37,25,69,25,24,34,35
28,31,30,29,36,39,59,25,35,28
34,44,33,40,23,27,32,34,31,34
26,31,31,31,27,27,32,39,42,27
41,21,43,24,31,41,24,38,40,30
31,29,36,28,26,32,30,31,59,48
33,24,31,29,26,42,28,41,22,37
30,31,30,25,27,29,40,34,26,37
35,32,35,37,49,32,32,29,47,23
40,35,32,28,32,26,36,23,36,38
28,35,27,28,32,44,33,25,41,24
34,23,34,26,56,35,35,37,39,29
29,26,29,31,45,26,29,27,34,34
23,27,32,29,38,31,36,37,36,20
25,36,41,37,31,38,22,70,47,27
38,36,31,26,34,30,32,23,36,37
27,33,31,29,41,31,45,24,30,32
26,32,47,32,28,35,26,25,25,31
38,28,35,24,40,29,39,34,42,33
32,25,38,27,32,25,31,26,35,40
24,26,27,32,29,30,31,31,36,27
25,26,50,31,33,43,37,57,24,40
27,43,37,32,28,28,28,37,36,41
25,25,31,37,45,32,27,50,35,36
27,28,37,35,30,32,37,34,28,46
29,31,31,35,32,34,29,30,36,26
33,31,26,32,29,28,29,41,53,43
21,29,65,22,30,20,31,48,31,34
37,27,29,36,35,33,29,38,29,42
24,41,28,32,29,26,29,42,24,36
25,33,37,35,32,25,31,57,52,34
26,30,27,26,27,27,27,28,40,35
33,27,24,29,26,30,25,21,50,33
30,37,28,28,47,32,25,36,36,38
31,36,45,28,31,36,34,30,48,32
28,31,39,39,29,33,32,31,29,34
28,49,28,32,27,28,31,23,53,33
26,22,35,34,37,33,30,38,28,48
37,29,32,28,31,27,33,27,39,42
28,28,23,34,36,33,36,52,39,25
35,22,39,29,30,26,39,24,24,34
31,40,37,28,33,32,34,31,32,31
25,26,37,29,33,30,32,39,37,34
28,25,43,35,27,37,28,42,61,27
44,49,29,33,31,26,30,28,39,32
29,30,47,33,24,30,33,33,32,48
33,35,31,27,50,30,46,41,26,52
25,30,31,23,24,24,32,47,31,33
27,30,29,29,33,26,27,31,29,38
23,32,31,32,25,34,33,54,36,32
29,42,30,27,27,36,36,28,32,46
26,30,28,38,56,30,33,32,36,24
33,23,34,22,27,35,29,25,26,45
25,40,32,35,43,26,33,63,31,27
32,31,32,25,42,63,27,36,62,40
28,25,29,25,29,34,26,40,34,36
32,46,37,30,36,35,33,58,41,23
34,23,30,29,23,28,29,24,30,35
25,31,37,31,28,29,26,41,33,31
35,35,30,30,27,32,31,34,32,35
25,24,28,41,27,40,28,39,32,36
27,37,38,30,32,36,29,33,37,40
37,24,28,24,39,37,31,39,30,30
33,39,29,41,27,28,36,31,40,32
40,37,44,30,33,26,41,41,24,28
40,20,30,28,29,28,39,24,35,29
41,30,27,45,54,36,31,37,43,42
32,25,35,28,24,28,33,45,40,29
32,32,31,33,25,26,37,23,31,31
26,30,36,35,40,36,30,52,41,35
28,27,25,28,43,38,31,32,24,27
39,30,37,39,47,30,38,27,44,37
32,37,28,38,33,31,32,37,57,30
36,24,44,39,32,39,39,23,29,40
31,61,35,24,34,25,28,48,40,48
24,36,29,39,32,33,42,32,29,33
22,21,31,34,35,25,30,36,43,25
31,23,26,24,27,33,35,37,29,41
34,21,37,36,33,29,25,30,33,42
34,28,27,28,30,32,30,32,35,45
37,37,36,29,28,34,27,23,37,21
19,34,32,24,32,30,26,27,32,37
30,35,35,27,30,28,26,24,37,35
29,35,30,42,33,40,26,32,34,31
24,27,41,33,32,29,33,37,40,31
32,35,30,32,37,30,31,25,25,30
30,41,22,28,26,27,29,34,27,27
30,28,33,41,26,36,25,32,22,31
36,26,31,27,28,34,33,35,51,36
22,32,36,46,40,38,44,33,34,58
