Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
40,29,42,23,37,31,24,28,22,30
42,33,31,39,24,30,25,33,28,21
25,26,25,40,34,36,32,28,29,35
33,34,38,18,29,43,38,23,38,40
28,32,33,26,28,27,30,44,23,31
33,42,29,30,33,33,31,31,30,32
38,45,31,38,38,35,32,29,28,22
53,34,29,25,26,37,32,34,29,38
27,41,23,29,38,28,33,23,37,26
38,36,35,32,38,32,38,30,32,26
31,33,48,29,30,48,32,34,36,28
34,29,37,27,30,41,35,32,38,36
28,33,27,30,33,35,31,28,33,27
28,30,40,26,55,38,28,28,32,34
33,30,31,32,55,37,31,36,31,25
45,33,31,37,40,29,31,26,36,37
29,30,38,41,30,31,36,37,28,32
44,37,26,24,29,28,24,38,21,26
31,28,33,27,29,42,30,41,47,31
36,26,32,29,44,48,25,31,37,25
36,38,28,24,46,30,25,31,29,30
34,32,31,37,53,22,26,29,30,41
36,37,43,32,32,28,27,23,41,37
37,29,35,30,46,31,27,31,31,34
38,30,47,29,42,28,26,34,25,30
29,26,32,33,34,32,43,25,26,40
31,42,32,25,33,26,28,23,31,28
31,37,32,29,39,48,30,30,29,37
38,25,39,30,35,27,32,27,33,31
34,35,26,33,28,25,43,32,28,27
27,31,34,21,24,22,31,24,23,31
39,44,24,35,37,46,27,30,24,29
25,52,45,29,31,19,34,35,29,39
34,22,39,36,33,29,25,26,32,29
33,26,31,24,32,28,43,28,36,39
32,23,32,45,42,26,28,23,33,30
30,30,36,24,31,22,26,26,37,23
32,48,32,32,38,29,36,23,31,43
36,27,29,29,36,43,28,38,29,28
27,23,29,40,36,23,27,24,28,36
34,34,29,26,32,40,34,30,23,26
36,30,34,41,49,44,27,23,37,29
27,26,27,43,51,29,28,33,31,40
37,47,29,34,40,40,39,20,30,27
32,27,41,23,32,34,28,36,26,34
25,48,29,26,28,36,40,35,35,33
24,27,37,40,28,25,31,27,37,36
25,26,25,24,26,29,36,31,26,34
22,28,33,24,29,36,33,26,29,28
46,35,28,29,28,36,38,33,29,31
35,35,37,36,27,29,38,25,41,31
40,24,46,29,51,34,35,38,25,29
37,30,26,39,38,29,20,34,25,31
29,35,36,26,25,29,44,22,29,41
52,28,29,33,32,33,26,29,31,31
32,26,27,26,33,36,28,25,31,34
33,20,28,28,28,34,29,31,29,31
