Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
25,23,33,27,27,32,24,25,32,40
43,32,28,35,36,27,31,27,40,41
34,40,31,21,25,30,28,29,36,24
27,33,31,32,37,25,28,36,30,26
26,39,32,29,34,27,39,33,39,28
39,27,35,45,31,26,28,28,25,37
26,44,25,36,29,29,49,27,28,37
43,46,28,33,32,31,31,41,25,32
31,42,36,34,23,28,42,24,33,26
40,26,36,32,42,31,36,41,29,26
29,23,40,29,38,27,29,35,36,43
38,31,32,32,32,27,35,33,34,27
37,27,32,33,30,38,29,39,36,30
33,30,38,38,26,28,35,31,27,29
30,40,43,43,28,35,32,35,35,36
33,30,31,35,33,28,55,28,23,30
30,31,35,27,34,28,33,25,34,28
25,36,27,36,35,25,38,38,29,25
28,30,35,37,35,21,26,35,31,26
27,27,23,43,27,29,26,35,31,27
25,36,29,35,29,22,36,29,34,25
25,24,21,32,26,29,36,27,36,22
27,34,40,36,42,29,36,30,29,31
27,45,31,43,25,28,32,32,29,27
28,35,36,27,27,27,45,25,25,33
32,33,31,36,35,39,48,27,28,29
25,36,29,37,23,35,40,32,36,30
35,32,37,27,31,27,29,27,26,30
30,27,35,31,30,22,31,31,33,36
35,37,32,32,28,42,29,37,38,26
27,27,35,25,33,29,34,32,35,31
30,31,35,33,19,34,38,38,32,30
38,31,32,32,28,26,39,27,29,36
29,26,43,28,23,34,29,39,27,27
28,41,38,27,37,40,28,47,45,28
37,24,37,30,24,32,27,29,33,25
29,37,32,37,32,29,35,29,45,28
44,28,32,35,38,25,33,27,29,33
21,30,28,46,33,30,25,28,29,35
27,42,35,34,26,38,30,39,30,30
37,28,32,35,28,28,31,39,43,29
24,29,28,29,27,27,29,37,28,33
34,26,36,28,29,26,41,29,30,29
30,45,39,35,27,26,48,25,33,29
30,23,28,38,30,32,32,24,36,38
29,32,27,34,33,32,38,30,38,36
38,29,35,29,27,22,37,34,31,37
24,31,37,25,30,29,33,24,39,28
36,38,35,34,30,36,24,27,33,25
25,25,35,34,25,25,34,26,27,33
26,32,33,33,30,35,30,31,30,28
26,37,40,25,29,22,32,33,24,30
30,30,49,33,39,22,27,39,32,43
30,34,27,32,34,23,32,24,31,26
29,28,30,35,26,39,29,38,24,35
41,28,34,39,28,32,25,28,28,32
32,37,30,31,38,25,32,31,28,26
39,38,31,34,30,28,24,42,26,34
31,31,33,24,33,31,32,37,30,28
31,30,36,37,29,28,27,30,34,27
33,32,36,33,22,25,31,24,31,30
27,26,24,32,38,34,30,24,36,29
33,27,30,33,22,23,42,25,31,30
23,39,39,34,31,32,34,29,29,24
34,32,47,33,24,22,27,27,35,29
32,39,30,34,39,28,29,33,28,33
30,43,32,42,25,25,25,31,30,37
36,39,52,34,35,29,21,26,24,31
34,36,33,34,28,30,35,29,35,23
31,35,32,32,36,31,22,33,34,31
29,35,31,36,43,28,33,37,41,22
30,38,30,36,28,28,22,45,37,26
39,33,53,31,34,29,36,22,23,23
26,34,64,30,39,27,28,24,45,30
25,40,43,34,39,26,33,38,30,26
36,38,35,22,35,29,28,23,22,36
25,33,33,28,37,28,33,30,34,28
33,33,33,29,37,32,35,24,36,29
29,43,35,30,27,26,20,24,31,33
29,33,31,40,32,31,30,30,36,30
35,41,24,33,42,33,27,33,25,28
28,35,33,33,29,28,31,39,27,40
29,30,38,32,41,36,31,33,22,28
42,31,40,34,23,27,40,37,35,30
36,36,33,29,31,29,26,33,32,31
28,29,37,48,28,31,34,42,29,32
28,30,33,31,21,30,46,30,31,33
36,25,37,27,27,29,45,42,34,36
31,32,41,23,35,27,41,35,30,29
25,32,45,38,34,31,26,28,31,25
28,44,24,30,35,27,25,37,30,33
24,42,30,29,32,28,33,31,33,35
24,27,32,36,34,30,28,25,27,23
29,29,37,35,31,32,31,33,24,30
35,27,43,41,33,27,29,27,37,37
37,29,25,37,34,28,30,28,25,39
27,31,40,38,32,34,26,24,26,28
27,31,27,30,28,30,27,32,34,28
34,29,37,34,25,35,48,24,45,29
36,26,29,33,34,35,29,24,26,27
28,32,39,36,36,31,20,33,25,26
54,42,25,41,31,22,27,32,27,34
29,25,34,25,35,26,34,25,29,39
52,28,26,25,29,26,33,23,28,32
28,39,29,37,36,25,32,31,42,30
27,26,30,35,36,36,34,29,34,28
28,40,30,34,36,32,38,43,28,27
40,31,22,35,40,31,38,31,32,30
29,19,33,37,23,32,44,42,42,30
34,35,30,29,21,29,34,34,34,26
32,28,32,32,25,22,44,35,25,29
33,40,41,29,30,35,41,27,26,34
27,34,38,47,26,28,31,27,28,28
35,35,30,32,39,31,25,31,30,28
29,26,43,29,33,21,35,26,29,21
24,27,39,34,28,26,36,44,37,27
34,27,27,44,31,25,40,23,27,33
48,39,27,36,32,35,38,29,25,27
32,30,30,35,40,25,27,25,29,34
31,24,29,35,31,19,26,28,35,22
39,33,31,30,32,26,37,27,24,25
47,43,26,28,32,27,38,29,41,25
24,29,28,34,26,26,26,25,31,31
29,37,28,23,33,25,35,32,32,29
31,44,32,33,30,30,34,29,27,27
32,41,33,43,31,26,27,30,27,26
28,30,35,28,30,36,31,32,35,33
41,29,26,37,34,34,28,31,20,35
41,35,28,38,41,32,46,37,33,58
30,36,42,29,28,23,32,27,31,24
42,46,38,33,27,24,37,31,30,35
34,30,27,29,34,37,29,30,28,37
29,39,45,35,34,29,35,24,34,41
44,25,34,34,33,26,44,31,22,33
31,32,32,32,30,23,33,30,29,42
30,22,34,35,30,27,29,29,24,41
26,38,33,29,30,36,62,31,34,30
41,34,37,43,28,26,23,31,45,26
31,31,30,48,31,30,43,28,24,38
50,30,28,35,30,39,32,38,30,38
39,25,33,25,29,30,30,24,25,31
31,30,33,27,31,24,23,52,32,29
27,39,41,31,34,35,28,23,29,31
21,31,27,46,33,26,36,29,27,28
22,30,32,39,28,34,38,40,45,33
24,34,34,33,29,37,31,26,39,29
32,35,27,30,33,26,28,23,28,31
33,27,24,39,21,26,37,33,38,28
32,27,38,23,34,28,26,24,24,31
33,34,24,27,33,41,30,22,35,34
27,39,28,35,33,27,39,21,27,23
28,40,42,39,31,38,29,35,32,28
23,31,29,38,22,24,31,26,24,40
32,39,29,29,27,36,48,35,27,27
23,31,29,29,28,28,34,25,27,47
32,25,27,36,30,31,36,29,31,30
32,27,27,30,34,29,34,30,28,35
32,45,34,32,37,27,35,33,30,24
32,36,32,31,23,33,26,27,29,29
30,29,37,26,48,30,33,29,46,29
28,39,28,36,28,31,27,27,33,37
31,32,30,44,28,25,30,43,26,31
25,27,35,33,32,32,44,33,26,41
25,36,33,34,39,27,27,27,35,25
24,27,35,33,25,23,60,37,25,28
25,33,31,26,33,34,36,28,26,26
30,29,30,33,27,28,45,47,32,28
34,38,39,35,27,31,36,33,31,33
29,30,26,32,36,22,29,24,22,41
39,41,29,27,34,31,27,25,25,38
40,28,22,41,30,32,34,26,33,21
36,28,28,29,32,32,33,29,31,26
33,32,35,41,40,30,33,27,30,32
33,23,34,28,20,30,28,27,38,24
17,33,30,31,37,35,26,33,36,24
33,30,23,34,36,38,42,28,24,27
38,36,33,34,36,26,30,35,28,34
26,45,31,35,27,28,25,27,32,25
34,41,27,29,39,28,32,32,32,30
29,30,27,30,24,37,40,21,33,30
31,39,33,34,33,24,26,37,27,25
27,27,28,36,32,29,46,36,30,37
31,32,34,38,28,32,37,30,27,25
35,47,25,32,34,24,31,35,47,34
28,33,42,42,24,36,26,29,28,26
29,41,31,31,37,28,21,26,30,28
39,34,22,30,28,31,25,22,33,24
28,37,34,33,34,35,30,28,28,31
27,32,41,24,43,29,31,23,27,34
31,22,27,30,40,37,35,22,27,23
37,32,27,35,35,37,21,43,28,26
35,33,28,32,30,26,29,22,24,30
19,27,29,44,33,29,33,37,45,37
26,21,37,33,27,33,38,26,27,27
34,37,26,29,43,36,30,25,35,30
58,30,37,38,32,25,23,32,23,34
30,24,31,29,32,27,33,28,38,28
23,33,26,33,42,36,26,24,35,23
22,28,30,25,26,24,33,25,37,28
33,38,23,40,31,28,54,27,23,32
27,34,37,39,34,23,24,27,24,28
27,29,38,30,33,32,32,26,32,32
28,31,37,53,28,40,33,29,32,31
31,33,27,37,34,35,25,36,24,30
43,38,45,30,26,25,24,46,44,34
37,29,40,33,25,28,26,34,31,41
27,26,43,35,21,29,30,24,42,36
38,34,19,35,34,23,37,29,26,30
36,39,27,33,28,33,31,19,28,28
45,38,27,42,29,30,42,29,29,22
22,35,34,35,36,32,30,30,28,25
30,27,31,25,28,21,31,25,37,30
37,31,33,41,23,25,35,27,38,38
27,39,48,39,29,22,26,27,30,34
32,36,31,43,35,36,47,27,32,29
34,30,24,26,32,24,33,33,25,38
37,28,30,34,27,25,54,35,29,23
27,32,25,38,22,29,29,40,26,35
29,29,33,39,28,29,31,28,38,38
40,30,43,37,32,30,32,33,32,25
31,31,24,35,40,26,48,28,26,33
37,25,32,24,23,46,41,40,26,33
28,38,34,30,27,25,33,33,27,34
28,31,36,34,27,29,30,27,34,29
39,32,30,34,31,27,23,39,37,38
35,31,21,29,23,30,21,30,31,30
27,30,26,25,29,29,36,30,22,33
34,26,26,46,32,33,29,26,29,35
39,34,25,33,28,32,30,36,30,25
25,26,32,26,29,32,52,32,29,23
35,36,28,41,27,31,34,22,37,28
42,41,29,45,28,32,25,32,37,32
24,29,33,40,29,30,28,24,31,39
30,40,56,42,31,24,35,29,23,28
24,29,29,32,32,24,30,41,38,34
27,37,38,29,30,36,45,26,27,40
26,34,43,33,32,34,26,30,29,37
27,27,27,39,33,36,34,24,34,29
35,24,27,43,26,26,27,25,40,27
37,29,45,35,33,32,34,32,27,28
27,45,30,31,39,23,34,34,29,34
31,28,27,31,33,31,38,24,32,27
29,37,31,32,37,35,36,26,29,25
35,26,26,36,28,27,37,39,30,33
28,23,39,30,27,33,44,26,23,26
27,40,30,26,32,31,42,24,31,30
28,31,37,36,33,27,22,23,33,28
28,26,25,34,31,28,41,28,23,27
32,28,24,32,46,29,36,37,35,36
21,50,29,34,35,33,31,29,33,34
30,40,30,28,31,33,34,40,25,31
30,31,33,34,30,27,25,25,29,50
28,28,39,25,32,32,30,27,30,27
35,32,32,37,25,34,44,32,48,36
28,30,37,32,43,23,26,33,29,50
33,25,31,27,30,39,44,32,25,27
31,48,27,36,31,28,34,26,29,32
36,23,32,25,32,25,31,36,25,24
23,46,35,31,28,26,40,37,26,25
39,30,40,39,44,28,29,32,42,27
29,32,27,37,36,34,30,39,33,26
35,38,21,32,28,33,30,30,29,28
32,55,39,49,38,28,30,38,28,36
42,22,32,47,28,32,25,31,35,35
30,36,33,36,39,28,34,46,33,35
24,31,38,31,32,20,24,30,30,40
37,32,41,35,29,24,30,23,38,33
29,35,26,39,33,36,27,33,25,24
22,49,32,22,25,23,30,29,31,31
32,25,22,43,43,29,36,24,38,24
43,29,30,34,24,30,36,27,55,42
33,37,27,41,30,22,27,35,39,31
33,32,33,24,31,26,37,38,25,37
32,36,34,34,32,27,27,32,27,37
39,35,34,32,37,23,30,19,23,34
27,36,31,34,33,27,48,29,30,30
36,26,29,43,48,24,39,31,27,31
25,33,21,36,28,23,42,44,34,28
33,24,26,44,32,29,45,23,30,25
33,35,31,35,31,24,33,25,25,33
29,34,43,30,31,35,32,32,32,23
29,34,24,33,34,31,29,28,36,28
26,32,30,34,33,40,27,31,28,24
43,26,25,55,32,28,36,25,33,36
24,29,39,29,33,31,37,26,36,22
28,38,34,37,27,29,28,41,37,46
35,30,21,30,25,29,30,32,29,27
25,31,32,41,25,31,34,39,34,24
27,31,28,28,38,30,26,39,37,31
29,27,35,39,32,26,30,32,26,27
34,24,37,42,36,26,24,49,27,39
40,24,24,30,43,28,42,24,29,31
29,25,45,30,34,29,33,30,25,31
28,31,26,41,40,34,41,25,35,28
36,23,35,33,29,26,38,28,32,29
27,21,33,44,29,37,28,24,30,25
29,30,34,37,24,31,24,26,25,33
36,37,29,44,38,32,27,23,34,32
25,25,31,29,26,26,45,30,45,36
28,36,28,40,36,25,46,20,39,28
24,28,23,28,36,25,42,40,62,30
24,43,30,32,29,34,41,32,30,28
35,27,38,33,25,25,27,36,38,25
30,32,40,31,31,54,26,32,31,19
22,40,36,26,28,28,34,34,35,32
29,29,28,25,39,32,26,26,22,27
30,33,39,30,31,42,27,31,31,27
28,27,29,30,33,43,43,33,35,39
24,38,29,32,33,36,40,35,35,34
29,31,24,29,30,29,41,35,22,24
31,53,26,27,30,31,30,36,26,29
32,41,31,23,23,34,30,45,38,30
35,30,29,27,32,36,29,27,29,24
37,22,27,35,32,30,28,32,25,33
23,40,37,34,34,30,32,27,25,31
34,28,31,32,37,37,35,40,30,30
24,48,25,33,39,24,35,37,26,36
32,34,22,31,39,22,39,22,33,34
38,39,23,36,36,26,36,29,24,27
28,38,32,36,38,33,39,24,30,34
26,45,53,26,33,35,29,25,50,29
48,27,22,36,38,38,38,30,34,38
34,36,36,37,28,28,28,28,27,33
40,28,34,33,31,25,43,35,29,37
43,26,33,29,40,31,38,38,35,25
25,31,29,36,42,32,33,31,32,28
43,42,45,34,22,36,47,29,32,29
42,27,30,25,26,31,26,35,34,35
27,27,27,47,26,24,29,41,33,42
27,30,27,29,33,20,32,32,29,34
32,28,28,30,33,29,20,25,32,38
30,32,31,37,29,40,39,30,31,33
44,39,33,34,45,30,36,38,43,29
24,32,31,29,23,26,43,26,22,26
31,30,35,34,27,25,33,27,29,29
36,28,32,33,26,31,35,35,41,32
34,34,26,32,35,31,43,39,25,32
29,34,29,28,33,24,34,26,33,30
31,33,32,24,33,34,43,27,28,32
40,45,30,30,25,28,35,29,30,32
33,39,29,32,25,29,22,26,33,34
26,26,42,35,31,21,27,27,35,31
24,29,34,30,53,30,31,31,35,23
29,30,31,27,32,35,27,32,31,32
37,27,29,43,38,28,30,28,40,35
27,26,32,45,24,37,40,33,28,24
37,55,38,35,31,29,30,34,37,39
34,25,31,31,42,28,43,27,27,28
36,28,23,36,35,29,26,34,47,26
36,32,25,37,38,33,35,30,28,28
29,46,31,30,24,25,47,38,41,26
30,30,28,27,32,37,29,26,36,29
22,32,24,49,30,32,34,35,35,31
25,39,21,45,29,30,31,38,32,30
42,40,30,25,31,31,29,27,25,26
