Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
38,32,33,22,34,29,33,34,40,38
25,36,36,24,35,56,29,32,38,29
42,27,52,31,36,33,29,35,32,30
46,37,41,40,26,41,38,28,35,31
43,30,44,28,32,34,39,30,36,49
29,30,46,36,31,36,30,27,30,28
39,28,45,48,40,53,39,29,33,29
40,29,25,65,39,39,33,33,36,48
33,32,31,37,27,34,36,31,43,25
32,47,25,32,31,33,27,33,30,38
46,44,40,38,33,30,25,30,40,30
30,33,29,33,32,40,39,30,59,47
27,36,32,28,40,41,28,32,34,41
30,27,31,28,31,46,29,33,29,21
36,35,39,36,28,42,27,28,29,26
43,37,29,28,40,55,36,26,27,44
32,46,36,34,28,51,24,41,36,39
25,31,41,34,25,52,29,28,23,32
33,42,39,47,39,47,25,43,38,38
41,23,32,34,32,58,37,25,44,41
39,40,30,30,33,49,22,34,24,29
39,41,30,28,36,39,41,41,32,50
33,30,33,53,38,44,42,37,40,41
30,47,41,54,28,28,27,30,30,34
35,33,40,36,36,39,29,31,39,33
47,36,47,38,35,37,26,31,37,30
37,40,56,38,24,54,22,41,26,34
27,33,30,28,43,37,24,29,37,34
35,28,42,33,30,33,33,25,36,34
31,44,41,26,28,54,41,32,36,30
41,33,39,50,34,52,30,34,34,39
34,32,35,36,26,33,39,34,38,28
22,36,41,35,36,64,33,26,42,28
33,44,29,31,33,43,31,30,29,51
27,34,47,33,29,49,45,40,30,28
34,30,68,34,45,40,27,39,32,37
30,38,38,53,33,33,35,28,31,29
32,26,31,49,33,58,44,28,29,39
24,28,35,38,35,38,28,26,28,39
34,33,36,28,29,32,22,26,50,47
29,30,38,35,42,39,37,27,33,39
36,30,41,44,28,53,44,25,30,48
35,33,40,31,26,53,40,34,26,33
35,38,33,34,28,45,26,28,30,24
47,31,37,25,40,42,39,23,41,49
35,30,51,25,31,56,24,29,36,34
43,32,41,26,33,44,28,33,29,31
31,50,30,41,36,43,22,36,39,36
36,31,40,29,33,33,36,38,40,36
27,29,48,44,34,51,32,30,23,39
31,34,37,29,37,39,36,29,32,35
