Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
29,28,31,46,40,30,33,29,42,29
30,43,29,33,28,26,38,30,31,26
29,27,22,40,27,36,27,28,30,33
34,35,24,30,30,38,28,28,30,38
37,26,29,32,25,29,35,32,26,27
22,31,30,31,30,39,35,39,26,30
39,33,30,30,34,42,33,26,32,33
43,32,34,34,31,34,30,33,25,27
40,25,26,38,25,41,23,39,31,43
29,28,43,34,41,29,43,36,29,29
23,26,38,31,20,30,32,30,24,24
25,26,31,30,31,37,43,26,26,24
39,30,33,34,23,46,40,30,42,33
32,26,25,35,25,32,27,31,29,29
24,30,26,40,22,28,39,32,26,24
34,22,34,33,27,25,33,31,29,36
37,35,24,33,38,26,27,23,38,27
35,35,34,28,32,31,32,39,32,25
29,25,33,41,32,29,28,39,32,28
21,32,37,30,28,27,29,26,24,28
32,30,28,46,29,32,36,41,26,32
30,26,33,46,26,28,32,33,19,24
25,24,25,39,29,25,49,28,32,29
33,26,26,34,33,39,31,26,25,30
24,34,35,28,28,33,39,29,51,40
26,29,39,34,32,33,43,30,24,33
37,28,27,40,34,24,40,41,26,32
29,32,35,38,32,35,25,34,32,29
27,30,39,38,24,24,35,21,45,37
26,30,31,32,27,27,30,36,34,24
26,19,24,32,26,32,36,36,31,26
31,31,40,25,29,25,40,29,40,30
35,28,36,30,46,31,28,28,29,28
29,35,32,34,32,24,36,33,24,29
37,30,33,33,34,30,29,31,36,24
28,31,34,34,29,36,42,31,30,31
21,25,26,28,33,29,35,42,32,31
21,27,34,38,23,37,32,36,28,25
31,28,29,30,30,28,23,30,28,21
25,32,32,38,35,27,42,33,35,25
29,26,39,30,27,36,35,35,33,25
35,28,32,35,26,26,33,24,31,25
30,30,33,24,33,22,27,34,37,34
39,33,31,40,26,21,26,28,25,30
33,29,28,37,31,28,32,32,25,37
33,34,34,38,30,23,29,32,28,32
41,24,27,33,25,25,33,38,29,28
37,35,42,40,29,35,44,37,24,32
37,28,34,31,24,27,38,37,27,38
27,29,33,41,34,27,34,28,26,33
25,28,35,31,36,33,32,41,52,33
32,32,25,28,34,36,34,43,22,33
36,23,31,31,25,36,29,33,35,40
40,38,28,46,38,34,29,35,30,38
30,35,28,27,21,29,30,41,30,28
28,26,31,27,27,44,29,31,39,34
39,25,25,30,24,34,41,22,24,31
33,27,36,26,28,43,27,35,33,29
40,27,31,31,37,27,26,29,61,35
31,31,30,29,31,31,28,27,29,22
23,27,37,43,28,33,37,29,30,38
43,27,28,46,31,32,24,29,35,24
30,32,31,38,30,35,42,23,37,30
37,33,30,34,29,40,30,33,33,36
31,33,26,37,33,34,33,29,33,23
21,36,31,24,33,36,43,33,28,28
32,26,30,37,25,38,24,24,28,31
28,28,32,34,34,38,33,39,37,28
23,25,30,40,30,36,31,27,45,29
31,30,23,53,28,28,32,32,27,31
27,30,33,33,33,37,46,34,30,33
28,27,30,28,35,26,39,26,33,33
32,26,34,27,35,39,28,30,35,25
32,40,30,26,30,29,29,31,30,30
30,34,32,33,27,26,36,26,21,28
29,28,24,29,30,33,35,31,27,38
25,31,28,36,30,26,33,26,29,26
37,35,34,40,31,36,26,28,33,29
34,40,29,36,24,25,28,30,34,26
30,27,33,33,26,39,37,29,32,32
34,29,31,25,22,26,40,27,30,29
29,35,25,32,27,48,32,25,27,29
34,35,31,26,31,27,34,29,28,41
31,28,28,37,27,29,34,28,32,26
31,29,27,30,41,23,28,34,31,39
40,33,31,34,35,29,26,33,34,36
44,30,28,27,32,26,27,27,34,39
38,32,36,29,34,29,35,39,28,30
28,43,33,36,27,28,38,39,31,29
29,29,29,24,40,28,36,20,27,35
33,32,41,30,34,22,27,27,29,26
37,27,34,34,27,28,34,35,31,26
46,38,34,35,28,44,32,43,24,23
23,24,32,35,25,23,34,39,31,26
26,29,30,37,33,35,33,38,22,29
28,30,33,31,29,26,32,41,36,26
30,28,37,38,24,25,40,43,33,23
35,22,32,32,35,32,32,29,30,34
40,28,18,27,42,34,31,36,29,34
34,31,40,29,32,57,32,33,24,34
30,34,30,31,30,33,27,23,34,25
32,32,34,51,23,27,32,32,34,31
29,35,38,30,27,30,34,26,38,27
23,32,30,36,27,24,40,25,31,32
28,26,35,33,47,36,31,30,26,38
27,33,28,36,39,37,28,42,47,33
32,26,29,35,33,26,28,26,29,24
28,30,50,43,27,47,33,33,36,25
34,24,35,39,29,28,38,26,34,29
35,37,31,33,31,28,28,38,39,27
31,25,31,44,26,37,32,31,32,31
35,29,23,26,29,29,38,35,33,29
29,34,30,35,27,24,31,44,32,29
32,25,29,32,23,34,41,31,34,30
28,24,34,53,33,30,27,35,27,21
31,36,32,45,27,24,35,24,31,26
32,32,30,48,33,28,40,38,26,25
32,32,28,38,28,24,28,31,36,30
26,24,24,37,26,35,40,29,28,24
37,28,25,35,34,31,36,25,33,31
38,32,32,32,28,30,30,31,33,24
25,28,26,27,35,22,27,33,35,25
40,26,37,37,33,31,24,30,27,19
36,20,23,42,34,30,27,36,40,38
32,25,35,29,23,27,53,25,24,32
30,22,33,25,29,35,34,46,26,26
37,30,33,28,24,26,29,40,24,34
30,25,37,33,27,36,44,32,28,35
33,30,31,38,31,44,31,22,27,33
24,22,27,41,34,44,29,33,29,32
39,23,33,29,30,35,34,37,33,22
40,31,23,39,32,24,46,25,28,30
23,24,35,38,34,30,27,40,28,27
37,34,24,31,30,32,38,26,38,38
30,29,35,35,32,36,31,26,30,32
35,35,47,33,28,29,32,42,33,27
34,28,26,38,36,27,33,26,34,26
28,26,23,40,31,26,41,27,30,28
30,39,23,44,30,35,32,30,36,40
31,25,36,30,37,42,36,35,34,28
32,26,43,41,27,24,38,30,31,26
34,31,33,28,21,22,31,26,40,29
34,33,37,35,31,26,32,35,37,26
34,42,38,37,27,38,26,28,35,27
24,22,42,31,28,24,31,35,27,41
28,24,37,29,28,23,40,31,47,29
31,28,35,24,26,34,28,33,25,34
28,27,42,39,34,40,28,22,30,26
33,28,28,29,26,34,36,36,24,26
30,44,36,33,33,34,50,28,28,31
41,30,23,37,20,25,27,33,30,26
37,28,30,37,29,26,38,26,27,26
30,29,27,39,33,32,37,28,36,28
36,23,24,35,31,39,26,32,36,22
22,37,32,36,34,29,34,32,30,25
33,28,35,34,28,25,36,32,24,26
39,39,31,24,40,51,24,39,30,32
33,32,24,52,27,31,31,31,28,21
25,27,30,32,33,29,34,29,30,27
29,31,42,29,29,23,30,30,38,25
32,21,27,34,38,26,31,28,32,26
42,37,28,37,28,34,24,32,23,31
35,28,33,27,30,27,28,28,25,24
33,32,31,47,32,33,26,35,40,35
24,28,27,34,24,33,41,27,37,27
27,32,36,29,28,26,25,25,36,27
28,27,29,27,31,24,41,46,29,27
26,32,32,38,43,25,29,34,27,34
49,36,28,34,35,28,31,25,37,25
26,37,29,34,39,29,43,30,21,30
26,28,34,31,35,29,32,39,39,22
28,28,28,41,30,31,33,27,32,36
34,29,41,32,26,29,35,40,35,27
27,23,33,32,29,28,29,35,24,24
32,24,25,33,27,30,28,42,30,21
31,27,43,47,31,25,41,37,39,40
25,45,37,24,27,40,35,25,29,32
43,35,29,32,24,44,37,24,38,39
37,28,32,28,30,38,37,23,22,37
27,32,33,35,35,25,39,27,29,25
26,28,41,23,29,31,28,25,25,31
30,31,35,41,23,27,22,35,34,24
32,31,33,45,31,35,32,31,35,31
27,22,37,34,26,31,31,30,26,31
28,29,26,28,34,24,34,24,19,30
26,22,42,30,30,33,32,31,27,27
28,34,41,25,38,27,35,31,25,35
40,26,32,30,34,42,34,23,29,35
28,26,32,37,25,30,28,36,37,23
23,19,55,35,33,36,44,28,28,23
27,28,31,34,30,28,42,28,34,26
32,38,26,21,29,32,28,34,33,22
34,34,33,29,27,32,35,28,33,25
41,34,29,26,27,34,25,42,35,30
26,36,34,37,29,32,38,26,27,28
37,30,33,30,19,44,36,35,27,31
30,27,44,32,32,32,25,36,27,45
29,36,35,49,30,30,31,32,32,27
32,27,41,28,26,37,29,30,31,23
35,27,39,22,31,24,46,32,27,36
40,39,27,32,38,32,27,28,31,31
35,27,46,28,30,29,41,33,30,30
35,23,43,42,25,39,30,50,25,24
25,30,34,35,26,29,36,52,34,31
28,28,39,37,28,30,30,35,35,33
37,28,24,37,36,28,40,33,31,27
36,32,37,32,29,28,35,34,32,35
28,23,33,40,30,32,26,35,38,24
29,26,38,37,35,32,29,27,29,46
34,23,39,28,26,30,32,31,23,35
40,32,35,57,37,27,32,27,25,32
34,26,26,37,34,26,37,38,28,37
31,29,33,42,27,30,34,35,31,25
32,23,41,26,29,44,27,28,24,38
34,24,25,29,31,28,32,31,28,36
35,30,31,40,30,30,40,35,38,33
33,28,27,31,29,34,39,30,39,29
30,22,34,27,26,33,29,39,32,29
36,27,26,38,25,41,35,26,30,28
28,31,26,29,29,37,36,25,29,26
31,35,23,45,32,41,31,32,30,28
23,38,33,40,31,33,27,33,27,33
26,29,34,34,34,31,33,22,26,17
27,34,35,31,37,37,37,25,45,34
24,23,33,34,25,28,25,29,24,23
28,31,33,33,31,29,42,34,37,25
31,38,28,28,31,30,28,35,27,26
27,34,33,38,29,22,30,25,25,27
28,30,33,37,31,32,38,27,29,33
27,28,31,33,37,33,27,49,32,37
25,21,33,29,33,27,42,31,32,38
32,36,24,31,30,30,39,34,23,35
27,34,30,37,21,26,34,34,37,24
29,24,25,28,36,33,43,19,30,25
20,35,32,60,28,30,24,38,23,21
33,26,28,30,35,33,38,21,24,23
37,30,29,43,28,31,30,27,27,33
26,32,26,26,26,24,30,28,29,26
27,30,26,29,33,36,27,34,22,35
29,26,28,37,28,38,36,32,41,36
42,43,27,38,40,29,34,34,34,22
33,36,29,34,33,23,34,31,25,27
42,31,26,31,37,29,39,24,31,32
29,22,38,27,25,32,36,22,29,27
39,31,33,28,26,35,33,25,42,30
30,24,29,56,40,26,30,27,28,26
