Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
31,39,34,38,27,28,44,38,29,36
26,35,32,26,30,32,23,30,33,27
36,32,36,33,23,38,28,36,54,29
37,53,28,31,29,32,26,47,38,34
48,37,27,28,28,27,41,26,40,35
38,29,28,30,33,26,33,31,33,28
46,28,41,33,38,39,37,31,29,31
35,23,27,24,38,38,31,36,33,26
38,32,42,26,27,26,33,25,28,35
45,37,37,22,33,37,38,40,26,41
30,35,23,36,33,35,40,37,39,31
33,34,31,32,30,34,35,38,34,24
37,35,42,31,35,29,39,24,30,34
50,48,71,30,36,30,42,38,25,39
36,31,30,46,30,38,39,38,34,38
36,35,38,41,30,37,33,29,38,29
21,32,31,30,27,33,42,34,42,38
35,32,33,31,29,30,31,28,30,42
31,36,27,38,30,35,31,37,30,34
32,42,40,34,28,34,31,29,31,39
42,38,33,37,31,35,29,30,24,27
35,35,31,32,26,38,36,30,26,31
37,38,25,23,25,26,37,33,59,33
30,27,32,24,33,35,28,24,32,32
36,23,24,28,33,38,29,29,47,35
41,25,31,29,33,34,36,27,33,33
31,43,44,39,32,40,32,39,42,35
31,57,30,30,28,22,31,30,31,28
35,50,34,26,34,29,38,29,32,45
33,36,40,32,26,36,29,32,40,36
39,37,27,29,35,32,28,30,25,33
34,31,29,34,32,33,30,23,26,38
34,44,33,32,32,32,27,25,38,24
37,32,40,27,30,43,33,33,38,23
33,36,27,33,25,27,28,27,31,29
34,34,36,28,33,37,26,40,35,29
37,27,39,32,37,45,30,25,26,27
39,31,44,33,41,31,36,33,43,32
32,30,33,21,31,37,30,44,47,40
38,38,25,27,27,25,37,29,44,31
51,41,33,35,26,30,26,27,33,29
35,39,39,26,33,34,26,29,46,27
40,35,51,33,30,25,32,39,34,26
28,43,38,34,27,35,32,31,34,49
43,28,25,29,31,25,33,38,32,41
41,35,36,30,32,30,30,43,36,35
48,30,51,31,27,30,31,25,31,30
38,23,25,28,22,27,29,37,24,31
24,41,26,32,34,35,41,39,37,45
28,37,30,30,36,30,41,31,29,34
