Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
30,26,37,34,40,26,37,29,30,30
29,27,33,29,30,31,33,28,21,32
40,34,28,25,34,28,30,43,27,35
26,29,34,28,29,27,28,32,28,26
42,27,32,43,33,29,24,39,26,33
32,20,25,29,31,28,25,49,27,33
39,51,24,28,27,37,38,29,29,31
24,19,32,29,33,30,38,32,32,32
31,26,32,35,48,30,37,29,41,46
26,24,44,29,38,24,42,27,24,34
33,30,33,28,36,24,29,26,32,28
30,28,29,29,52,27,30,24,41,36
44,24,42,25,41,32,36,32,25,33
28,26,35,37,20,32,31,22,34,27
36,34,23,30,23,31,32,38,28,30
32,24,29,31,42,26,38,29,22,35
31,40,34,42,37,25,35,34,32,32
25,25,34,30,33,32,28,33,29,44
42,25,37,23,30,28,31,24,25,35
27,28,27,27,37,32,35,40,30,41
39,39,36,35,28,29,31,39,25,30
32,33,29,33,36,40,28,26,30,28
40,29,29,28,43,26,32,28,28,35
28,30,35,26,40,28,32,30,26,29
31,25,29,24,25,28,36,33,32,36
31,45,23,37,32,27,27,35,22,29
26,40,29,34,27,28,28,23,21,34
35,47,28,32,43,31,25,40,20,27
26,27,33,27,41,42,33,44,30,37
38,40,27,34,33,22,32,31,26,28
24,32,42,25,30,40,31,40,33,36
21,33,27,25,30,24,31,33,24,35
33,33,29,25,22,34,30,39,30,24
40,27,31,32,33,31,22,28,32,37
31,23,31,32,39,29,27,29,22,28
23,42,27,36,32,30,28,41,31,29
25,33,31,28,34,27,31,28,24,27
31,21,33,31,28,26,34,34,22,37
37,25,34,30,20,38,27,28,20,36
32,38,42,24,58,27,29,33,27,33
31,41,28,42,31,22,25,29,23,27
25,43,33,25,27,24,27,34,31,34
21,27,28,28,41,29,34,30,28,25
38,23,29,34,32,22,31,25,31,28
34,29,32,29,25,28,41,29,26,27
33,28,30,37,44,23,22,27,42,30
34,29,28,32,27,35,23,46,31,36
28,33,33,32,28,34,34,28,35,32
31,26,32,29,34,26,23,28,24,34
29,30,29,30,35,27,33,40,26,29
37,27,29,29,31,41,31,31,27,28
28,31,30,20,26,40,30,27,33,23
40,34,36,34,41,29,25,24,25,30
37,35,34,34,38,27,29,36,24,29
37,41,27,37,31,31,20,34,29,39
29,38,20,47,32,25,35,30,35,38
44,25,31,32,27,31,37,31,32,26
41,34,32,32,34,31,43,26,28,25
34,31,27,28,24,31,29,33,29,34
33,40,25,34,36,34,39,40,22,29
30,39,47,31,45,28,29,42,40,32
26,33,28,27,36,30,24,27,30,33
26,36,30,28,28,36,31,20,31,39
37,28,26,29,32,39,34,27,32,28
40,35,30,33,37,47,40,27,34,42
29,39,27,35,45,29,25,40,28,42
35,37,40,35,30,28,24,36,32,29
28,53,25,22,49,28,26,27,33,45
28,31,29,30,25,29,30,58,29,21
36,31,36,35,24,28,41,28,31,29
37,34,36,31,42,31,28,36,28,34
38,40,29,30,32,25,38,32,28,31
39,25,32,27,39,31,32,41,30,39
28,28,25,29,37,28,34,28,33,34
46,34,30,25,24,24,30,33,34,25
36,35,37,28,33,36,37,26,31,32
39,32,38,39,45,24,25,31,35,33
32,27,26,35,42,33,35,33,24,34
37,32,37,32,24,23,26,30,27,39
30,34,35,37,34,33,31,28,31,31
39,30,32,30,39,27,28,29,27,47
29,39,23,25,41,31,25,40,28,36
42,48,34,30,54,28,45,36,35,25
29,33,29,31,37,29,28,32,26,34
32,33,33,25,29,29,30,38,24,28
40,26,31,25,34,31,25,40,27,38
35,23,35,30,47,27,36,38,31,36
32,26,26,33,29,32,27,36,39,36
24,29,30,31,35,31,27,42,26,41
29,33,44,49,47,34,33,32,31,26
31,37,36,19,36,23,29,32,30,24
31,34,35,29,28,27,26,24,22,38
30,37,37,22,52,25,27,32,34,33
27,30,38,32,40,26,33,27,44,20
29,38,22,23,30,21,27,35,26,25
30,23,26,32,36,32,28,31,28,34
26,38,35,25,45,29,34,29,31,39
39,29,30,38,31,33,22,32,29,34
