Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
30,28,53,30,36,29,39,25,28,29
55,30,37,33,32,35,23,35,44,35
43,38,28,38,41,22,37,54,33,34
27,39,46,43,28,32,31,38,29,40
35,36,39,26,31,35,34,34,37,31
37,35,38,40,34,30,33,26,25,30
49,31,28,48,36,34,42,39,32,32
29,47,37,39,42,34,47,32,24,34
33,43,31,43,41,30,33,33,48,44
45,30,26,27,39,42,38,37,32,22
27,35,30,28,34,32,28,31,26,29
45,39,36,29,49,33,27,38,36,27
31,37,30,37,35,42,30,37,37,39
26,31,34,32,38,33,39,35,34,28
34,35,33,35,34,42,38,32,35,35
50,37,29,36,32,36,37,29,41,31
35,31,33,39,33,37,28,28,41,31
37,39,31,39,36,33,31,32,25,27
31,26,35,37,30,36,43,33,28,41
27,47,29,31,41,34,32,31,36,36
35,38,47,27,30,40,32,26,29,34
37,29,46,35,29,33,36,32,30,39
24,33,55,30,49,25,41,37,35,38
44,44,35,34,44,30,44,35,31,28
38,33,29,27,41,30,35,49,39,44
50,37,33,38,31,25,32,39,32,28
44,37,58,38,35,36,32,43,34,34
52,38,23,38,36,35,28,36,31,33
31,37,30,36,30,37,49,38,32,33
33,42,30,26,48,31,33,39,29,29
43,25,36,45,37,42,36,35,36,28
34,36,30,29,35,45,40,38,57,24
35,31,32,25,37,40,25,43,36,30
46,38,44,41,31,41,31,29,47,38
28,44,34,34,54,25,39,31,30,38
42,41,20,37,31,34,25,37,38,26
60,30,39,44,37,39,47,52,38,33
56,26,31,26,38,30,31,50,32,27
34,36,33,34,59,42,36,32,28,28
38,28,24,39,34,38,28,31,38,30
37,39,32,39,33,27,47,25,32,33
34,30,48,34,27,27,35,37,35,44
28,45,26,29,40,49,33,29,36,30
37,32,32,30,36,30,26,31,37,30
36,34,51,29,44,36,35,29,37,28
57,28,45,41,36,42,29,28,32,43
58,43,33,29,26,27,38,29,29,36
36,27,38,33,39,32,32,33,38,38
35,38,23,33,42,26,40,39,35,43
33,37,46,33,33,29,39,39,39,27
32,33,31,29,27,27,43,38,33,33
24,43,31,33,40,36,32,37,43,43
57,40,45,34,28,48,32,32,30,28
31,28,33,32,33,47,38,42,37,29
42,29,36,45,38,29,32,33,34,49
42,37,32,41,37,42,27,34,32,27
33,33,35,29,42,29,29,32,32,36
31,26,47,30,41,29,35,32,42,33
45,37,33,31,33,32,40,44,44,34
37,39,30,38,37,30,35,31,41,33
33,30,34,29,53,34,33,43,32,39
27,26,54,35,27,35,29,31,37,26
44,55,26,27,39,32,39,33,34,25
27,33,33,34,43,35,32,51,33,27
44,30,37,36,28,41,33,31,33,32
43,27,54,51,36,42,34,28,29,26
35,23,32,33,47,38,41,45,34,34
36,54,25,35,42,42,39,40,41,33
42,41,27,30,35,39,38,29,28,34
33,41,36,38,34,23,36,32,39,27
30,56,35,33,26,32,28,25,37,28
32,40,36,34,38,38,31,36,36,27
33,47,41,40,28,33,32,31,34,45
42,34,42,33,34,33,34,29,36,26
45,48,32,31,49,31,35,37,43,48
19,43,40,34,37,42,33,21,34,36
33,30,48,26,42,24,27,34,36,30
26,33,42,47,27,32,28,34,50,40
34,29,34,34,39,35,38,29,33,30
40,24,34,31,35,35,37,27,30,43
24,35,49,39,39,25,29,30,27,28
31,38,38,33,34,22,40,33,42,21
51,47,30,40,35,26,29,30,26,28
29,40,39,39,47,46,41,30,32,36
34,55,33,24,40,25,36,32,27,34
24,44,34,37,38,25,42,32,34,31
32,56,28,32,45,34,36,31,29,34
41,36,29,32,39,23,44,50,30,37
41,33,34,37,37,41,34,28,36,40
31,42,62,26,31,30,49,29,38,36
36,29,30,24,36,40,33,44,34,36
34,48,46,27,37,32,33,30,28,32
46,46,34,37,35,44,41,39,30,35
31,39,42,38,51,29,48,32,30,55
47,34,27,31,48,40,35,31,30,41
41,39,24,42,33,27,23,40,30,33
45,36,31,30,36,41,39,29,41,36
44,38,34,26,45,44,27,35,33,29
39,40,31,30,43,37,34,31,35,28
42,30,31,25,31,26,38,33,36,38
39,28,53,26,28,42,29,29,33,36
35,44,43,26,33,37,47,43,24,39
35,45,33,33,40,32,47,32,41,34
46,25,30,30,34,27,31,33,31,35
42,34,39,37,36,28,41,31,44,28
26,41,39,38,29,26,36,31,37,35
47,32,32,33,38,39,34,36,38,39
37,23,35,40,40,33,36,30,30,25
27,26,24,31,31,44,27,35,32,37
28,38,32,29,33,38,28,34,23,26
38,32,41,38,33,29,36,30,35,38
47,29,31,39,34,39,50,32,31,33
42,36,52,47,33,36,41,47,37,29
31,32,28,39,36,42,33,31,34,35
39,28,28,23,31,28,35,35,33,27
49,38,36,34,28,31,42,32,29,32
29,39,34,50,36,31,52,35,34,32
27,44,44,35,30,43,42,28,38,39
34,43,31,30,34,27,29,28,27,46
30,41,48,31,31,32,33,29,39,38
57,26,34,28,32,38,44,37,27,45
30,28,55,28,38,34,34,34,33,28
40,31,43,41,34,47,32,33,37,42
27,36,26,48,37,38,35,32,29,36
24,34,40,32,39,44,24,27,35,30
42,27,32,29,52,35,38,34,35,37
32,36,30,45,36,34,26,35,40,34
26,27,43,37,39,39,35,29,42,26
40,31,32,31,27,29,35,34,32,33
32,28,23,40,31,63,30,28,34,27
32,33,32,31,32,42,32,30,27,27
37,39,40,28,39,29,22,29,34,41
37,34,33,27,36,31,27,34,31,34
36,38,33,34,37,43,42,26,34,38
46,35,34,29,28,35,36,26,24,44
47,31,31,42,27,49,42,31,29,24
50,40,40,33,24,53,28,40,32,33
38,34,32,40,46,35,28,42,43,29
47,37,42,44,35,44,30,35,31,26
29,29,27,33,39,56,37,24,27,36
35,39,39,31,34,38,38,29,40,40
66,58,31,29,41,35,30,38,30,31
36,35,37,44,36,30,37,50,41,28
37,35,33,26,32,37,36,29,43,25
26,41,34,37,35,28,36,30,26,40
35,31,39,25,43,29,40,27,42,28
40,32,27,35,34,35,46,31,37,34
53,34,35,46,32,39,28,29,34,37
36,28,26,25,34,30,46,47,34,42
25,38,41,39,32,59,29,25,29,51
48,38,28,29,24,27,33,29,34,29
32,35,36,35,27,29,39,30,45,31
40,32,32,28,34,40,26,39,36,31
43,37,38,31,25,38,36,37,33,30
34,38,24,39,52,44,32,28,33,38
33,29,33,36,49,40,33,33,32,38
33,51,29,30,40,37,32,39,32,39
37,36,30,42,46,36,36,36,24,42
44,31,46,41,35,36,27,30,31,36
53,36,25,34,36,38,35,37,37,32
39,31,33,33,30,40,41,33,37,29
41,35,27,38,35,40,36,26,34,34
35,40,47,27,30,26,39,26,26,21
32,27,30,38,65,36,34,38,29,37
38,24,34,47,46,38,32,30,33,28
34,30,43,50,39,34,43,46,45,34
28,40,48,39,43,33,32,43,37,29
43,39,31,41,47,36,31,37,33,27
37,44,26,38,24,23,36,33,31,37
46,36,42,41,29,40,30,20,30,30
46,27,28,46,29,52,31,30,22,29
62,42,41,44,27,33,40,30,30,31
40,37,27,33,29,36,34,32,38,28
40,45,28,32,34,30,32,44,39,34
37,39,29,30,29,39,28,38,32,26
25,31,36,28,30,38,41,21,45,38
42,39,28,28,49,37,41,35,33,35
35,33,45,42,25,31,35,49,28,31
35,32,42,32,32,22,32,32,26,36
26,45,43,32,29,51,33,39,40,36
44,34,34,32,36,40,28,33,40,38
34,27,54,38,32,28,31,34,31,31
54,39,42,41,31,31,31,34,39,30
36,45,35,30,44,33,39,30,35,31
43,47,63,36,37,45,25,34,34,33
36,38,24,31,47,36,47,33,28,34
22,39,60,26,30,35,29,37,30,25
48,34,39,37,36,44,44,30,40,35
33,30,32,35,35,30,45,31,39,27
40,41,41,37,28,34,35,30,38,33
29,35,28,31,40,30,46,30,27,28
41,30,37,40,32,27,34,48,31,30
41,37,32,35,25,35,28,33,27,24
36,32,30,36,45,35,36,27,44,38
44,35,36,44,27,28,38,36,47,39
35,24,28,22,28,24,39,30,32,27
48,35,42,50,41,35,32,26,32,26
35,34,37,28,35,36,38,32,50,31
28,39,33,34,28,36,24,29,39,27
34,28,31,36,36,36,34,39,36,42
40,39,25,44,26,44,31,26,31,34
46,34,47,20,35,36,40,39,26,24
41,35,31,33,43,29,40,41,35,35
37,35,46,38,33,36,39,23,44,42
32,33,40,38,47,44,27,39,29,37
39,26,37,31,38,26,32,23,37,36
54,32,30,38,38,38,28,29,36,30
39,27,30,31,35,31,57,48,34,31
26,34,33,27,28,74,37,35,37,42
47,37,43,27,25,27,28,37,32,33
43,31,30,39,33,33,44,34,36,43
