Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
23,33,31,30,32,33,36,29,33,40
29,34,29,42,38,38,33,32,35,37
35,33,35,29,32,29,26,21,31,36
41,28,22,37,25,33,30,39,34,29
33,26,31,35,31,30,29,27,43,33
26,32,34,40,19,35,28,23,26,29
32,34,30,33,32,28,25,32,27,33
35,25,36,31,32,33,25,32,33,24
33,32,38,32,35,33,54,30,28,28
30,34,35,48,41,24,40,33,33,36
37,31,35,27,32,22,39,28,30,37
35,34,35,26,35,30,28,30,27,39
21,27,33,32,43,27,52,33,29,33
37,27,41,26,32,31,41,31,27,29
33,29,35,22,38,23,36,28,36,43
31,25,26,26,34,39,35,38,31,37
42,28,28,39,32,26,42,32,36,33
36,24,39,23,25,28,43,30,19,26
26,24,29,40,25,37,31,30,37,30
29,35,26,26,31,36,38,22,39,29
28,26,38,29,31,22,43,36,35,28
33,31,34,33,32,26,33,25,34,33
35,32,27,29,30,37,39,30,31,36
30,33,28,31,23,37,33,36,32,27
28,24,33,27,37,38,27,25,34,33
28,32,37,49,30,43,43,25,27,24
26,30,38,35,25,33,33,28,32,38
35,31,49,50,24,38,30,30,30,54
35,31,31,38,32,35,37,29,34,37
37,30,33,29,29,28,43,33,27,38
28,31,31,45,39,26,38,36,32,30
26,38,37,40,28,33,28,26,29,26
29,23,36,40,35,32,40,22,25,44
31,29,39,45,26,45,38,29,42,25
30,27,36,30,35,29,43,33,36,28
32,24,32,27,33,24,30,30,29,33
30,23,36,36,33,32,32,38,29,27
28,24,36,34,32,44,51,31,35,31
42,31,37,26,33,34,34,29,29,31
32,26,31,40,37,30,47,23,29,25
32,40,45,30,28,34,37,32,39,32
35,32,38,30,28,34,37,31,22,33
23,33,27,38,34,26,26,28,32,24
36,35,35,26,37,40,40,27,38,32
36,27,31,29,40,35,38,33,37,33
32,29,27,31,29,30,35,29,30,32
34,26,35,37,24,29,27,29,29,39
30,26,33,31,37,23,44,31,28,27
29,29,24,45,41,28,27,34,29,24
