Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
34,23,35,25,28,29,32,27,24,34
32,32,35,29,29,30,30,46,38,39
32,35,36,43,32,35,30,28,51,40
29,29,33,36,36,24,28,32,42,29
37,33,32,28,27,26,27,29,25,33
46,40,51,31,31,36,30,28,29,29
33,50,32,33,43,33,26,26,39,33
34,57,29,34,39,40,35,25,50,43
43,48,27,26,33,31,37,35,41,27
40,49,43,45,36,41,38,31,34,30
35,39,27,47,28,34,38,30,39,39
35,53,29,29,32,26,33,30,24,35
38,43,50,33,24,28,43,32,29,35
37,40,29,38,36,27,46,33,32,40
37,46,51,39,35,30,34,26,32,30
42,39,52,39,28,41,35,29,40,32
28,39,27,28,25,27,34,31,26,36
39,53,35,32,25,31,28,30,27,42
31,32,58,28,21,31,21,30,38,30
34,37,42,44,29,26,51,26,32,28
48,36,36,42,35,30,32,28,30,47
30,39,28,34,29,27,42,33,42,37
23,64,32,24,40,37,31,42,27,46
37,32,39,33,26,34,38,36,32,42
30,35,30,29,31,30,27,36,44,49
38,33,42,45,34,28,34,38,36,37
48,34,31,32,34,35,33,42,30,33
37,43,35,31,31,37,23,37,41,40
46,46,36,28,33,32,33,28,27,42
26,45,28,52,27,30,28,38,41,28
38,38,43,35,27,33,27,35,32,48
40,37,29,33,40,35,37,30,33,53
27,56,42,44,31,28,31,25,35,42
47,47,31,26,49,35,41,36,35,33
41,35,48,34,33,35,30,31,31,34
46,52,28,42,23,36,23,33,32,36
37,37,35,28,38,29,35,34,29,35
37,46,33,31,38,38,33,27,37,44
48,49,34,27,27,42,32,29,37,30
44,28,40,29,26,29,41,35,31,35
30,33,28,33,29,35,34,35,30,35
32,32,47,28,34,35,40,31,40,31
41,27,28,28,24,31,32,33,32,42
41,44,30,28,36,27,32,29,27,40
32,32,39,38,33,26,31,21,30,56
36,38,32,34,36,26,34,32,34,43
36,38,42,35,28,29,39,28,27,34
33,33,32,24,31,32,37,30,25,25
25,43,27,50,25,31,31,35,34,38
