Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
33,31,32,40,36,34,35,27,29,23
31,31,29,27,29,35,37,36,25,29
33,26,31,27,40,37,34,33,30,28
30,31,34,30,27,32,30,26,27,31
41,27,32,33,32,29,26,31,36,40
27,34,32,35,26,29,30,30,32,31
29,27,31,32,31,35,41,28,33,28
32,30,32,29,27,29,34,33,36,41
41,30,34,31,32,33,35,25,27,28
29,31,28,30,35,32,35,30,29,31
41,35,34,39,38,26,44,33,31,22
29,38,33,30,28,31,30,30,40,26
25,30,33,36,36,38,31,32,23,30
30,38,34,27,24,30,31,31,28,27
42,24,26,33,28,35,30,27,27,25
34,30,24,34,27,40,33,28,38,35
36,28,30,29,37,30,32,27,31,29
31,37,40,35,29,25,38,31,32,35
32,26,35,33,26,28,33,28,26,37
46,28,36,30,50,41,42,31,28,40
33,28,30,26,35,26,28,27,27,27
39,29,34,33,29,27,33,26,30,29
32,31,31,30,42,32,38,31,30,33
31,30,31,30,25,35,40,24,35,44
27,41,38,35,30,37,29,33,29,35
50,34,31,32,37,31,23,29,24,41
30,30,38,32,34,27,31,32,29,23
34,41,32,25,27,29,31,33,24,27
30,38,31,31,35,39,30,33,23,33
30,35,35,26,28,35,31,27,28,27
35,29,42,31,25,31,31,31,24,27
34,29,27,26,29,43,31,30,30,30
36,35,35,27,34,31,36,34,29,34
27,51,27,37,30,30,34,28,37,33
36,30,34,23,31,23,32,27,28,28
30,31,31,30,26,30,24,29,37,29
26,32,34,51,26,34,27,35,26,33
31,27,23,35,27,32,34,25,27,32
38,34,33,31,26,41,36,27,31,27
37,33,40,24,30,28,40,35,24,32
32,28,28,31,32,30,39,29,29,29
25,29,33,25,28,26,29,36,32,35
38,27,29,33,31,32,33,37,31,36
45,27,30,32,43,35,28,44,34,41
30,28,38,32,34,32,33,28,23,38
35,32,36,27,40,32,28,33,29,38
29,38,41,35,35,29,26,23,30,36
43,32,35,36,35,24,27,30,34,28
39,41,37,28,30,42,30,36,29,33
25,32,32,29,30,29,33,29,30,35
29,29,35,28,32,31,35,35,36,28
39,25,26,32,24,28,33,29,23,34
25,32,25,36,31,32,27,28,30,34
37,32,38,42,31,27,35,26,31,38
31,30,28,37,28,42,32,26,39,25
40,29,37,33,28,33,42,26,40,34
42,33,31,33,24,48,25,39,29,35
33,34,30,28,27,32,37,32,43,28
42,23,31,26,27,33,34,36,28,37
45,30,38,28,31,42,28,29,27,47
36,29,27,29,33,29,36,25,31,40
29,24,30,26,30,42,32,29,28,37
28,31,50,29,31,40,33,32,26,26
28,32,32,33,36,34,37,29,31,24
47,26,32,28,35,26,27,27,26,30
34,25,25,38,31,36,26,30,38,30
40,22,25,35,22,38,32,37,42,36
31,26,34,39,29,37,26,31,27,26
29,30,36,35,33,42,29,30,27,28
32,33,27,29,34,32,34,28,28,29
