Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
30,34,28,26,38,32,28,28,34,40
32,29,24,28,26,20,25,35,30,30
31,32,37,32,30,28,28,24,29,24
34,35,30,32,25,23,32,27,24,28
35,27,37,32,24,29,24,30,36,34
30,30,27,35,40,33,30,29,30,24
28,31,32,38,29,24,23,32,38,30
35,36,26,31,25,33,30,28,25,24
28,29,25,27,26,27,33,31,47,27
26,40,28,36,23,25,41,34,29,30
33,34,29,27,32,28,29,33,29,27
29,31,21,26,33,23,29,23,35,29
31,31,24,31,22,27,26,33,40,24
42,29,23,28,32,26,30,33,48,31
26,29,26,27,24,31,31,25,33,30
30,35,33,35,25,19,27,23,26,26
30,32,30,30,34,22,33,28,32,26
34,28,29,29,28,26,29,46,29,24
33,28,28,26,28,32,28,34,33,27
22,22,29,34,24,28,25,32,34,29
25,26,40,25,27,31,29,32,39,32
37,31,34,26,33,26,31,26,32,29
28,32,41,22,32,30,25,25,33,27
27,30,29,27,29,26,25,36,44,26
28,31,27,30,30,31,31,30,32,29
28,29,34,32,26,33,31,29,34,36
23,35,31,30,39,24,30,25,27,28
26,36,27,26,30,36,32,32,37,25
24,36,33,36,33,24,29,24,29,30
37,24,26,33,27,32,25,24,24,33
32,33,26,28,26,34,30,28,30,26
33,34,29,26,27,30,35,36,28,22
30,32,30,28,33,30,25,26,26,25
38,27,43,30,30,30,36,27,32,26
36,24,23,36,24,29,27,32,24,33
30,32,26,36,27,31,26,32,30,28
48,35,35,25,31,23,38,32,44,24
33,29,29,29,44,31,24,38,43,29
31,30,29,28,30,26,22,25,33,31
25,30,31,29,33,31,24,31,30,31
24,34,34,28,31,29,28,29,42,28
28,34,27,31,27,29,31,28,31,19
33,36,25,30,29,31,27,32,25,29
24,44,32,25,38,29,32,25,38,25
27,35,27,34,27,37,32,42,37,26
28,27,34,34,27,30,37,22,35,26
34,23,22,28,32,31,34,29,26,28
32,28,26,38,24,34,27,26,28,27
28,32,26,30,36,42,35,26,27,25
28,29,33,25,27,25,29,33,34,26
30,27,26,27,30,23,29,26,30,27
27,28,31,32,29,38,28,44,41,28
25,32,36,37,31,35,52,27,29,28
25,43,33,27,26,29,36,33,35,36
24,37,32,28,27,28,25,27,29,24
35,37,30,25,28,25,27,33,39,27
26,36,31,39,30,27,32,35,35,27
32,30,34,29,35,29,33,25,37,25
27,32,30,31,29,29,29,36,27,28
29,31,26,30,20,24,25,30,23,21
35,35,34,25,30,29,26,35,33,25
27,37,28,38,26,30,39,41,27,22
32,35,28,38,38,39,30,25,32,29
33,34,35,27,28,31,31,33,35,26
35,36,25,33,29,30,24,31,27,27
37,35,30,29,36,30,29,24,28,30
26,31,45,32,24,20,39,28,42,24
28,29,28,32,36,28,24,33,26,25
29,32,29,24,25,27,27,27,30,30
28,28,33,32,25,29,26,36,31,30
39,28,44,33,33,44,34,28,32,20
33,29,29,29,29,23,32,31,27,24
25,38,28,27,32,33,28,34,24,27
38,35,27,34,24,28,29,26,32,27
30,30,25,38,25,27,33,27,26,29
31,25,32,31,24,24,31,31,26,29
27,40,43,27,35,26,29,31,29,37
33,29,31,25,27,24,28,38,38,29
33,31,26,28,28,27,28,44,31,38
32,32,35,45,28,36,34,31,29,24
36,33,28,30,31,29,30,31,46,25
29,29,29,26,30,32,26,27,41,37
34,37,23,30,28,18,24,27,24,25
24,31,24,30,25,22,29,29,32,28
28,33,23,29,37,25,23,27,35,31
28,30,31,31,33,26,32,25,35,26
25,28,28,32,33,29,26,29,29,25
31,39,44,34,28,29,23,25,35,25
24,29,26,28,31,29,30,27,28,33
27,30,34,26,36,40,22,28,44,24
33,36,25,31,28,31,31,29,33,32
23,27,34,28,30,28,29,25,29,23
31,42,27,33,31,25,29,37,26,34
26,29,39,31,31,23,24,29,33,39
28,30,29,29,24,31,27,28,38,27
26,36,32,34,25,30,32,27,32,33
34,29,26,34,35,32,32,34,27,27
25,26,30,27,31,35,28,33,45,20
30,40,36,25,21,31,25,28,27,28
30,26,37,29,31,22,30,29,34,26
29,33,34,24,27,25,32,36,32,39
31,31,28,26,35,27,36,37,29,22
27,31,28,33,25,31,22,28,32,32
38,34,25,25,32,29,31,28,38,32
35,30,32,29,23,24,31,30,26,36
36,27,30,26,34,32,27,32,40,26
25,35,34,28,35,32,30,33,39,27
29,33,38,33,22,25,27,29,27,30
31,31,32,33,30,32,27,24,45,34
29,44,26,30,31,23,29,32,23,29
32,32,36,34,28,26,32,35,36,32
27,25,34,27,30,22,30,29,23,21
28,33,32,30,28,26,30,32,32,26
22,29,38,36,25,28,26,24,34,23
29,24,36,36,29,28,29,33,39,28
36,33,29,30,29,32,25,31,43,27
30,31,25,28,32,34,31,26,30,29
31,25,30,25,27,24,35,31,31,29
36,28,25,29,30,34,25,45,26,28
35,25,28,26,30,33,29,26,33,25
34,27,24,34,39,29,26,29,30,29
23,29,27,35,26,27,32,25,32,32
30,32,28,25,30,27,29,21,24,27
35,26,29,37,28,31,22,32,33,25
24,33,27,28,25,31,26,27,39,22
26,23,22,34,33,36,27,26,31,26
38,30,28,29,25,38,21,41,37,37
23,30,27,26,33,22,22,30,39,28
26,36,25,29,26,28,21,30,28,30
27,31,31,32,26,40,36,23,36,22
30,29,32,29,29,32,28,30,36,25
34,37,24,25,31,31,33,33,25,27
33,35,24,32,28,29,33,27,33,24
31,37,28,36,27,31,35,41,32,30
29,32,33,34,33,30,36,35,40,28
33,23,37,29,32,27,32,23,37,31
32,31,39,24,32,23,28,30,44,37
25,35,31,29,28,34,38,31,29,31
29,41,30,28,31,37,24,28,32,30
33,32,31,29,28,24,31,31,33,30
26,29,31,25,25,22,32,33,31,29
31,32,26,28,30,27,34,28,42,27
29,33,29,31,33,31,23,31,32,30
27,32,32,25,35,30,24,28,37,28
27,33,25,26,22,27,31,28,36,19
24,35,31,34,19,25,25,26,52,25
37,31,29,25,29,25,28,32,49,24
26,30,26,32,25,27,25,39,40,35
28,38,32,31,37,30,31,31,31,24
30,26,33,23,25,21,30,24,32,25
30,29,35,24,33,27,31,26,25,28
26,32,23,26,37,25,38,28,30,29
