Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
27,26,29,38,22,34,33,30,32,36
28,44,34,29,31,24,35,24,24,31
37,25,28,24,36,31,24,35,34,37
30,27,26,33,30,33,25,33,32,47
34,27,26,35,31,31,27,27,37,31
35,32,29,26,26,26,26,28,33,34
28,25,35,30,27,25,32,34,27,38
28,37,29,32,30,26,30,27,38,35
30,38,33,32,43,36,29,33,25,30
32,19,32,38,26,32,28,29,38,28
24,30,36,37,29,32,30,29,31,36
27,35,27,36,35,33,32,29,27,25
32,28,26,30,30,40,25,34,38,31
30,25,29,31,35,30,25,38,27,39
27,31,25,32,31,30,31,36,48,29
27,25,31,29,38,32,25,26,40,33
34,38,29,31,32,30,27,29,27,27
31,32,28,37,27,30,26,27,33,34
37,25,31,39,40,27,26,29,30,33
25,25,27,29,28,31,40,32,32,26
30,27,30,34,29,25,28,24,28,30
23,33,30,31,53,32,28,29,34,33
24,25,36,31,37,33,30,31,24,30
24,30,28,37,27,26,31,29,34,36
25,32,28,38,32,33,32,30,32,38
36,23,27,26,26,25,35,26,35,28
27,21,35,39,34,28,31,27,23,37
33,41,28,27,31,24,32,29,28,24
28,38,31,36,33,25,31,22,36,30
32,30,29,24,36,32,37,31,27,28
27,44,29,29,26,29,23,32,39,23
21,37,39,34,30,28,29,30,30,28
29,25,26,27,22,26,33,30,32,26
32,28,30,28,26,21,28,43,27,37
41,29,36,25,30,32,31,29,30,28
24,29,27,25,36,27,24,29,32,28
31,31,28,38,25,26,27,33,25,35
42,36,33,27,32,28,30,33,29,33
26,27,30,27,26,27,23,29,32,22
32,30,31,24,25,45,31,38,28,36
27,35,31,30,24,25,29,27,36,35
26,27,32,24,28,26,26,32,37,29
30,44,29,30,28,29,53,23,29,29
29,26,28,37,27,31,27,37,32,30
31,24,32,31,28,38,30,38,24,27
33,29,35,32,37,33,28,25,24,25
35,30,30,27,32,31,23,32,31,24
22,29,34,28,44,29,30,39,32,22
31,23,34,30,26,26,26,28,30,35
25,26,31,30,29,32,39,30,31,29
24,27,31,36,34,28,33,30,35,35
30,23,26,31,26,40,34,32,30,25
30,23,26,34,34,29,33,36,31,27
35,38,31,30,24,37,25,31,26,34
29,24,29,30,33,27,29,27,27,30
26,27,37,24,34,28,31,28,33,33
34,29,26,38,38,27,27,37,34,26
24,24,38,31,25,30,26,39,26,34
26,36,38,30,34,36,29,33,23,34
31,37,27,27,27,35,31,27,35,36
33,40,31,36,28,30,32,29,34,30
33,29,28,36,25,27,36,28,34,29
23,29,36,32,30,27,23,26,36,36
24,30,30,32,28,40,26,24,33,31
25,28,37,24,35,31,28,46,28,31
31,33,32,24,38,35,29,22,34,31
37,26,30,34,31,30,38,31,32,36
29,43,28,34,35,25,28,33,28,29
25,30,28,39,34,31,24,35,27,29
37,32,31,38,27,29,29,29,29,28
28,33,37,31,37,32,34,31,39,30
32,27,41,32,29,25,29,24,37,31
30,32,27,31,36,26,29,31,30,28
35,32,28,27,31,27,34,27,28,30
30,28,32,33,25,35,35,29,34,33
28,29,33,29,23,26,27,23,22,37
32,26,27,27,35,26,26,31,33,32
34,29,33,27,29,29,28,30,30,23
30,30,28,27,28,24,33,32,30,39
28,34,31,36,28,22,31,36,31,35
33,23,31,44,29,30,38,25,41,38
31,30,24,29,29,25,27,29,29,32
33,34,30,27,28,32,28,37,23,28
46,36,34,34,32,30,32,31,30,36
34,37,24,27,29,36,28,26,26,31
32,26,28,27,38,26,34,28,32,41
27,32,36,36,35,29,25,25,26,30
30,32,29,31,27,31,33,30,45,32
36,29,37,37,32,29,30,40,37,31
26,30,29,33,25,29,35,39,29,36
27,26,33,37,28,30,29,33,28,26
28,32,27,26,31,31,25,34,32,23
29,28,31,37,24,31,35,28,27,34
28,32,24,32,32,36,27,34,34,33
33,32,36,31,34,31,37,27,27,23
35,42,27,24,34,31,28,26,28,40
31,35,24,27,29,32,32,32,33,27
34,23,31,29,34,35,33,35,31,27
25,31,30,46,30,33,30,31,28,34
24,27,32,28,23,29,28,36,33,33
27,30,28,38,28,26,34,28,27,28
30,26,37,33,30,31,36,30,41,30
33,39,33,27,31,27,30,29,28,28
33,25,39,28,34,27,29,31,29,28
33,28,32,31,21,28,30,32,39,27
34,31,37,32,38,28,23,33,27,23
26,22,32,27,23,32,40,25,39,33
32,25,35,36,32,25,29,27,32,23
33,32,29,25,29,24,29,35,33,28
37,26,33,35,35,33,25,30,26,32
24,31,33,41,31,33,27,22,23,35
36,25,32,44,32,31,27,27,25,38
33,30,29,36,26,22,27,35,24,36
26,29,33,28,33,34,32,28,35,28
32,29,32,35,24,33,30,25,34,29
24,26,26,27,30,23,37,34,48,25
24,37,26,39,31,29,29,29,30,29
40,25,41,27,24,26,35,34,37,36
37,33,28,27,31,39,37,31,31,25
29,31,25,25,23,29,38,25,25,27
24,28,31,39,22,27,31,34,30,29
38,37,34,37,19,29,23,28,35,30
33,25,28,24,30,37,28,32,30,24
37,30,28,30,28,35,31,27,22,26
31,35,25,32,29,25,30,27,37,35
24,27,31,30,33,28,40,34,24,29
27,29,28,35,30,27,50,26,33,31
30,27,25,33,27,29,28,24,36,39
37,41,28,29,26,31,26,32,27,29
40,31,28,43,37,40,34,25,27,30
30,29,27,40,21,30,28,24,32,25
33,35,32,26,29,23,30,27,33,31
35,23,30,33,24,30,31,28,23,30
31,25,42,27,32,27,41,32,31,25
34,33,33,39,29,26,31,35,28,27
24,25,27,35,24,32,25,27,38,30
29,24,26,35,36,26,28,30,25,28
33,26,23,24,43,25,27,28,30,33
34,41,27,34,25,34,27,31,39,32
31,27,25,31,27,21,30,28,32,29
28,26,27,27,35,30,28,24,32,29
38,33,29,23,26,28,22,23,41,35
28,26,34,30,33,26,33,28,46,30
27,21,36,31,33,26,32,27,28,29
28,29,28,25,30,30,26,28,31,33
30,26,28,28,30,31,26,31,31,29
34,27,22,37,28,28,37,30,27,31
35,33,31,39,27,26,23,28,31,28
28,35,31,31,30,31,26,27,29,21
43,35,30,32,34,36,30,33,27,37
29,30,31,25,27,27,31,24,27,28
29,26,27,26,25,31,24,32,28,27
27,20,31,29,40,37,28,28,32,38
24,25,27,40,41,25,35,29,33,34
33,34,28,28,30,37,25,32,26,27
29,21,45,33,29,25,32,34,35,28
27,35,31,34,36,25,25,21,29,33
25,30,32,34,30,29,30,28,33,33
34,30,31,25,31,29,33,26,28,31
37,30,27,27,39,34,33,42,28,29
27,30,29,31,27,32,30,23,34,24
35,28,26,32,34,32,39,35,31,33
24,23,31,31,25,27,27,34,28,30
28,38,27,35,33,21,26,25,28,33
25,35,30,32,25,28,31,27,33,34
39,29,34,32,32,25,25,32,29,32
29,47,32,33,23,29,29,24,34,25
32,34,28,31,26,22,28,42,28,29
27,25,34,28,28,26,37,31,25,32
37,31,33,33,21,35,36,28,30,29
25,17,28,20,31,21,29,35,35,32
32,32,42,30,25,25,27,24,42,35
21,38,25,34,38,34,41,29,30,48
35,27,28,28,32,28,37,29,33,25
34,23,29,30,27,36,31,37,33,27
25,29,26,31,40,38,35,24,23,29
38,33,38,27,25,30,30,32,24,27
30,28,33,27,30,29,35,32,24,30
