Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
28,29,32,35,30,33,30,26,23,27
39,27,32,39,26,30,29,32,26,29
34,30,35,25,32,28,33,24,27,24
32,27,25,42,27,26,30,27,31,28
27,32,31,31,34,29,27,28,31,31
26,28,26,27,27,37,26,28,28,40
31,39,28,29,30,21,40,36,27,26
29,20,28,36,33,36,37,38,27,25
37,30,27,31,36,22,23,39,29,24
35,21,38,31,23,28,32,31,26,29
34,26,25,30,26,27,29,24,25,32
25,32,34,31,32,26,30,31,32,32
32,27,28,36,23,31,22,27,22,25
27,18,31,49,34,31,26,40,40,26
26,28,31,27,29,35,23,27,31,26
34,33,36,36,44,27,27,31,24,37
34,25,29,28,26,27,43,33,29,30
27,26,31,34,33,32,31,24,36,31
38,27,21,21,27,28,30,26,33,25
26,24,29,32,41,25,26,36,36,29
27,35,25,41,26,34,38,30,34,34
26,36,26,29,24,24,34,41,31,20
46,24,32,27,27,23,36,34,27,29
31,28,29,28,25,35,35,27,29,43
32,29,26,47,31,42,32,23,28,25
29,24,31,38,25,30,25,33,29,31
26,21,30,33,29,27,34,38,31,27
34,27,27,29,33,18,25,38,32,26
45,32,25,29,26,34,39,35,30,33
27,38,27,25,28,22,25,38,23,33
31,27,34,38,28,22,34,34,25,32
28,31,30,44,25,39,26,37,22,29
38,28,26,38,26,26,28,24,22,25
23,43,25,26,30,26,35,24,31,29
40,27,27,43,29,26,32,20,29,33
28,34,30,28,26,26,26,34,32,25
31,27,26,27,29,25,28,34,32,28
29,28,30,32,26,25,23,32,29,31
41,27,29,34,33,25,25,24,26,27
30,26,26,36,30,25,39,39,26,31
30,32,27,36,25,23,33,33,33,35
32,33,29,32,28,29,34,39,26,32
21,26,26,29,26,26,24,31,29,26
35,31,37,35,24,29,30,28,24,25
30,29,28,24,35,35,33,27,29,25
30,27,24,31,35,35,31,31,23,31
26,31,28,28,33,33,28,33,35,32
35,25,27,34,31,29,23,27,35,27
35,33,23,25,32,29,30,30,27,37
31,29,34,33,32,28,30,34,40,32
38,27,28,30,23,26,35,30,22,23
30,25,31,33,28,28,37,40,32,30
26,24,27,32,24,24,37,29,29,29
28,22,30,30,24,25,26,25,36,33
44,39,32,24,28,31,29,36,32,32
35,34,30,34,20,25,33,24,27,25
31,35,27,28,24,25,21,25,22,26
25,27,27,29,35,23,32,28,27,36
34,32,29,32,29,24,29,31,23,22
51,33,24,32,32,26,29,32,22,30
25,30,26,30,26,27,24,27,37,31
36,32,26,31,31,29,25,31,32,38
27,21,22,26,27,27,38,26,24,34
28,33,26,27,22,27,31,26,28,28
28,25,30,26,28,34,37,36,28,34
32,26,28,35,31,26,24,37,28,36
24,35,34,30,30,37,36,40,26,22
25,36,25,31,30,28,32,31,28,28
34,26,29,32,25,30,31,27,26,28
36,26,27,27,24,25,27,30,28,25
30,26,29,29,28,26,21,34,23,25
26,23,26,28,26,23,26,26,25,30
26,26,33,37,30,31,34,27,26,24
31,29,35,24,30,32,39,27,28,26
38,31,23,38,24,27,24,39,31,34
44,23,30,30,23,32,51,44,30,30
27,36,37,27,27,31,26,37,27,30
26,29,29,24,33,27,28,31,27,30
29,28,27,26,23,37,30,30,30,23
27,25,28,22,32,26,34,32,35,26
27,27,27,24,35,31,27,32,33,29
25,27,34,27,25,31,29,25,25,30
31,30,21,46,19,30,31,22,29,25
30,23,36,22,21,27,29,39,27,20
33,35,30,31,31,29,34,28,31,31
23,25,28,30,29,29,30,30,30,24
28,25,27,33,28,26,30,29,26,33
27,26,25,32,30,24,30,33,22,26
25,28,36,26,40,26,26,31,33,25
25,37,25,31,31,34,25,22,24,28
38,29,30,31,37,34,35,23,34,31
23,27,33,34,31,24,42,35,24,26
24,29,27,26,32,31,23,26,31,25
30,33,30,28,37,34,33,26,31,33
38,25,23,30,26,30,25,27,31,39
33,24,31,20,30,27,29,21,20,38
34,32,24,27,30,27,25,31,23,30
38,31,29,33,35,29,26,26,22,26
32,35,37,28,31,28,40,28,27,22
28,24,39,26,28,25,39,32,28,24
24,35,32,26,23,28,29,25,31,34
46,34,37,28,30,31,31,31,34,31
26,26,32,28,24,32,30,29,35,32
38,30,31,32,31,34,35,27,29,26
42,31,27,31,28,27,31,26,26,27
29,24,27,29,25,29,28,28,23,28
33,30,26,32,33,30,20,26,28,24
28,31,24,33,26,30,26,23,25,27
34,25,24,38,34,31,23,32,25,31
24,30,41,37,28,32,26,30,29,27
31,30,24,26,28,24,23,31,30,34
31,31,28,27,22,26,25,32,32,37
32,26,33,23,25,27,32,40,22,34
40,28,33,37,28,25,34,37,30,28
24,30,28,24,23,32,29,28,31,38
27,24,34,34,32,27,30,31,26,44
34,25,27,29,26,36,31,25,30,28
26,31,24,35,29,29,28,37,26,30
28,26,23,34,36,25,29,34,27,24
44,30,23,28,20,24,29,27,26,23
39,24,32,28,27,32,28,30,35,25
29,29,25,30,21,30,41,30,25,22
28,26,37,28,27,26,26,29,32,27
26,24,24,27,31,29,24,26,32,29
34,32,24,33,28,26,31,29,21,30
38,26,31,32,28,29,24,35,25,28
29,27,22,27,37,23,29,31,30,24
35,35,25,25,26,29,35,31,22,24
35,28,27,34,25,23,23,29,29,30
31,20,31,33,25,31,28,38,26,34
27,32,28,36,25,34,24,46,28,28
37,26,27,28,28,30,42,27,31,31
36,27,26,23,29,23,31,34,35,29
31,32,29,26,36,28,28,29,26,33
36,24,22,44,23,26,29,27,23,34
27,32,23,36,26,17,29,23,28,27
27,25,28,32,28,30,26,27,26,21
40,30,24,31,22,31,26,31,35,28
28,33,25,29,30,31,31,30,35,24
30,26,24,27,32,27,25,32,30,27
26,37,30,28,36,28,33,32,28,34
30,27,28,29,30,26,30,25,29,26
30,29,29,30,31,29,34,23,26,26
34,29,28,25,30,26,35,40,32,33
28,28,31,39,32,25,32,27,31,28
33,25,30,29,24,27,35,41,25,25
32,27,30,35,29,29,32,25,26,22
27,30,25,27,26,24,32,23,31,30
28,22,30,36,25,25,33,29,27,27
26,28,27,27,25,30,37,30,23,33
29,24,25,33,26,32,25,29,29,34
39,36,27,33,29,32,33,32,25,30
26,22,24,29,28,28,26,23,26,26
31,32,21,28,43,34,33,30,32,32
33,28,28,27,27,28,34,36,24,28
35,36,35,34,31,27,35,43,26,34
28,27,29,28,30,27,33,32,24,33
44,26,27,42,28,25,22,35,30,33
28,31,25,29,32,29,26,31,27,29
29,27,25,29,22,24,32,38,38,27
38,34,27,26,29,20,29,30,30,30
29,32,31,23,25,24,26,28,30,34
30,25,30,24,32,23,31,29,29,26
28,29,30,27,31,22,41,41,31,22
29,33,27,33,27,27,32,36,31,27
35,24,28,40,30,22,31,31,29,34
45,25,27,26,32,24,40,29,29,31
23,27,23,44,30,22,28,34,34,24
22,22,26,21,27,28,30,23,24,30
27,31,29,22,26,31,23,29,27,29
33,30,28,30,34,30,24,28,22,34
28,25,31,32,22,28,24,33,33,35
48,25,26,33,23,31,32,29,27,23
27,21,27,27,29,24,27,27,30,24
27,29,32,29,26,28,25,31,29,24
29,30,26,24,32,26,33,34,25,31
28,27,37,35,26,22,29,30,32,24
33,35,34,28,34,29,31,21,30,26
34,23,27,31,36,35,31,32,28,31
24,28,26,32,25,24,35,27,22,28
35,32,24,25,26,28,31,32,30,33
29,22,29,27,32,27,31,38,26,35
31,27,32,28,23,28,34,37,26,37
33,30,31,41,28,26,28,23,23,27
32,42,32,37,29,23,32,51,24,24
26,29,29,35,28,31,25,30,23,31
24,28,33,25,29,29,34,36,31,30
35,27,26,32,28,29,30,28,29,25
32,23,31,35,26,28,24,29,38,34
33,27,22,27,33,24,21,38,31,27
28,31,33,34,28,21,25,29,27,19
23,28,24,27,25,21,28,40,32,21
27,26,25,28,30,27,26,28,24,25
26,25,33,35,29,38,28,26,25,30
31,29,31,25,36,31,25,34,31,32
