Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Board 8,Board 9,Board 10
27,29,25,26,27,36,26,33,27,27
26,32,36,33,30,29,30,22,27,37
24,31,31,23,33,34,30,35,30,25
29,30,30,24,26,29,27,23,26,24
25,28,28,35,33,29,23,33,27,25
28,28,28,22,33,28,31,36,32,30
36,27,31,24,30,28,27,20,28,23
33,38,25,36,22,31,29,31,22,21
28,34,21,29,29,32,36,32,28,27
26,28,28,30,25,33,28,36,31,31
35,32,30,28,28,31,31,25,26,32
28,30,33,31,29,31,37,51,29,34
30,29,28,28,27,26,30,33,23,30
26,28,39,29,27,27,27,31,33,32
34,27,29,31,24,33,39,25,24,30
33,31,29,41,27,32,24,41,31,27
18,35,32,31,29,29,36,18,27,19
25,23,27,26,27,36,31,25,28,25
24,23,26,26,30,26,24,34,27,27
37,28,28,38,23,33,24,25,28,22
29,28,31,27,25,30,27,35,28,24
26,24,23,26,26,53,25,28,22,28
33,38,25,26,27,25,22,40,27,29
30,30,26,21,23,32,27,26,31,22
38,30,36,27,29,22,28,33,27,30
24,29,25,35,38,34,32,43,26,30
25,32,27,27,33,29,36,31,27,32
37,25,22,24,29,25,27,29,31,28
22,25,28,37,26,30,27,38,28,30
28,24,28,25,27,27,30,31,29,30
21,24,28,32,29,25,26,32,31,25
22,37,29,23,30,23,32,25,23,36
26,33,25,37,28,31,24,26,26,25
22,21,20,29,24,24,23,24,25,30
29,24,27,29,28,25,37,26,24,28
22,22,29,22,33,37,32,27,33,27
21,27,29,31,34,30,35,27,27,23
24,30,24,24,26,41,27,32,22,29
25,23,31,30,23,34,31,25,28,35
24,36,37,28,30,23,32,28,22,28
23,24,25,26,22,42,26,28,29,31
33,27,29,41,41,27,33,26,29,30
30,30,25,27,35,21,31,38,32,27
27,31,37,32,27,24,23,32,27,24
31,24,22,27,29,20,25,30,22,27
30,26,28,29,23,25,32,23,37,31
28,22,24,25,26,29,31,34,25,28
24,32,25,24,31,35,28,26,24,28
26,22,23,28,28,27,24,40,26,23
24,30,31,27,26,33,32,35,31,22
29,30,36,30,26,25,31,26,28,32
33,27,37,26,26,29,28,23,31,24
34,23,33,29,31,31,25,34,34,31
27,28,29,31,27,27,27,31,30,27
19,19,47,24,22,23,26,29,28,23
28,30,25,30,24,27,26,30,31,31
27,29,25,32,27,30,31,22,26,21
31,36,21,24,26,34,34,27,33,27
23,24,27,23,27,28,31,27,26,28
25,31,28,37,26,33,31,34,29,34
24,33,25,34,27,25,28,26,31,34
22,26,28,24,31,22,38,29,24,20
31,27,25,19,30,32,27,28,32,28
26,25,39,27,31,28,29,26,24,28
25,30,24,32,37,27,25,30,31,20
